review,rating
"alhamdulillah setelah menunggu lewat dari 2 hari estimasi Ter akhir pengiriman datang juga barang nya...
rasa lemon nya apa memang tidak se asam lemon buah dan minuman lemon lain nya ya?
Harga memang jauh lebih murah mungkin jadi pengaruh rasa...semoga ber khasiat seperti merk minuman lemon diet lain nya...
terima kasih",5
"sari lemon nya kurang asem, tp sesuailah dengan harga segitu, dibanding merek lain yg jauh lebih mahal semoga khasiatnya sama",5
terimakasih LAZADAAA paketnya diterima dgn segel utuh siip lahhh 👍👍👍👍,5
Smoga bermanfaat ..Aminnnn,5
"barang oke semoga cocok dan pengiriman cepat,, kurir nya pun sudah jadi langgangan pokonya the 👍👍👍",5
"pengemasan sangat bagus dan sesuai,, kurir ramah dan sopan,semoga bermanfaat dan berhasil dietnya , terimakasih",5
"sesuai pesenan alhmdllh 
semoga makin baik dan sukses",5
suka banget sama produk ini.udah 2x pesen dan gak kecewa di toko ini.masih segel juga.thx lazada,5
gak ada rasa2 lemonnya,3
Puas sm prodak nya buat booster asi bagus bgt suka😍,5
"mantabz dah...sy langganan...
trims lazada,seller n kurir...",5
sdh 4x dan gak pernah kecewa ,5
segelnya ada yg terbuka 1. yg bener donk jualannya... klo gini kan customer nanti bisa GK percaya lagi sama tokonya ,4
"Alhamdulillah sdh sampai barang ori,packing rapi,kurirnya ramah gak kecewa deeh ,sukses buat tokonya  selalu jaya buat lazada ",5
thank kak. bener2 udah langganan. kondisinya bagus. semoga langganan terus dan harganya murah bersyukur banget.,5
"order 2 dikirim 1, untung sellernya fast  response buat refund. ",4
Packing oke,5
"pengiriman cepat
",5
"enak banget gak ada rasa asem Nya





",5
"barang dah yampe sesuai pesanan, kurir ramah karna dah langanan.s",5
Sesuai pesanan ok bangeet,5
pemesanan cepat.di kemas dengan rapi.,5
Good,5
mantap,5
👍👍👍👍,5
"ahh suka banget makasih😍,kurirnya Ramah barangnya baguss",5
makasih pesenan ku dah di terima,5
 mksih buat lazada ,5
"proses & pengiriman cepat..barang diterima dgn baik, semoga istriku suka sama lemonnya..",5
"Maksh paketny mudh"" an cocok... 👍👍",5
Barang bagus memuaskan next order lagi,5
Alhamdulilah nyampe juga agak lama ya padahal pertama pesen cepet kok pesenan yg ke 2 lama banget,5
"rasaE bgtu y...
mdah2an nnt trbiasa...
trims lazada, seller n kurir",5
tmksh lemonnya asli seger enak mksh lazada and kurirnya ramah😍☺,5
packing rapi...msh bersegel.. pengiriman lumayan cepat ..semoga cocok rasanya ,5
semoga cocok ,5
makasihh kakk.. barang masih bersegel,5
Packing rapih ... good👍🏻,5
oke tp pengiriman agak lama,4
"baru Mau Nyoba Mudah2an Cocok...
bismillah tp kok anyep ya Ngak ada Rasa Asem atau manis gtu",5
makasih min. selalu langganan disini. ♥♥♥ respon penjual baik banget n cepet,5
brg sdh datang tp blm dicoba,5
Rasa lemonnya kurang kerasa.,3
alhamdulillah akhirnya sampai jg setelah satu minggu lebih menunggu....terima kasih,5
"baru mau coba ,semoga cocok.",4
rasanya bagiku kurang lemonnya... terimakasih ,4
pengiriman oke rapi n cepet,5
Ga enak rasa lemonnya...ada bau yg aneh juga...,3
"produk bagus, mantap",5
Terima kasih ,5
🖒🖒🖒mksihhh,5
moga cocok ya.. bisa turun BB. mkse lazada..,5
enak seger..  kemasan bagus.. rapi... rekomendasi  deh,5
"Packing rapi, barang sampai dengan selamat, n untuk rasa lemonnya msh kurang..",5
"terimksh lazada,,pengiriman cepat",5
udah sampai. thanks. rekomen seller. puas kak. ,5
"akhirnya yg ditunggu2 dateng jg, makasih lazada n mas kurirnya",5
alhamdulillah,4
"rasanya pass, sesuai dengan harga",5
"bagus,paket sampe dgn aman,, ",5
Aq cocok mnum ini.. Mantul,4
lumayan lah rasanya dengan harganya yg murah good lazada.,5
"kurang asem rasanya, mending buat sendiri",5
bagus...mantaaap.makasih seller dan lazada,5
bagus sesuai deskripsi,5
Mantul,5
lumayanlah,3
