review,rating
"bagus bgt bajunya adem bahannya,pesen yg zais S 22nya yg dikirim S sm M jd bisa caplean sm anakku😍😍 makasih🤗🤗",5
"makasih banyak buat PERSIDENT STORE buat order ke 2 kali sy di kasih barang yg kualitas bahan nya lebih bagus dri order pertama, sy jadi lebih pede jual nya dan konsumen sy pun jdi makin bertambah. ",5
bagus'sssssssssss sssssssssss sssssssssss sssssssssss sssssssssss sssssssssss sssssssssss sssssssssss sssssssssss,5
Alkhamdulillah paketanx sudah datang suka banget packingx rapi kaosx juga bagus top banget... makasih Lazada & seller juga buat kurirnya...,5
Barang sudah diterima.... Bagus2... Udh 3x order dsini ga pernah mengecewakan... Jd buat langganan klo beli kaos bt suami... Apalgi belanjanya pas lg promo 11.11... Jd diskonnya gede... Mksh president store... Thanks lazada,5
"mantap udah datang pengiriman cepat sesuai yang dipesan, pokoknya jos lah",5
kaosnya bagus.....nice,5
Oke makasi lazada...barangnya udah sampe barang bagus sesuai pesanan,5
"kirim nya cepat 3 hari sudah sampai josss
bahan oke.
klau da yang tangan panjang lebih bagus...",5
"kualitas bahan ok lah sesuai harga dan semoga awet.
kurirnya juga ramah.....",5
Lumayan bagus untuk ukuran harganya...,5
sesuai harapan.. mantaap,5
sangat memuaskan...,5
"paket rapi n kaos bagus banget, ga nyesel pesen👍😙",5
cakep realpict😂😂semoga awet bahan nya ya,5
neng ok.mksh LAZadah.,5
bahan nya adem lembut pokonya puas deh insyaallah nnti order lgi y,5
Bahan Ya Lumayan Adem Lah Diharga Segitu Sablonannya Keren Semoga Awet Dan Sesuai Gambar,5
barang lumayan bgus sesuai hargalah,5
"kwalitas bagus,sesuai pesanan,Bahan adem,thanks lazada",5
"masya Allah bahan super adem,harga murah bingitttt,next order lg",5
batang dah diteima dngn aman maaf bru di ulas ☺😊,5
Bagus bahannya adem ,5
sangat kecewa ukuran yg dikirim ukuran kaos anak kecil.padahal udah pesen ukuran xl dan lebih mengherankan lagi saat dihalamat pemilihan ukuran kaos ga ada pilihan ukuran S tapi kenapa dikirimnya ukuran S semua.terpaksa dikasih anak kecil tetangga karena ga muat.warna juga ga sesuai sama gambar warna ug dikirimkan merah gelap ga sebagus digambar.cukup pertama dan terakhir dah ,1
kurang banyak orderannya klo tau bajunya bagus2 dg harga murah....kpn ya promo lg ....makasih banyak sis,5
selalu puas blanyja di.toko ini good,5
Ok bgt....Joss..kurir ramah... thanks Lazada,5
terima kasih lazada baju nya udh sampe.terima kasih persident store baju pas mantap,5
"Tidak sama ukuran S nya.. Beli pertama warna Merah, ukuran pas, beli ke 2 warna hitam ukuran S nya besar jadi nya ukuran L kayak nya.. Kain nya juga lebih tipis.. Kain yang warna merah lebih tebal.. Makasih.. ",3
