review,rating
"Baguss,makasih lazada&seller,pesanan sampai dengan selamat👍👍👍",4
"pengiriman cepat, gas mantap. ",5
barang telah sampai dengan selamat tiba di depan rumah pas terima kasih .,5
"barang sesuai ,kurirnya ramah",5
cepet banget datangnya kurirnya ramah makasih lazada,5
Termurah pokoknya di Toko ini,5
"Harganya sangat Murah , pertahankan, next pasti order lagi , untung aku msh punya tutup nya ",5
❤️,5
ko,4
Produk bagus dan saya cukup puas.,5
"barang ok packing rapi cma stok hbis jangan bilang ready biar g nunggu lama
",4
Mantap jos banget dah ahaha,5
Mantap jos banget dah ahaha,5
prosesnya agak lambat,3
ok realpick,5
barang nya dah sampek bagus .pengiriman nya juga cepet kurir nya ramah .trimakasih lazada ,5
Mantap,5
ok,5
baguss,5
