review,rating
"brg sesuai ..good reseller ,hy kendala di pengiriman agak lama..tolong kedepan di perhatikan lagi logistik nya
",5
"paket telah di terima. barang sesuai gambar.. untuk pengiriman cod lumayan menunggu hehe.  dapat bonus tas Dan usb drive 16 gb.  
thanks,  kurir jne, penjual Dan tentunya lazada maju terus. smg awet laptopku..rekomendasi gaess. ",5
"akhirnya datang laptopnya dengan selamat😍😍 
bonus tas dan usb drivenya juga ada 
bagus la sesuai harapan 
semoga awet",5
"mantap deh rekomended buat kalian, saya sudah pesan 3 loh... semuanya okey. tks sukses buat kak oemar...atas barangnya",5
"alhamdulillah, semoga awet, penuh berkah dan manfaat...terima kasih pelayanannya
jazaakallahu khayran",5
"mantap sudah pesan yang ke-4, no basa basi...sukses buat pelapak.",5
Alhamdulillaah pesanan sudah sampai .Terima kasih JNE Lazada makin sukses  semua lengkap ada yg saya bingung untuk charger apakah sudah betul .makasih😊😊😊🙏,5
"laptopnya bagus sekali, makasihhhhhhhh",5
"Alhamdulillah yang ditunggu tunggu udah datang..
makasih ya..
semoga awet selama lamanya🤲",5
"barang bagus sesuai pesanan sampai dngan aman, tp sayang kaset DVD-nya pecah g bs d gunakan tp gpp, mksih bonus memorinya",5
"barang mantap, hanya kurir sulit dihubungi dan tdk mau antar sampe rumah, slebihnya mantap bos . terimakasih",5
"Barang sudah mendarat dengan aman dan mulus, packing cakep dan sudah di coba wowkey, thanks berat Lazada pokok e Joss tenan.👍👍",5
"paket telah di terima. barang sesuai gambar.. untuk pengiriman cod lumayan menunggu hehe. dapat bonus tas Dan usb drive 16 gb. thanks, semoga awet",5
"Alhamdulillah pesanan sudah sampai lebih cepat dari estimasi yg ditentukan dan pesanan lengkap tidak ada yg cacad, tks Seller, Lazada dan JNE makin sukses yaaaa, pokoknya Top markotop...",5
"thank U ya kk ..

laptop nya sampai dlm keadaan baik, pengiriman nya cepat, packing juga rapi... sukses terus ya... ",5
mantap,5
barang oke.. mulus g ada lecet nya semoga awet tp sayang adaptornya cmn satu ..soalnya di gambar nya ada dua,5
"Barang sampai dengan selamat,  termakasih semoga awet :)",5
semuanya ok..mantaaaaaffffff👍👍👍,5
Thank's barang sesuai pesanan,5
"sudah dua kali pesan bagus TDK mengecewakan, rekomended bagi kalian yang mau pesan. packing juga aman",5
barangnya sudah sampai mantap👍🏻👍🏻,5
Waktu pengiriman agak lama.. ,5
"saya sangat puas .....barangny ok...mdh""an bermanfaat",5
barang realpict 👌,5
brgnya mantap...,5
real piccc,5
makasih sudah sampai batangnya,5
Barang sudah sampai dengan selamat terima kasih,4
"leptop rusak  barang saya kembalikan,sangat kecewa membeli di toko ini
",1
bagus dan memuaskan,5
"mantap, barang sesuai eksepktasinya",5
Barang mendarat dengan sempurna. Smoga awet ya. Amin,5
