review,rating
"pengirimannya lama! saya biasa pakai size 38 muat,ini malah kebesaran kaya size 40.bisa ditukar engga nih?",2
"mantap,,bgus sptunya,mksih kk",5
"memuaskan, pas dikaki Sy, kurirnya jg ramah
lazada terus berjaya ",5
Alhamdulillah barang mendarat dg selamat. istri jadi senang. makasih Lazada...,5
produk sangat bagus,5
"woww, lebih bgus dri yg aku kira, cantik seperti harga di atas seratusan, mksh lazada, smoga ttp jaya",5
bagus... ,5
No 37 ko kecil ..panjangnya cukup cuma pas ujung jari nya sempit itu ukuran 37 kurus kalo aku 37 gemuk bisa di tuker gk trus gmna cra nukernya,5
sangat memuaskan....real pic..pic...rugi gak order lo sayy...jamin dech..aq aja puas belanja d toko ini,5
in pertma blnj di toko in dan waoww brg dtg sesuai gambar.. ukuran sesuai pesanan... dan bagus... hrg mrh tpi brg in gak murahan... siiip pokok nyah.... ,5
mksh kkak...sptunya sampai dngn cpat....bagus real pict...cuma ukurannya pas bgt kalau pke kaos kaki sempit ...mksh bpk kuris,5
"Sepatunya cantiiik, saya suka. Kualitas sepatu sangat baik. Harga sangat terjangkau. Terima kasih seller dan lazada.",5
mntapp brng ny cuma pengiriman lama sekali,5
terima kasih barang udah diterima bagus dgn harga segitu sukses trus lazada ,5
"sepatu nya bagus..👍 terimakasih 🙏
lgsg order lg warna lainnya 😊",5
bagus banget,5
"Bagus sih sepatunyh tp salah kirim ,saya pesen ukuran 38 yg datng ukuran 39 jadi nyh ga bisa di pake",5
oh klo brng yg ini bagusnye pake bingits,5
"mantul sepatunya dgn harga segitu, pokoknya puas 👍👍",4
"Sandalnya bagus, size juga sesuai.  Tidak ada cacat, mungkin seperti biasa untuk pingin awetnya perlu di jahitkan ke tukang sepatu. Over all oke banget. pengiriman sesuai eatimasi.  datangnya pas H-1 lebaran.  jadi bisa pake untuk lebaran. terimakasih bnyak yah",5
"alhamdulillah barang sdh diterima dlm keadaan baik...raealpict...bagus sepatunya sy suka...wakyu pengiriman cepat...kurir ramah sekali thanks seller and lazada




",5
"sepatu cantik  dan mantul
",5
barang okeh sesuai gambar cuma pengiriman nya agak lambat ,5
"saya biasa pakai no 37 nyaman..tapi ini sedikit ngepres..mudah2an tidak membuat luka dijari jari kaki dan semoga bahannya dapat longgar...
sepatunya kelihatan elegan",5
"saya pesen hari senin saya minta dikirim secepatnya karena mau saya pakai hari jumat, mlah sabtu baru dikirim udah gak butuh lagi, kecewa sama pelayanan disini",1
"Alhamdulillah barang sudah saya terima sepatunya ok bgt sy suka tq lazada kurirnya jg baik SDH langganan ,Sy langsung order satu LG sepatunya ",5
sepatunya bagus tp sayang di aku kekecilan biasanya aku pakai no 38 pas tp inimah no 38 kecil harusnya aku pesan no 40 x ya ,5
"pesan yg di gambar lain, yg datang sepatunya merk lain lagi..
makin gak beres nih..
kecewa iya 😕",5
makasih lazada  paket nya  dah datang..aku suka buangaat...🌟🌞🌞🌞🌞 makasih juga buat kurir langanan aku..🌝🌝,5
"Terimakasih Seller, LAZADA Apps serta Ninja Xpress barang yg Saya pesan sudah sampai dengan selamat juga barang yg dikirim real pict dan dikemas dengan sangat rapi sekali. pokoknya LAZADA dan seluruh Timnya TOP banget deh, paket pesanan saya tiba dengan cepat diluar perkiraan Saya seperti biasanya...!?👌👍👍😊😊😊🙏🙏",5
sepatunya bagus terima kasih🙏,5
Kiriman udah nyampai dan sesuai gambar thank u,5
bagus sepatunya dan cantik.  cukup dikaki. kurir dah langganan. ,5
 tdk mengecewakan selalu puas belanja di lazada,5
Barang ga sesuai sama gambar. Pengiriman jga lama,4
saya suka 👍👍👍👍 thaks lazada and kurirnya ....,5
warna sesuai foto ukuran pas mantap,5
"maaf br kasih ulasan,,sepatunya manis bgt q suka walo yg hitam kegedean to gpp 
q ttp suka kok",5
Alhamdulillah dh nymp pesanan nya sesuai yg dpsn trmksh,5
"sesuai pesanan,pas dikaki,lumayan bagus sesuai hrgny",5
Bagus banget sepatunya...pas lg....trimakasih lazada,5
"alhamdulilah ,yg ini no nya pas yg saya minta ,terima kasih ",5
makasih ya buat barangnya udah sy pakai,5
barangny sesuai gambar dan lembut dpakai tiba sesuai wktu..sangat memuaskan...trimaksh lazada,5
Alhamdulillahhh sesuai harapan..😍😍😍loveeee bgtttsss..😙😙😙terimakasih semuanya..🙇🙇🙇,5
makasih ya buat barangnya sudah sampai n barangnya mantul dech,5
"kusut, gak sesuai !",1
sepatu nya no.36 pun kegedean.... ,2
"agak kecewa mesan NO 36 dikasih 37.kebesaran makenya, gmna bisa enggak ditukar. ",5
"T'makasih Gan, produk yg saya pesan udah sampai dengan selamat...🙋👌👍👍🙏🙏😆😆😆",5
Barang bagus,5
"sesuai ukuran, kualitasnya bagus. ",4
sayaa Sukaa 😘😘😘,5
sepatu nya real pict...dgn harga segitu...kurir nya baik...trimakasih lazada,5
sepatu na bagus saya Suka banget,5
baru kecewa saya pesan nmr 40 yg datang 39 sepatunya bagus jdi gk muat,5
"ѧҡu ҡѧsıһ ɞıňţѧňɢ ʟımѧ Ԁєċһ...
ҡѧяєňѧ sєpѧţuňʏѧ sєsuѧı pєsѧňѧň Ԁѧň ɞѧɢus ɞѧňɢєţţţţţţ ",5
"spatunya bagus, sayang sebelah kanan agak kebesaran 

",5
"terima ksh paket dh sampai tp trll lm pengirimannya ,brg lumayan bgs 


",5
topppp,5
