review,rating
sumpah ini ga amanah bgt rugi donk saya mau di jual lagi malah pecah kyk gini yg bener donk klw packing kurirnya jg ga profesional lewat dr estimasi baru kali ini kecewa belanja di lazada,1
harganya murah meriah tapi barang sangat memuaskan..real pict barangnya aku suka kurir juga okelah...makasih lazada 🥰,5
paket sudah datang barang baguss.  tapi sayang yang nomer 4 pecah bagian depannya . bagian dalam ada yang hancur sedikit tapi oke saja . pengirimannya cepat kemarin pesan sekarang sudah sampek ,5
"bagus bgt, Dan untk eye shadow nya lumayan matte krn saya sdh coba. kurirnya jga baik. thanks lazada
. ",5
"alhamdulillah paket sampai di tujuan, packing rapih, enggak ada yang cacat sama sekali, pokoknya belanja di lazada memang is the best dan kurirnya juga ramah.",5
"Akhirnya sampe juga, pengiriman 4 hari paket kondisi aman untung nggk sampe pecah belum dipake semoga cocok terima seller n kurirnya😁😁",4
"untung aja g pecah Uda takut,soalnya orderan org",5
"paket ny sudah samapai 
meskipun agak lama 
tpi gc masalah 
suka bgt",5
"Utk reseller 4 item brng  tsb.. 
yg blm sy terima tolong segera dikirim ",1
bagus banget kak..trimakasih..recomended bgt..,5
barang rusak ya sis...gmn ini..baru pertama beli..masak kecewa...,5
"Barangnya bagus,realpic,dan tidak ada yang rusak ataupun yang pecah👍😍Terimakasih Lazada",5
"sangat2 kecewa, karna brangx pecah....pekingx kurang memuaskn bru kli ini kecewa.....",1
realpic tapi yg warna putih agak bubuk ,5
"barang'x dah nympk ,sayang koq 1 warna'x gk ada ",5
bagusss binggit👍👍👍,4
"kecewa saya
",5
Alhamdulillah sudah sampai makasih kak ..barang bgus sesuai pesanan ...mungil tapi gak mungil banget  ...suka makasih kak .. dilapisi buble warp aman semua nya 😘😘😘😘👍👍,5
"Ini ma realpictt, shadownya bagus banget, gaada yg pecah, tapi pengiriman nya lama melewati estiminasi. Kalo kurirnya baik ramah
😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",5
Trimakasih brg dh sampai bagus bgt aq sukak. Tp bang kurirnya ga ramah masak di ksh uang pas malh minta lebih.,5
cakep parah semuanya bagus cuma apa kacanya emang agak goyang yah?? tapi gaapa sih pokoknya suka banget seller ramah,5
"makasih paketnya sdh dtg td sore,pengirimannya cepat bgt,cuma 2 hari,sy pesan tgl 2,sy terima paket tgl 4.packingnya rapi,kurirnya ramah.barangnya bagus aku suka.ini sudah pesanan yg ke 2 kalinya.sellernya amanah bgt,tetap pertahankan yah.nanti mau psn lg.unk lazada makasih",5
"barangnya sudah sampai.
Alhamdulillah pesanannya sesuai .
dikemas dengan baik.rapi.
masih gres.bagus.
makasih Kaka..
makasih lazada.puas banget dengan harga murah barang memuaskan🤞👍
",5
parah udah dateng malem2 barangnya rusak isinya pecah😠😠😠 kecewa banget lain kali tolong jual yg bner jngn kasi barang yg g sesuai bikin kapok ja,5
seharusnya ada tulisan barang mudah pecah atau bubble wrap nya didouble hmmm semoga saran saya digunakan,5
"buat anak kosan harga segitu oke punya.
buat yang lagi belajar make up bisa banget.
kurir sangat ramah. pengiriman cepat. paling rapi banget sampe ke dalam isinya.
harga pas i love it pokoknya Tuhan memberkati toko ini ya mumumumu",5
Paraahhhhh udh di bilang paking yg baguss malah kyk gini dateng nyaaaaaaa pecah kan udh tak kirim pesan padahal,1
"realpic.kemarin pesan besok nya langsung tiba.
terima kasih lazada dan kurirnya baik udah langganan.",5
"pengiriman lebih lama dari estimasi, pesen satu di kirim nya dua kali beda hari, kiriman yg kedua barang ancur.. makasih",5
"Maaf baru ngasih ulasan , mengecewakan paket nyah nyasar ke orang lain gimana si amanah nyah tolong di perhatikan lagi 😈",1
"Pesanan cepet sampainya..kemasan rapih oke banget kurir ramah...warna eyeshadow nya bagus, realpict..seneng sekali...trims toko dan lazada",5
"siang kaka,  maaf kk ini make upnya minta tolong diretur kak,  soalnya itu pake uang kk,  cape nyarinya,  make up nya bener2 gk bisa di pake kk.  padahal baru ajh datang make upnya..  mnta tlong kk di retur.. trims kkak",5
"Barang sudah di terima,good real pick,untuk seller jg recomended bgt,sorry saya lupa tidak poto barangny,kurirnya pun baik,thank's ya!",5
cucok banget... syuka sx sm warnanya. makasih lazada. 👍,5
"isinya retak,basah,pengiriman lama banget,sampai ke buble warp berhamburannya..diperbaiki juga masih jelek...
saya minta ganti rugi😖",5
alhamdulillah paket nya udah nyampe..makasih lazada..makasih juga  untuk kurirnya ternyata kurir nya suami nya teman aku...packing nya rapi..barang nya pun masih di segel...pokoknya top lah buat lazada...aku suka belanja di lazada,5
sayang banget barangnya banyak yang pecah😭,5
barangnya bagus... realpict. . packing rapi.   kurir nya ramah .. sll puas blnja d lazada... g perlu keluar rumah... untung ada lazada... ,5
"Realpict banget dong 😍 sukakkkkkk, packingnya aman, pengirimannya juga lumayan 😍 terimakasih next order lagi❤",5
terima kasih paket sdh sampai dengan selamat.. barang bagus realpict bnget .. kurirnya jg ramah 😁💖💖,5
"mksih barangnya udh smpek sesuai sama yg saya pesen gak ngecewain pokoknya,,,pngirimannya jg cpet kurirnya jg baik🙏🙏",5
"bagus , produk sesuai , barang sampai dengan aman. packing dikasih bubble wrap . cuma agak kotor dikit di wadah nya",5
"paket mendarat dengan aman, pakai bubblewarp. cantik2 warna nya. syukaaaaa... thnks seller, lazad and abang kurirnya baeeee 🤗🤗",5
gk tau lg harus mau ngomong apa? paket yg datang hancur. pasking hanya dikasih buble wrap aja gk di double kardus lg jdnya ya gtu dah. pengennnya datang mulus taunya berantakkan. kasih solusi ya tlg ditulis dipaketnya jangan dibanting utk produk yg cepet rusak seperti eye shadow ini. mau unggah video lemot bgt dah keburu bt jd gk di kirim videonya. kecewa ,1
"paketan sudah datang,, sesuai bgt sama yg d inginkan, pakingnya baik bgt respon pnjual juga ramah,, trimakasih,,",5
"Alhamdulillah....paket dah nyampe dg selamat. Paket dikemas dg rapih,sehingga brng ga da yg rusak.Terimakasih buat sellerny barangnya sesuai dg gambar.Kurirny jg ramah. Dan buat lazada semoga makin maju....

",5
"paket mendarat dgn selamat,  cuman ya pengiriman'y lama binggo,  overall bagus sih,  warna'y cantik2
thanks lazada... ",5
"terima kasih lazada.paketannya ternyata cepet sampai,thq unk pak kurirnya,barangnya bagus,tidak ada cacat.untuk harga segitu,murah banget,seneng banget.amanah,unk sellernya pertahankan yah",5
"maaf ya kak saya kasih bintang 1... saya kecewa banget beli disini, barang cacat ada yg pecah akibat pengiriman terlalu ceroboh...",1
"packing rapi,pengiriman cepat,barang Dateng realpict,saya suka bgt,maksih lazadamakasih Abang kurir 👍👍👍👍👍",4
"Pengiriman nya cepatt barangnya baguss warna nyaa cute bgttt, di kemas nya juga rapih dan amannn, luvvv bgttt",5
suka banget sm eyeshadow ini worth it banget murah tapi warnanya semuanya nyatu dikulit g cepat pudar dan waterproof,5
"Packing nya rapih , sesuai warna lagi datang nya ga kecewe pokonya beli di toko ini, trs mas kurir nya juga baik banget nganterin ini barusan malem malem keujanan mksih ga kecewe pokonya ",5
kecewa... satu kotaknya isi berhamburan sampe keluar. padahal di bubble wrap. ga tau deh kenapa. tapi dah ga mo ribet tuker2 lagi. ntar kelamaan. padahal barangnya bagus. sayang malah jd rusak sampe ke pelanggan. ,4
mantap .. produk murah kualitas gk murahan.. good packingan lumayan rapi meski cumn pake bubble warp selebihnya ok... kurir juga ramah. pengiriman super duper cepaaaaaaatt,5
"Kereen,,  puas banget,,  real pict,  eye linernya beneran waterprof,,  bagus ga ada yg pecah packing bener"" rapi,,  next langganan terus dipertahankan yach,, ",5
"barangnya bagus,kemasannya rapi,trus pengiriman cepet banget 2 hari nyampek...pesen di LAZADA puaaaaasss banget deh pokoknya...jadi pengen pesen di LAZADA lagi...makasih LAZADA 🥰🥰🥰🥰🥰🥰",5
Tolong dong!.saya selalu memesan barang dilazada😠tapi baru ini dikecewakan!!Udamah kurirnya GA RAMAH.barang packing GA rapii!dan eyeShadow nya juga ancur begitu.tolong sebelum barang diantar dipersiapkan dengan benar.agar tidak MENGECEWAKAN costumer.😡,1
Bagus barang nya. Tpi sayang ada yg pecah 2 dalem nya..lain x lebih teliti dlm packing nya y,5
saya pesen 4 yg 1 hancur....,3
maap bru ngasih ulasan lumayan sih sesuai harga,5
sesuai pesanan pelayanan juga ramah baik sekali kurirnya,5
"real pict..
packing rapi.. barang aman ga ad yg rusak..
pengiriman sesuai estimasi ",5
"suka puas banget,udd order 3x selalu oke",5
"kecewa sangat kecewa barang hancur! ga bisa kejual bukan untung tapi buntung! 
",5
mantap pokonya puas banget 😍😍😍,5
"real pic pkokx😊 gk bkln nyesel blnja d toko nie .

kurirx dh langganan rama jg,😁",5
"Alhamdulillah paket nya udah sampai, bagus pengamasnya,aq suka warna nya, buat Abang kurirnya 👍👍",5
"warnanya bagus, saya suka, pengiriman juga cepat",5
the color so nice,5
paketan sudah sampai.. barang oke..sesuai gambar dan warna yang qu pesan. . makasih lazada,5
ancur parah.jgn beli produk dsni.,1
good perpeck,5
saya suka😊❤️❤️❤️ maapin kagak ada gambarnya soalnya gak ada sinyal,5
"barang real pict, kemasan rapi, kurir ramah semoga selalu amanah 😊",5
biar bintang berbicara,5
bagus tidak mengecewakan pekingnya rapih👍,5
mntep puas blnja d lazada. brngx oke,5
sangat puas brang bner2 oke,5
"Maaf baru kasih ulasan,, Barang bagus,, sesuai dengan gambar Dan pesanan... Kurir baik Dan udah langganan... Thx Lazada... ",5
Beli 2 yang 1 pecah yang satu rapi baguss🙃,5
sayang banget tempat makeup nya pecah kurang tebal balutan plastiknya,3
Barangnya sampai rumah hancur ,1
cantik skli,5
mksih lazada realpict eyesedownya,5
bagus banget kayak gambar nya,5
sesuai gambar bagus banget makasih lzd,5
"wowww....warnanya cantik, terimakasih",5
baguss bangett pke bingitt gk pernah kcewa next order lgi,5
"barang dah sampe bagus nyesel gk psen banyak tapi maaf gak sempet foto produknya saya kasih bintang 4
mau pesen lagi deh ",4
"brg oke tp syg ada yg ancur ,tlg pengemasan lbh d maksimalkan..
krn brg tsb mudah hancur kl perlu d beri logo pecah belah.


",4
"kmrn pesen hari ini dtg.
cepet banget .. 
eyeshadownya keren. g nyangka banget, harga murah tp kwalitasnya bagus",5
Barang ud yampek dengan cepat...barangnya utuh n gk tergores sedikit pun ....kita puas dgn barangnya...kurirnya baik n rama....makasi lazada....,5
"Barangnya bagus sesuai pesanan,terima kasih buat abang kuriernya yg sudah mengantarkan barangnya dengan selamat..🙏🏼👍🏼",5
"terima kasih lazada, barang sdh sy terima. baguuus banget .. i like 👍👍pokok'e lazada oke, puas belanja di lazada 😊😘😘",5
baguuusss lucuuu,5
"kecewa banget sih, digambar ada cermin yang dkirim ga ada. yang amanah dong kalo jualan",5
bagus banget tapi penggiriman nya agak lama,5
"maaf baru kasih ulasan, barang nya cuco bnget dechh,aku suka sma warna nya pokok nya mntull bnget dehh... ",5
"Pengiriman aman, ada buble wrapnya. Pesan tgl 4 sampe tgl 7, lumyan cpet. Warnanya cantik banget 😍😍. Rekomen banget tokonya 👍👍👍👌",5
"bingung bgtt dech sy tiba"" paket dtg padahal di sini pemberitahuan nya paket gagal,,mana udah beli ney dtg jg🤦🤦yaa sdh lah ",5
"barang nya ok..puassss Poko nya,,cuma pengiriman nya ajh lama,tpi gk mslah k.bayar sama barang nya yg mantuulll ..",5
"Makasih lazada barang bagus banget seseuai pesanan,Cuma agak lambat di pengiriman doang selebihnya Mantul...",5
"terimakasih 
maaf baru bisa ngasi ulasan 
barangnya bagus 
barang nyampainya cepet banget😊😘
terimakasih lazada",5
"suka banget sama warnanya,untuk pengiriman cepat tpi tolong packing nya di rapiin lgi soalnya biar gak rusak eyeshadownya",5
Pngiriman lumayan lama packing rapih+aman barangnya aman gaada yg rusak ataupun pecah thnkyouu lazada thnks seller😍minal aidzin wal Faidzin mohon maaf lahir dan batin🙏,5
"kecewa brantakan dan hancur bnget seperti gak niat jualan nya..
peking nya kurang rapi.  tp gpp lah sebagai masih bisa d pake dari warna lumayan bagus..
abang kurir nya pun baik dan ramah..",3
"sesuai gambar, packing kurang rapih, jadi pecah 1 warna :(( kecewa sih tapi gapapa lah masih bisa di pakai.",3
"pesen dua barang, yang datang 1 barang,, dan harus bayar seharga 2 barang,, bener2 toko yang gx amanah.. jgn mau beli d toko ini.. penipuan",1
"Alhamdulillah,barang sesuai dgn pesanan...pokoknya muanntull...tingkatkanbtrus pelayanan dan kwalitas produk demi kepuasan bersama...",5
Barang mantul... Bagus bgt. Kemasan juga rapi. Untuk Abang kurir nya top deh.. walopun baru pertama kali. Langsung tau alamatnya..,5
"Wah,senang banget ak barang nya yg awalnya aku kira cuma 10 warna toh yg datang 12 warna,Trus warnanya cantik² lagi, terimakasih untuk toko ini terimakasih lazada,",5
"kecewa bngt,,,,udh nunggu lama2,,,,eeehhh prodak yg d kirim malah hancur,,,,klw prodak hancur jngn d jual dn jngn d kirim doang",2
sangat jelek barang ya hancur tmpat y pecah ,5
barang tumpah semua,1
"Maaf br ksh ulasan,paket dtng'a cpt cuma bbrp hr aj dr paz pemesanan...D'packing dgn rapi pake bubble warp...Produk'a jg wat seserahan,warna baguz jg...",5
"alhamdulillah udah sampe dan puas banget sma barang nya pkonya rekomendasi banget deh,kurirnya yang satu kakak kelas aku pas waktu sd😁",5
"pengiriman cepat,peking aman,isi paket sesuai,eyeshadow nya mantul pisan,terima kasih pak kurir paket sampai di alamat yang tepat dengan selamat",5
"Udah pengiriman nya lama, barangan ancur lagi baru kali ini kecewa belanja d lazada,,  lain kali lebih d perhatikan lagi packingnya",1
harganya murah tpi gak murahan kebetulan beli pas lagi flass bner2 mantul gakk ada yng rusak satupun aturnuhun mbaa🙏 semoga selalu amanah yaa toko ini ,5
maaf bru bikin ulasan..saya sangat puas belanja d lazada..hasilny memuaskan gk ada yg kecewa..dan kurir ny juga ramah..mkcih lazada,5
barang nya bagusss baget setiap belaja blm pernh kecwa makasih lazada 😘,5
"barang nya baru saya buka maaf kalo baru ngasi ulasan sekarang  semua nya bagus thank lazada

",5
top markotop 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
lmnya luar binasa hampir 1 blm klao pke ninja itu sampai ban nunggunya untung barangnya bagus sesuai dengan harganya ada,5
"realpict,  pengirimannya agak lama,  ",5
mantap istri saya langsung cocok.,5
realpictt bingitttt!!!! sukak,5
sangattt sukaaaaaaa love love pokonya 😍😍😍😍😍,5
"Barang ancur,,,, sangat"" kecewa ",3
paketan udah sampai... bagus ... aman gak pecah.... pengiriman lama sekali,5
baru kali ini kecewa belanja di lazada,1
"suka deh sama barangnya,  gak ada yang lecet atau rusak🙂",5
"pesanan sesuai, kemasan rapi, respon penjual cepat 😍",5
"bagus barangnya sesuai cuma pengiriman nya lama sekali, makasih lazada..",5
bagus banget pokok.nya,5
suka pengirimnya cepat ...,5
baguss . langganan sih beli produk ini,5
Baguuuuus.... 👍👍👍,5
"pesen tanggal 19, sampenya tanggal 26. Barangnya aman gak ada yang rusak. thank youu",4
"packing kurang rapih,sedih bngt ihhhhh😢",2
cantiknya😍,5
bagus bgtt ga rusak ga ancur barang nya puas banget belanja di toko ini sangat amanah makasi😘,5
bagus banget,5
baru kali ini saya pesan dan hasilnya mengecewakan. baru di terima tapi sudah rusak seperti ini. ,1
aga sebel si ancur 1:( tapi gapapa deh aku sukaaaa,5
"Apaan ni koo dteng"" ancur ",1
mantap makasih ya udah jaga amanah dengan sesuai pesanan,5
"Gimna si kak saya kan pesen nya 2 ko datang nya cuma 1, banyar nya jga udah dua lain kali yg teliti",5
sukaaa😍😍 ,5
apa apaan ini kenapa barang hancur kayak gini jualan yang amanah dong..saya ga mau tau minta ganti ,5
"Mantuuuuul eyesshadowny iih,, pesen lagi ah buat cadangan hmmmm",5
"alhamdulilah barang nya bagus, ngga pecah 
selamat sampe tujuan, terimakasih lazada
",5
Alhamdulillah udh sampe packing rapih eyeshadow nya juga lumayan bagus😍,5
barang realpict.  pengiriman cepat . memuaskan 👍,5
"warnanyaa lucuuu bangettt harganya murah meriah lgii gk nyesel bli disini makasihhh yaaa
",5
trima kasih hsil nya sngt bgus dn mmoaskn hti lazada sll di hati😅😅,5
keren..pengiriman cepet peesen hari senin selasa dah nype cm sehari,5
Yg saya dapat hancur dan ky bekas ya,1
"paket.a dh sampai,bagus thank's semua.a",5
aaaa like it 😍😍😍,5
"Alhamdulilah bgus👍👍👍 tidak pecah ,aman
 Mksih semuaaa nya",5
real pict murah tapi gk murahan suka banget sama warna na ,5
kecewa banget barang yg di kirim tidak sesuai pesanan ,1
brngnya bgs👌pokonya good 👍,5
maap baru kasih ulasan barang bagus sesuai dengan pesanan buat kurir nya mkasih malem2 dianterin,5
"Terimakasih,saya udah degdegan takutnya pecah ehh ternyata masih utuh,kurirnya ramah,toplah lazada.",5
"Bagus bgt, sama bgt sprti digambar, kemasannya juga rapih, pokonya aku suka🥰👍🏻",5
"kirain aku kecil ternyata lumayan besar, dan bagus..👍❤",5
"mntapppp aku suka suka mslh htga murahhh bnget,, kerenn2",5
mantulllll  😍👍 pengirimannya juga cepet bangettt,5
👍👍👍👍👍👍,5
Alhamdulillah pket sdh sampai ... terima kasih lazada dan seller ,5
"makasih yaaa, pelayanan nya ramah. 
pengiriman cepat banget. ",5
"suka banget makasi lazada
",5
messen 3 yg satu ancur ,3
"alhamdulillah paket udah sampek
kemarin yg pesen ehh hari ini udah dateng
terimakasih lazada 😍😍",4
palette nya gk sesuai tp tetep bagus kok. terima kasih,4
"Bagus, suka deh pkok nya👍😍",5
sesuai gambar,5
aku suka,5
"Amanah banget toko iki. Real pic.  Pengiriman  cepat paket dibungkus rapi.  
Jadi aman... 😙",5
baguss bett warnanya nempell,5
"jelek sekali tidak sesuai gambar, hancur",1
"kecewa,masak yang datang beda sama yang di pesen.gak sama kayak yg di gambar",2
bagus pakin rapi,5
realpict,5
bagus,5
lumayann,5
Bagus hehe,5
pich,5
realpict ,5
sipp👍,5
"barangnya bagus, pengiriman lumayan respon penjual juga bagus, kurirnya juga ramah",5
packing ya rapi,5
Barang bya sesuai dengan poto nya 😊 aku suka banget 😘 makasi lazada,5
suka banget barangnya bagus sesuai dengan harga😘😍,5
Suka bnget warnanya,5
sesuai dengan picture thank you lazada ,5
dah  pesen 2x,5
superrrrrrr bagusssssss 👍👍👍👍👍,5
suka bangett lucu dateng sesuai pesanan:),5
😘😘😘😘🙏🙏🙏,5
mantap pokonya rekomend banget,5
good seller,5
bagus sekali,5
baguss barang nyaa😍,5
barang bagus. tp sayang krn ada kendala dlm di logistiknya jd lambat bgt pengirimnnya,3
mksih ka eyeshadow nya bgs ka 😍👍👍👍👍👍,5
bagus banget tanpa ada yg rusak satupun terimakasih semoga tetap amanah🤗😇,5
Alhamdulillah nggak mengecewakan 😊,5
trimakasih barang realfict kurirnya ramah sukses terus buat lazada,5
mantap sesuai gambar,5
Bagus suka banget makasih lazada selalu amanah ,5
top banget mksh ych Lazada sm ms kulir nya,5
warna bgus nanti mau order lagi yg warna lain2,5
Akirnya datang jga yg di tunggu² barang nya bgus mksh lazada 🥰🥰🥰,5
maaf gak d poto ... soal nya barang nya bagua mantap swkali ,5
"barangnya bagus, peking nya rapi",5
warnanya cantik 😍,5
asli brng bgus. no ccat. mksih lazada,5
