review,rating
"alhamdulillah paketnya sampai dengan selamat.. pengiriman cepat.. makasih seller & lazada..
",5
"Alhamdulillah paketku sampai, cepat bgd pengirimannya hanya sehari sampai,, pesan kmren sore siang ini sampai,, puas bgd pelayanannya sangat baik,, kurirnya juga cepat, produk di kemas dengan baik..makasih sis",5
mkadihh trailerr...lazad mkasih jg barang sampai dng slamatt. n kurirrnya bikk ramah....smg bisa jadi langganann,5
sesuai pesaanan..makasih,5
"🙏🙏🙏🙏
baru beri ulasan.  dikarenakan sibuk 🤦‍♀

iyes  sangat baik sekali anku suka",5
"paketnya sudah sampe, sallernya ramah kurirnya juga ramah 
makasih lazada makasih pak kurir",5
"Puas lebih puas lagi pengiriman ya cepet baget,,kurir udah langganan ramah banget",5
"pengiriman cepat, seller ramah.. makasih lazada..",5
terimakasih untuk yg kesekian kalinya.. semoga berkah semuanya ya.. amiin,5
terimakasih untuk kesekian kli nya.. sukses sellu jualannya,5
"Trimakasih,, barang sampai lebih cepat dari estimasi,, packing bagus",5
langganan... makasih ya,5
kardus nya rusak 😖,4
sudah nyampe.. mskipun was was aga lama,5
ok,4
