review,rating
mantap spatu nya ,5
Maaf barang nya tidak sesuai pemesanan mesen nya sandal ko yang di kasih baju sih 2 lgi sama bajunya ,5
"sendalnya sih cantik tp sayang no 37 nya kecil,biasa aku pake no 37 ini mh ga muat say,makasih buat mas kurirnya,pengiriman cepat hari ini pesan besoknya dateng",3
"Alhamdulillah paket nya udah sampe biarpun pengurimannya Lama, tpi puas dengan sandal nya bagus bngat, pokoknya puas deh belnja disini, makasih lazada ",5
"sendal nya bagus banget 😍
ku suka banget...
makasih lazada dan bang kurir nya dah langganan banget 😎",5
aduuhh gimana sich aku pesan hels hak tahu seperti di foto malah yg di kirim ini.. kan aneh.. ini pesanan orang jelas saya rugi,5
gk sia2 wlau pun datang nya lma tpi brang ok bngt...😊😊mkasi jga buat abang kulir nya udh jdi lnggganan sukses selalu...😁😁,5
"Maaf baru kasih ulasan alhamdulillah barang Ny bagus bgt, ga nyesel deh beli di sini harga murah tapi barang nya buaaaaguuusss batin ",5
barang bagus real pict😊,5
 brang nya bagus syukaa..pas lagi dikaki ku..kurir baik..mksi lazada ,5
kok harganya jadi beda ya ,1
no 40 kecil kya no 38,4
sungguh luar bisa kali ini belanja online tidak kecewa barangnya bgus dtgnya cepat terimakasih,5
baguss banget,5
"bagus banget sepatu nya
harga sesuai",5
"sendal nya bagus pas banget d kaki Saya 
makasih lazada😍😘",5
"bagus bannya,pas kayak di gambar.kurirnya ramah dan baik, terimakasih lazada😁😀",5
"Alhamdulilah Ka, sandal nya bagus 😊😊",5
suka bngt dn cpt bngt pengiriman y,5
mkasi lazada sandal ny bgus bnget sy suka,5
"oke sesuai pesanan 
baguss...",4
"pengirimannya lama,jaitan nya ga rapi,sebelah nya pas sbelah nya lg gx muat.hak nya gx sesuai katanya tahu.ko kya gitu sih",5
realPict meski Lama pengiriman nya  kulir kali Ini kurang ramah saya kecewa disitu  tapi  y gk Papa  makasih lazada 🙏,5
"alhamdllh paket udh sampai,barangnya pun sesuai .alhamdllh istri sya pun suka.mksh lazada sukses terus",5
"cocok lah Istri saya suka ...yg penting buat lain yg Mau beli sendal onlen hrus bner"" tau Size nya ...pko nya Cocok dah.. Sukses buat seller nya",5
ok sesuai gambar😊,5
"Barang nya bagus,",5
sepatu nya cantik banget saya suka,5
Bagus👍👍👍👍👍,5
realpict banget 🤤🤤🤤🤤,5
barang bagus😍,5
"bagus riel pick, sayang nya pngiriman nya lama buangat",4
barang nya c ok tapi yang d kirim no 39,4
Sendal nya bagus 👍,5
"ukuran sma warna sesuai yg dipesen, pas juga di kakiku ",5
"maaf telat ngasih ulasan ,makasih lazada barang nya bagus ga nyesel blanja di sini",5
alhamdulilah barang y dah yampe bagus makasih lazada,5
barang bagus saya suka banget.tapi sayang pengiriman lama,5
sangat memuaskan 😍😍😘😘😘,5
bagus makasih lazada,5
Heels nya Oke bgtt...saya suka 😀,5
"lumayan dgn harga segitu
",3
bagus mksh lazada,5
"sandalnya cantik,asli buka kaleng²,makasih lazada😇😇😇",5
"bgus bngt sendal ny saya suka
mksh mas kurir nya ramah dan mksh lazada
",5
real fic ,5
barang ok,5
ok sesuai,5
bagus,5
