review,rating
"Cincinnya bagus,, kya emas muda atau biasa ibu2 bilang mas kadar 40%,,toko QB 373 store jg gercep y, respon cepat,, yah semoga awet, ga cepet luntur,, ",5
"lumayan bagus kaya mas asli, cumn di jari aku ke gedean pdhal nomer 5 paling kcil😁 gpp aku suka cincinnya top pokonya, mksh jga Abang kurirnya😊",5
"barang ny realpic,, dan pengiriman nya cepat seller respon ok baik juga,, makasih poko ny semoga sukses buat seller dan lazada.. mas kurir udh langganan jadi top deh👍🙏",5
"bagus...pas banget di jari
makasih ",5
"syukaaaaaaaa bngtttt, cuman agak ke gedean aja , tapi gapapaaaa , seneng bngt aku tuh 😂😂😂",5
barang real pict sesuai pesanan keren.mkasih gak kecewa.,5
alhamdulillah pas dijari suami ,5
barang nya bagus banget makasih kurir dan reseller ,5
Baguss😍😍😍,5
cincin bagus saya suka 😊,5
cantikkkk 😍😍,5
"real pict ,suka banget thanks you all
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",5
"alhamdulillah barang sesuai sperti emas asli,,sukaaa baangeett  wlwpn sdikit kecewa dng pengiriman agak lama..
tp oke semuanya..👍👍👍👍",5
kirain sz 7 nya kecil 😂 ternyata kegedean di jari manis saya .. tp gpp brg bagus kok kurrir jg sopan .. mksh seller ,5
barang bagus bangat..kaya mas asli.tpi syng ko No 7 gede...🥰🥰🥰🥰👍👍👍👍buat abng kulir nya udah langgan baik....,5
"sekedar saran aja makin d perbanyak lg koleksi nya y, seller nya amanah udh gituh pengiriman nya cepat pula recomend bngt nih toko ini...",5
"real pict..brangnya ok mksih lazada ini cincin yg ke dua x nya sya bli
mangkurirnya baik pakingannya rapih mksih lazada ",5
"bagus cincin nya pas di aku . thank kak
",5
"Barang real pict 😍
Respon seller ramah 🥰
Packing rapi 🤗
Pengirimannya cepet bangatsss 🥳
Barang sesuai pesanan 😘
Next aku bakal order lagiiiii.... ❣",5
barang sudah sampai pas di jari telunjuk di jari manis longgar tapi gpp kurir.a sopan sampe nemuin bokap barang kasih bokap kite.a gawe texs lazada texs juga buat kurir.a,5
"kecewa saya mata nya gak ada, untuk sementara saya kasih bintang 2 dulu kalo udah di ganti baru saya kasih bintang 5😔",2
"produk bagus sesuai gambar
pengiriman cepat
ukuran juga sesuai pesanan
pokok nya ok banget dah...ini orderan saya yang pertama
insya allah order lagi
trm ksh
",5
bagus dan pas di jari ..,5
"realpict,tp slah ukuran harusnya nmr 7 mlh nmr 6😣",5
cincine apik..nt mau pesen LG tp yg rada gede,5
mantap mksh sis sesuai pesanan,5
cincin nya bagus pas d jari tangan aku makasih lazada dan abang kurir nya jg udah langganan.,5
"cincin nya bagus ukuran 5,
pengiriman cepet makasih seller makasih lazada😘😘",5
"real pic, pengirimannya cepat kurirnya jg ramah,  suka bngt sm cincinnya, makasih lazada",5
"bgs bngtt cincinny aku plh ukuran size 5 pas dijari manis...mksh lazada
👌🏻👌🏻👌🏻",5
bagus banget sesuai gambar dan pesanan good,5
sesuai pesanan...thank yaa barang oke dan bagus pas dijari,5
bagus banget...... udah order yg ke 2 kalinya 😊,5
cincinNya bagus tapi sayang yg 1 Nya ga ada permataNya 😥,3
"allhamdulillah cincin nya bgus, realpict.. 
pertahankan seperti ini yaaaa",5
"ini order kedua, pas dan bagus banget cincinnya pas, yg pertama kemaren pesan no. 6 kebesaran",5
bgus.kurirnya dah lngganan😍😍😍,5
"pas bgt , pengiriman cepat kalii😘😘😘",5
Real pict bgt cincinnya sesuai pesanan ga kecewa cewe aku pun suka dengan cincin nya ,5
cucin nyh Bagus suka sesuai,5
Bagus puas bgt beli dsini..sesuai harapan 😘,5
"bagus sich.... tapi kebesaran 
respon cepat .mksih 
",5
barang mwantull👍,5
baguss aku sukaaaaakkk. keg emas asliiii 🥰♥️♥️♥️,5
puas bgus bgt trimakasih,5
cincin ny bgus ,5
"cincin nya bagus 
kaya emas asli 
makasih lazada ..",5
pas warnanya ky emas asli,5
reap pick bgt breng nya..,5
ga luntur udah dipake duaminggu,5
alhamdulilah lucu cinci nya mksh ya lazada,5
udh pesen yg ke 3 kalinya ..... bagus bgt bener2 ga luntur & ga gatel di pakenya.... soo far soo good ☺,5
"Cincin nya bagus 
Tpi synk warna nya kurang gmna gth
Tpi pas di jari aku.... 
Tpi pengiriman nya agak lumayan lama",2
maaf bru ksh ulasan barang ny bagus tpi saya pesen no 9 yng dtng no 8 jadi ngepas d tangan tpi gpp lah ttp ok,5
"sangat kecwa, pesan cicin yng dtng kalung hitam, ga amanah bnget, sangt kecewa bngt udh lma nunggu slah kirim pula, mf sya kasih bintang 2 aj",2
barang nya bagus tapi ini ga ada mata nya.tapu Alhamdulillah seler ny baik mau ganti katanya..mudah2 awet dan langganan ,5
barangnya bagus tapi sedikit kebesaran.kurirnya baik,5
"cincinya oke banget, gak kecewa order d toko ini, tetap pertahankan kualitas.
mas kurirnya jg care banget, terimakasih mas kurir, terimakasih lazada",5
bgs sih tp kegedean di saya sblmnya udh nanya ke sellernya eeeh dksh tau size tp mlh kgedean alhsl repeat order deh. smg nextnya pas,3
bgs thanks Lazada ,5
barang udah mndarat mantap,5
barangnya ok bgtz,5
"barang y reallpic 👍🏻 saya suka,mksh seller n Abang kurir lazada🤗",5
"barangnya sudah sampai ,alhamdulilah sesuai pesanan..",4
bagus semoga awet,5
real pick bangettt.... makasihhh ,5
bgs cincin nya tp k gedean dikit 😊,5
"barang bagus bngt recomended bangt.kurir langganan ramah.....
",5
sesuai pesanan mksh,5
"Barangnya bagus sesuai pesanan,kurirnya baik,,makasih lazada,,",5
Asli realpict.bagus,5
trimksih cocok pas jg dijari,5
thaks yyy lazada barrang nyh udh smpe juga .mskipun barng nyh kbsaran ti nyaman d pke,5
makasih barangnya bagus respon cepat pengiriman juga cepat mantap,5
cantik bgt cocok dijariku,5
bagusssdeh pengirimannya cepattt makasihh❤😘,5
cincin ny bagusss bgt... real pick.. kurir nya jg ramah... ,5
kekecil,5
👍👍🙏,5
realpict,5
mantulllll,5
good,5
sesuai,5
trima kasih.pesenan nya dh datang.cmn kegedian,5
Cincinya pas pokonya mantap,5
bagussssss 👍👍👍👍,5
luar biasa real pic,5
alhmdllh barang uda sy terima..bgs bgt..kyk asli mas.pas jg di jari manis..,5
suka bngttttttttt😍,5
cincinnya cantik bgt ga nyesel belanja di toko ini ,5
Bagus bngt ,5
biasa aja.. warna nya jelek',2
besar ski kk,5
puas bgt ni ke 2 x nya sy order di toko ini,5
puas bgt ni ke 2 x nya sy order di toko ini,5
bagus kurirnya ramah mksih lazada,5
cincin bagian dalam udah ke gores kak,2
"Kereeeeen bgd , cepet pengirimannya sayang kegedean no 6 ",5
cincinx pas di jari.. nyman dh makex.. ,5
cincin ya bagus,5
"bagus real pict semua kaya emas asli, wrna nya juga awet, pengiriman cepat . . . .",5
"sesuai gambar, tapi ukurannya kebesaran
",5
cicin nya sudah saya trima sesuai pesanan trimakasih,5
"bagus, tpi kebesaran😥",5
baguss cincin nya,5
trima kasi lazada mudah2 an tidak cpat luntur,5
"barangnya bagus,,cm aq psn nya kegedean..",3
bagus brgnya tpi kekecilan  kurir ramah ..mantaplah,5
sangat bagus sekali...Suka bangetttt ,4
tidak terlalu bagus,5
"sperti asli..tp syng slah pilih ukuran,jd aga longgar,
tx seller & lazada ",5
keren bgt pas bgt lg dijari saya mksih,5
baguss... cincinnya ky bneran,5
barangnya udh dtg bagus banget realpict pas lg di jari sy.👍👍👍,5
bagus cincin nya sesuai gambar,5
Maaf telat kasih ulasan cincinnya bagus sesuai gambar nd kurirnya cukup ramah ,5
sesuai gambar,5
"maaf baru kasih ulasan.  
barang bagus bangett realpict  ",5
Ukurn yg ini br pas. Mksh seller ud mw proses cpt. ,5
barangnya baguss👍 ,5
"kebesaran jdi ga kepakai 😟
",5
bagusss bangedd cincinya makasih lazada 👍👍,5
Cocok dngn barangnya,5
"Saya sangat kecewa ko cincin .a tidak da mata.a si lain kali kalau mau dikirim diteliti lg dg

",5
biar bintang yg berbicara,5
Real picture,4
"cantik banget,,sukaa cincin nya jga tbel,mksi 😊
kurir nya jga ramah,krna lganan ",5
bagus barangnya,5
"alhamdulilah barang sudah nyampe sesuay pesanan..terima kasih lazada
",5
cicin bgus bngt.tidak luntur warna bgus ,5
real pick mksh lazada,5
Bagus bnget cincin ny pas bngt d jari sya ,5
cincinnya ke besaran,5
"cincin nya bagus,tp sayang kebesaran dijari saya😄",5
bgus sesuai pesenan,1
bagus banget,5
Cincinnya cantik..  Syuukaaaa,5
sesuai pesanan suka,5
suka bgt!!!!🖤,5
bgus bgt sesuai sm gmbr.cntik kurir ny juga baik...,5
sangatt kecewaaa mata dari cincinya gaadaa jadi bolong 😡,5
ini bagus baget suka realpict ya makasih,5
penjual sangat bertanggung jawab,5
sangat cocok sesuai selera,5
Bagus cincin nya,5
Sesuai barang... Cpat bnget pngiriman nya..bagus bnget barang nya,5
ok,5
Bagus❤️❤️,5
Trmaksh,5
bgus,4
mantap,5
keren,5
lumayan,5
luar biasa,5
bagus ,5
Good,5
"mantap
",5
top,5
sesuai,5
bgs,5
good,5
bagus,5
