review,rating
"persiss kaya di gambar 👍👍👍👍👍👍 warna sesuai pesanan, ukuran pas,  bahan tebal tp adem dan nyaman,  😍😍😍 kurir nya ramah,  sellernya baik banget nurutin keinginan customer ubah warna..  recomended bangett toko BERLIN STARS ini,  semogaa sukses selalu ya kak 👍👍👍👍👍👍 buat yang masih cari outfit jangan ragu beli  di toko ini",5
"Bagusss pake banget 👍👍👍👍👍 bahan tebal, ukuran pas, nyaman dipakai.. 😊😊 pokoknyaa toko ini amanah banget.. makasih banyak ya kak, anakku suka",5
Realpictt 👍👍👍👍👍 saya udh buktikan sendiri.. bahan warna dan ukuran sesuai deskripsi dan gambar 😍😍😍😍😍,5
"Sebagus ini hanya dengan harga segitu..  Mantaapp lahh..  Sukaa pakai banget 👍👍👍👍👍👍👍 suami saya  sukaa,  next katanya minta diorderin lagi..  Thnkyou kaka seller 😍😍😍😍😍😆",5
realpictttt.... TOPPP BGT 🖒🖒🖒🖒🖒 bahan bagus wrna bagus.. ukuran sesuai.. ga ada yg kurang.. semuanya bagus.. 😁😁😁😁,5
"Ini sih baru namanya celana rib pendek termantulll 👍👍👍👍👍👍👍 bahannya bagus,  ukuran pas,  warna juga mantep banget lah..  Tau gini dr awal langsung beli 4 warna lah",5
"bagusssssss bangettttt sukaa lah pokoknya.. kain lembut dan melar, nyaman dipakai.. topp lah buat tokonya sukses selalu, makasih banyak seller&lazadaa 😍😍😍😍😍😍",5
"pass banget dipakai, pertahankan kualitas ya bosku.. pasti langganan disini kalau barangnya selalu memuaskan 😍😍😍 bahan warna dan ukuran sesuai pesanan.. jangan ragu beli di toko ini, mantaaappp bgt lahh",5
"no comment, pokoknya TOPPPP BANGET 😍😍😍😍😍😍😍😍😍😍😍😍😍😍👍👍👍👍👍⭐⭐⭐⭐⭐",5
"mantullll 👍👍👍👍👍👍👍👍👍 kapan"" pasti order lagi,  sukaaa banget ",5
"Sellernya ramah, fast respon 👍👍👍 pokoknyaa mantull banget barangnya juga memuaskan  😍😍😍 ga usah ragu lagi deh beli di toko ini, ",5
"Barangnya baguss, pelanggan suka, dipakai sendiri atau buat kado juga bagus, ga malu""in 😍😍😍😍😍 thnks yaa kak, pasti aku nanti order lagi",5
