review,rating
"barang bagus dapat digunakan dengan baik dan lancar, makasih remot kontrolnya",5
remotnya ok banget..thnks lazada,5
top markotop,5
bagus bgt remot nya sesuai gambar pokonya mantul dahh mks lajada👍😍,5
"pngiriman lmyn cpt
",5
mantap barangnya ,5
"barang bagus, mantaap..",5
"Remot nya berbungsi dengan baik. 😍😍
Terimakasih Lazada 😘😘",5
Alhamdulillah berfungsi dengan baik remotny murah tapi g murahan makasih,5
Barang nya sesuai apa yg d gambar mantap,5
Malam pesan  sore  datang  cepat ,5
Terima kasih barang sesuai gambar dan berpungsi jg,5
ok,5
