review,rating
bajuga bgs bhnnya sngt lembut sngt cocok untuk kulit bayi yng baru lahir untuk hrga sesuai dngn kwalitas pokoknya aku👍👍👍 suka produk2 libby,5
"mantapppp,bagus banget.no KW KW,bahannya lembuut.",5
"Sangat memuaskan libby asli kainnya lembut bgtZ pngiriman jg cpt,sip pokokny",5
bagus tdk mengecewakan setiap beli prodak yg satu ini ,5
keren pelayanan dan barangnya. trma ksh,5
"Puasssss bgttt dg produk LIBBY, gx kecewa pokoknya dah, jd pesen lg dan lg, kurir udh laganan, makasih lazada, maksih mas kurir",5
"real fict , thanks Lazada,thanks seller, memang selalu puas klo pesan produk libby",4
puas banget dgn baju2nya...nyesal banget gak ambil banyak...kain nya lembut dan tebal...cuma masih kebesaran buat anak saya...tapi sangat puas 🤩🤩🤩🤩,5
"Alhamdulillah barangnya bagus, bahannya lumayan tebal n lembut, untuk packing'a lebih rapih lg ya jangan ada sobek""a, n untuk kurirnya jangan pas magrib jd ribet, makasih sukses untuk lanugo n lazada.",5
"alhamdulillah paketnya sudah sampai,bahannya lembut cm agak kegedean d anak aq,tp gpp makasih lazada 🙏",5
mantul,5
"suka banget belanja disini, sudah 2 kali beli, gak nyesel, barang bagus, bahannya lembut bngt, makasiii lanugo",5
"sukak bgt say ..lembut bajunya cocok untuk kulit baby,, mksi lazada,lanugo dan mas kurir 😆",5
"barang sesuai, packing ok, kurir mantap",5
baaguussss sesuai pesanan lumayan cepat pengirimannya,5
"Bahan adem dan tebal, jahitan juga rapi serta pengiriman cepat",5
"packing nya kurang bagus langsung di plastik kemasan luar, utk bahan adem, thanks lazada",4
mantep brang'y sesuai dngan pesanan,5
bagus bahannya gk diragukan lg klo libby mah,5
ocy bgtt la pokok ny ngk pernah kecewa belanja disini ,5
"bagusss lembut pelayanan memuaskan,kurirnya baik👍😍",5
bahannya bagus adem... ,5
kalau ada 10 sya kasih 10 tp pengirannya lam,5
gk nyesel ponya blanja di LIBBY.  apalagi kurirny juga ramah.,5
mantapppp,5
