review,rating
"barang bagus.....dan batang lebih cepat dari estimasi.....sdh dicoba bs nyambung, blom dinaikkan ke atas lg",5
barang bagus... packing rapih...lansung di coba hasilnya mantap gak ada semutnya,5
"wahh Kaka sorry didaerah saya kacauu , gak ada bagusnya, mohon diinfokan , untuk daerah yg signal nya bagus, saya kasih bintang 3 lahhh. 
antena saya jg sdh pasang ke out door yaa. ",3
trimakasih Lazada paket sdh saya terima dgn baik dan bahkan lebih cepat dr estimasinya.mantap antenanya berfungsi dgn baik dan jernih. smg Lazada semakiin maju dan berkembang melayani pesanan pecinta belanja di Lazada dgn sepenuh hati sehingga semakin diminati para pembeli online dr seluruh Nusantara...,5
"pengiriman sgt cpt, rapi Aman Dan antenna mendarat dgn selamat tp sayang tdk terpakai.
Tdk tahu kenapa ketika sy pasang antenanya ke tv, tdk dpt siaran yg bagus, semuanya buram parah. Entah Karena tdk Ada jaringan atau kualitas antenanya yg kurang bagus.",5
"sudah di terima dengan baik, masih belum di coba karena pengiriman lewat kantor, sesuai spesifikasi, terimakasih.",5
"Pengiriman cepat, packaging rapih kurir ramah langsung sampe rumah... Recomended seller",5
"sorry y bos br plang dr luar kota antena nya mantap  bersih gambar nya bersih bngt semoga sukses y bos ,mksh lazada 👍👍👍👍👍👍👍👍👍👍👍👍👍",5
"sangat puas dengan produk ini,
dapat 27 Channel digital dan 24 Channel analog dengan sebagian channel HD di daerah Sentul city posisi antena nya indoor dan rumahnya 1 lantai,
terima kasih seller dan lazada",5
"barang sdh sampai langsung pasang hasil nya wOwwwwww semut semua channel lbh bagus antena biasa. tapi tetap mncoba mncari yg terbaik. terima kasih untuk kurir nya yg sdh mlm mlm dtg & hujan2an lagi. sukses ya pak kurir. ternyata sdh sekian minggu mncoba geser sana sini akhirnya dpt channel analog 29 & digital 14, hanya gambarnya tetap semut goyang2 & kayak CD macet serta analognya kadang ada kadang tidak ada hilang2an. d youtube kabel antenanya tebal & pendek ini panjang & kecil. meragukn keasliannya tolong infonya. untuk yg mau bli coba pinjem tetangga dulu klo bagus silahkan beli tp klo ga ada yg pinjamin lebih baik jangan di beli sayang ntinya",2
"thx,barang sudah diterima",5
"pket udh sy trima tpi blum di coba,, pngiriman sngat cpt kurir ramah,, smoga produknya bgus dan awet trima ksj lazada. ",5
belum mendapatkan gambar maksimal,3
"barang sampe dgn selamat,bagus sesuai deskripsi, di packingnya rapi. thanks seller dan lazada 👍",5
"udah di pasang, ditaroh di tempat rendah aja udah bagus gambarnya, nanti di tinggiin narohnya biar gambarnya bagus semua, barang good",5
"pengiriman lbh cepat dr estimasi, tp sayang sya kecewa dlm pengemasan nya.. barang tdk rapi dan segel sudah terbuka",1
barang sesuai gambar dan kualitas bagus TV jg ada perubahan lebih jernih dan bagus. seller fast respon dan packing baik. good seller,5
"Antena tidak dapat menangkap'sinyal. kemungkinan faktor wilayah jg. pengemasan barang baik
",3
"Barangnya sudah diterima cepat datangnya,tapi gambarnya tidak semua bagus harus digeser-geser lagi antena nya",5
"Barangnya udah nyampe, pengiriman cepat bgt.semoga tv nya gambarnya jernih dan awet antenanya.makasih lazada
",5
"Brng sdh diterima dgn baik tp tdk bisa digunakan karna gambar tv nya jelek, respon cepat kurir nya ramah sdh langganan 😔",5
terima kasih lazada barang dah sampai tujuan..pengiriman cepat packingny rapi..barang mulus kurirnya jga ramah pokokny mantap lah....maaf y baru ngasih ulasan karena itu barang pesanan orang jadi baru ngasih kabar deh...pokokny sukses terus buat lazada...,5
paket sudah sampe lngsng d psng alhamdulillah bagus 🙏🙏 lazada dan toko,5
barang tidak sesuai.. dan tidak bisi di kembalikan.. ga ada garansi boss.. payah,1
sangat bagus,5
masih kabur beberapa chanel walaupun sdh dipasang diluar dg penyangga tiang setinggi 5 meter,5
barang sudah diterima dng baik n bagus gambar nya trimash lazada ,5
"Kayaknya nggak cocok utk tv ku,  terpaksa kembali ke antn lama..., brg ya dlm kondisi bgs, kemasan rapi",5
Recommended seller 👍👍👍👍,5
Ya Begitulah lumayan jernih. Btw saya tes di kota Tangerang,3
lumayan. ,3
barang sesuai diskripsi,5
Kacau masi bagus pake antena lama saya yg pake boster ga ngaruh ini antena.,1
lumayan ada bersjhan,5
"Mantap sesuai gambar dan berfungsi normal.
Trimakasih",5
"bagus... barang berpungsi dengan baik... 
smoga aweet.. ",5
gambar jadi bening...,5
"bagus sesuai sama gambar, pengiriman juga cepet
",5
pengirimanya cepet banget tanks seller dan lazada,5
"Musti tinggi, krn 2 mtr msh ada semutnya utk analog. blm coba yg digital",5
Mantab & Rapi ,5
"mantap.... barang sesuai pesanan , pengiriman cepat sampai bali, semoga awet
thanks ",5
"Lumayan.ok masi pk konde tipinya,responnya cepet sesuai pesanan",5
"kualitas bagus,di tempat saya sinyal tv sangat buruk,tp stelah pakai ini jauh lebih baik/ jernih",5
"pelayanan baik,,thank seller,,pengiriman cepat",5
belom dicoba sih semoga aj berfungsi baik,5
barang bagus jernih......pokoke sipppp,5
ok cumu adaptornya ga ada on of,5
barang bagus 100prsen joss,5
material nya bagus ya..  ,5
Antena Bagus berfungsi dengan normal meski gambar ada yg bagus ada yg burem,5
mantap min barang sesuai lengkap kondisi nya,5
"pengiriman cepat, tapi belum dicoba",5
"Packing Bagus ...semuanya lengkap tapi blom dicoba...Tks
",5
barang sesuai deskripsi...  trima kasih sukses selalu ya kak.. ,5
mantap jiwa,5
"barang sdh saya terima 
tetapi blm coba trial 
",5
pengiriman nya cepat,5
puasssss jadi betah didepan tv bening gambar nya,5
Alhamdulillah terima kasih,5
Support sih buat TV merk Samsung tapi ko ane cuma dapet 19 channel yaa??? ,4
TV g Ada semut y lgi. ,5
bagus,5
mantap,5
bagus bget,5
ok,3
mantap,5
mntap,5
sip,5
Mantap,5
