review,rating
"barang sesuai dengan gambar , realpick bgts gak kecewa / kurir mha ud langganan mkasi lazada ninja vanid dan seler ud amanah , toko ny amanah bgts 🙏🙏☺️☺️",5
"barang datang sesuai yg di beli😁..
sya sangat suka,ngga nyesel pokok nya beli disni...
 salam dari Kal-Sel🙏🙏",5
Nyesel belanja di toko ini baru kali belanja di lazada sangat kecewa pengiriman tarlalu lama lwat est packingx jg sobek apalagi pernya jelek banget gak bisa Ke ayun ayunanx kaku banget jadi gak bsa ke pake ,1
"Alkhamdulilah barang dah sampai pengiriman cepat, pesan kemarin hari ini datang.kurirnya pun juga ramah taks lazada",4
"Paket sdh diterima.
Besinya bagus, kainnya bagus. oke Kualitasnya👍
kurir (Ninja Ekspres) pelayanannya oke Juga.
trimakasih, Sukses terus 😇",5
"barang.Nya Pada Bagus Sesuay Gambar.
jadi semangat belanja nya terima kasih lajada dan kurir nya😘😘",5
Mantap!!! ,5
"masyaAllah paket nya mendarat dgn baik, owner ny baikk kita request warna dikasihh dan yg dtg sesuaii dgn pesanan. terima kasih sudah amanahh dan baikk bget semoga rezekinya lncar terus anin ya rabbal alamin",5
"barangnya oke banget, warna favoritku,thanks ya smoga sllu amanah, thanks to lazada n pak kurirnya smoga rezeki kalian lancar.
",5
"mantap barangnya serba kuat
pengiriman standar expresssss.....jooos maksih",5
"lama datangnya,",3
saya belum menerima paket,1
"Pokonya saya suka..!! 
Biarkan bintang yg menjelaskan",5
Barang bagus,5
Barangnya sudah sampe tp ko kurang genjot ya apa baru di pake pertama kali emang bgituu,5
makasih ya barangnya bagus sesuai harapan real,5
"barang bagus dan warna sesuai permintaan, pengiriman cepat, kurirnya sudah biasa.. good job. ",5
barang dh Sampek eduai pesanan,5
"baguuuss, sangt sukaaa",5
thanks brg cpt smpai penjual ramah,5
"Maaf tanpa foto top dah ni toko di tempat ku beli harga 120

Di sini cuman 90an udh sama ongkir

",5
sudah sampai paket nya ... barang BAGUS TERIMAKASIH ayunan nya lagi di naikin dulu sama Kaka nya biar per nya melar ,1
good seller.. ramah pisan eiiii...,5
"mantap harga murah barang oke, seller juga ramah, warna sesuai permintaan,, mantap..  makasih yaa",5
pengiriman cepat barang mantul ,5
biar bintang yg berbicara,5
Baguss ngetss,5
Bagus banget 👍👍,5
"sesuai gambar.. good 
",5
"Isi dalam kemasan si ga da masalah baik dan bagus ..!!

Tp utk kurirnya  kaya ga di sekolahin tatacara sopan santun nya. ?? (Masa kemabalian harga dr barang ga di kasihkan biarpun kecil tp seharusnya di kembalikan tanpa di tanyakan  dan yg seharus nya si kurir dapet tips malah ga kan karna pelayanan dari kurir kurang baik) dan cara si kurir berkomunikasi pun sangat amat kurang baik (datang pun berteriak dan pulang pun tdk ber etika (selonong boy tanpa ucapan satu kata pun yg seharusnya cukup dengan ""BERTERIMA KASIH' )

Mohon di fu atas kurir tersebut utk mencegah kualitas produk dan pelayanan perusahaan ",1
"trims lazada, semoga awet...",5
"barang nya bagusss
",5
bagus ayunannya siippp buat lazada sukses terus....,5
Mendarat dengan mulus mantaaap,5
Pengirimannya cepat..... Abang kurirnya jg ramah... Trm ksh LAZADA,5
bagusss semoga amanah,5
"bagus bangaaattt,,,sesuai pesanan warna'y trimakasih banyak. puas buat kesekian x nya blanja disini",5
"sesuai,  pengiriman cpt ",5
thank YOU Lazada atas barangnya ,5
"barang nya Ok
",5
trima kasih barang ok,5
pengiriman cepat.. bar,5
mantap sesuai. tokonya sangat amanah.kurir jg ramah. makasih.. ,5
barangx bagus makasih lazada,5
Blm D buka sii..smoga baik2 saja barang ny... untk respon pnjual..baik☺,5
"Barang sesuwai dgn pesanan
",5
Cakeppp bngttt tidak mengecewakan mantuullll pokok nyaaa,5
baguss kemasan rapihh,3
realpict,5
Bagus dan sesuai Barangnya...good,5
salam....barangnya semua mantappppp sesuai dg yg sy mau....mks.....selamat ultah lazada....sukses selalu....,5
"mantap bagus, pengiriman juga cepat batang realpick
",5
"makasih lazada....barang sesuai dgn pesanan,packing ok, cpt sampaix n kurirnya ramah puas bngt blanja fi lazada",5
"trimakasih lazada,,,,🙏 🙏 🙏  barang samapai dg pesanan,wlopun bahan y aga tipis che tp sepadan dg harga y,poko 👍 👍 👍 banget....",3
"good, recommended seller..",5
"barang ok..
trims lazada",5
"barang bagus. peer masih bagus. semua serba bagus. saya suka barangnya, pengirimannya sesuai dengan deskripsi. mksi",5
rekomen bgt ini toko pling murah laiy per 2 ja mahal ini ayunan dgn per 5 murah bgt,5
"
Alhamdulillah amanah  barang udah sampai sesuai pesanan terimalah Lazada",5
alhmdulilah gak kecewa😍,5
terimakasih paket nya sd mendarat dengan selamat kurirnya baik dan ramah,5
"seller nya ramah bgt,,, responnya cepat, barangnya juga sesuai. packingnya rapi",5
"barang realpict,,,sukses sll tu seller nya,pengirim cpt bngt,,kurirnya ok bngt mksh",4
Sangat puas👍👍👍,5
suka barang nya bagus realpict 😁 semoga jadi langganan danbtetao amanah yaa,5
"Barang bagus, warna nya salah minta hijau di kasih pink , anak saya cowok☹🙁",5
bkin kecewa..mnta warna ijo di ksih warna pink..brang ch  oc smw gk ad yg cacat..,4
mantap lah,5
bagus kok,5
sip,5
mantap,5
👍👍👍,5
sesuai harapan,5
"maaf baru bisa kasih masukan. lazada, kurir, prodak TO P lah",5
"sesuaii gambaarr..
puaas bget blanja d toko inii..
kurir.nya juga ramah ,, trimakasihh lazada",5
pengiriman sangat cepat🙏,5
manteppppp gan trima kasih lazada,5
Barang bagus recommended 👍,5
Barang nya dh smpe blum di buka ch,5
sangat bagus ,5
Maaf bru ngasih ulasan. Bgusss. Mksi lazada,5
"Barangnya mantap


",5
"mintanya warna biru datengnya warna pink tpi gpp sih bagus jga ayunannya .....
",4
barang kurir mantul puas. semoha ajj awet.,5
bagus....cepat.terima kasih lazada,5
bagus..sesuai gambar,5
"Alhamdulillah,barang nya sesuai pesanan saya,,trimakasih..",5
"minta hijau di kasih pinkk..😕😕
barang bagus",5
bagus lah sesuai harga,5
