review,rating
barang real pict bagus banget ga kecewa blanja ditoko ini...udah 2kli blanja ditoko ini ga kecewa amanah bangett,5
alhamdulillaj bajunya udah datang dan sesuai banget warnanya lo masalah bahan sesuai barang aja makasih kk insya alloh next 9rder...,5
"tko amanah&terpercaya 👍tpi sdkit kecewa dgn bjunya..😔jahitannya kurang rapi..Masa' bju bagian depan singkat yg belakang kepanjangan..Nggak enak diliat bjunya
 Kn syg nggak ke pake bjunya😌
soal pengiriman super duper cepat 👍thanks kurir yg setia menunggu",3
"Alhamdulillah bagus barang nya..

terimakasih 😇❣️",5
"Alhamdulillah realpic, tp sayng pengirmany Lama bageet, bng kuriry baik 👍👍👍",4
"bagus buat harga segituuuuuuuu 
warnanya juga bagus ",5
barang sudah sampai kurirnya baik,5
sesuai pesanan🌝,4
barang sesuai pesanan tidak kebesaran ukurannya pas untuk ibu saya,5
"bajunya sampai, tapi sayang ga kepakai, ada Noda hitam di dada kanan dan kiri, sayang bgt, lempar tempat sampah aja itu sih, untung² klo ada yg mau, bahan serah, ya wajar sih harganya murah bgt, semoga lebih amanah ya reseller, barang seperti ini jgn di jual, tks",2
"Barangnya emang sesuai harga,tapi mohoya sis warnanya di lihat lagi!!!. Pesen warna pink datangnya warna army.",1
"kcewaaaaaa gua beli di toko ini, gua psen baju yank di kirim mlh celana hadeung yank jualan nyh gx amanah ini mh, baru prtama x bli di lajazada gagal kya gni paraahh mna psenan orang",1
saya kecewa pesen warna coksu Dateng warna kuning mana bahannya tipis bngt ga sesuai ekspektasi mau marah tp kurir nya ramah bngt,1
"sesuai harga, termasuk murah sih dpt satu baju dgn harga segitu, yg minta lebih tandanya gak bersyukur",5
"Maaf baru kasih ulasan. Alhamdulillah barangmya real pict dan juga sesuai pesenan. Ya walaupun ngirimannya lama, semoga order yang kedua nya gak lama.",5
salam.....alhamdulillah barang yg dtng sesuai dg  yg sy pesan...warna dan ukurannya semua cucok ..puas bangetttt.....mksh.......lazada dan tokoh nya.....sukses selalu.....,5
"kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiiikenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii
kenapa siiii

ini bagus bangettttttttttt!!!!!!!
jadi pengen beli lagi kannnnnn akhhhhhkkk

jangan ragu beli di toko ini penjual amanah dan bertanggung jawab, warna kosong pun di chat dlu ga di respon di telpon bener2 goodpeople bangettt...
terima kasih lho teh aku kira ga sesuai expetasi ternyata pas dateng ikhhhhhhhhh ya allah sehat terus lancar terus ya teh jualannya semoga tetep amanah kya gni terus mama aku suka banget gamisnyaaa 😂 sayang banyak2 sama teteh yg jualan di sini😘",5
"bajunya udah sampai,,maaf baru kasih ulasan,,semoga bisa jadi langganan ya kak..pertahankan kualitasnya😊",5
barabgnya datang semua kak. pesen 4 dan warna nya juga sesuai. cuma pengirimannya agak lama. tp gpp lah. puasssss pokonya😅😅😅,5
pngitiman oke tp sayang bju nya ada yng bolong nya juga kain nya meral juga kotor lgi kya nya gk bkal ilang klo d cuci juga  jd gk bsa k pake deh yp yg lain nya ok lah,3
Alhamdulillah.......barang selamat sampai7an..... barang ok dengan harga segitu.....thanks lazada dan bang kurir.....,5
bagus sesuai dengan harganya lumayan tebal warnanya juga sama seperti di gambar.besok2 pesen lg ya....,5
Alhamdulillah barang nya Rielpit bgt sesuai dengan gambar nya dan kurirnya jg ramah  terima kasih Ninja Xpress 🙏🙏,5
"Alhamdulillah  paket udh sampe... Lumayan untuk harga segitu, warna sesuai dengan pesanan makasih lazada sukses terus ya... Makasih jg buat sellernya smoga selalu amanah",5
makasi lazada gamis nya bagus sesuai warnay .tebel dan enak di pakek.buat mas kuriry baik ramah juga.ttep selallu amanah yaa jaga kualitas barat next order lagi,5
Makasih lazada barang dah sampai sayang'y aku pesan cuma satu tp dateng 2x tp ya sudah gpp makasih buat abang kurir'y 🙏🙏,5
"Lumayan bagus dengan harga segitu,nyaman di pake bahanya adem,kurirnya ramah dan sopan,terimakasih lazada semoga suksea selalu",5
"Realpict sesuaj pesanan, udah 2kali pesan ditoko ini dan alhamdulillah  amanah jadi pingin pesan lagi. Makasih lazada",5
"gamisnya kurang panjang kayak baju atasan,gak sesuwai",5
suka sama baju nya cuma pengiriman nya aja lama,5
lumyn bgusla,5
"bagus baju nya saya suka,,,,trimakasih kurir nya ramah.",5
pokonya bkl jd langganan makasih sayangkuh😘,5
"lbaju y bagus ypi tipis,,",5
"good job... mantul lah , warna sesuai pesanan , bahan dan keadaan baju sesuai harga , klo mau baju yg super sempurna tentu kita gak bakalan cari barang yg seharga ini kan , so buat pembeli lain , jaga aib sesama saudara lah yah , selagi penjual lagi usaha dgn cara halal , harus kita hargai , jangan mengeluh di tempat ulasan , klo mau protes tinggal chat seller aja , biar sama sama menjaga 
dan buat kurirnya , terima kasih mau nungguin saya  ambil uang di ATM 
SEMOGA SUKSES SELLER DAN PEMBELINYA",5
"lumayan harga segitu, bagus, kurir uda langganan, ramah. ",4
bagus gamis nya ,5
Bgus realpict,5
Alhamdulillah bajunya udah sampai realpict pengirimannya juga cepet banget makasih lazada,5
"bahan sesuai harga
",3
barang sesuai gambar mantap👌🙏,5
"keren,,,pelanggan aq suka",5
"bajunya sesuai dengan gambar. 
worth to buy nih..
terima kasih.",5
pengirimannya lama,3
mantuulll....👍👍👍👍,5
"baju bolong yg bnr j.udh dtg lm bgt.q t dah brp x blnj dlzda g prnh dpt brg cpat,br x in dpt brg cacat.ap ky gt t g cek dl brgkt.buat masy yg anter tak ksh bntg 5",2
maksih bgus bhan nya jg bagus,5
bagus gamis nya.. real pict.. thank u 😍👍,5
"bajunya bagus saya suka,bisa next order lagi ya.",5
"barang bagus mantap lah
",5
asli bagus bngt,5
jelek ukuran sangat jumbo dan plisketnya jelek g keliatan kaya polos aja,2
bagus pas gk kegedeean ,5
Pengiriman agak lama tp barang bagus 😍,5
"barang ny ok bngt...wlw pun harga ny murah tp tdk murahan  persis sm gmbr ny mksh seller,mksh juga lazada n mas kurir ny...👍👍",5
"rok,kulot dan gamis plisket,,realpic semua,,makasih lazada tp sayang dari tokonya pengiriman nya lama  mohon perbaiki pengiriman nya ya,,insyaallah bkal jadi langganan,,",5
"Mksh byk kak. Sesuai pict mantab jiwa. Orderan yg kdua nih. Pokoknya yg mau cari gamis disini aj yah bagus n harganya murah loh
",5
"terima kasih, barang sudah sampai. 🙏",5
bagus realpict,4
"saya gamis 1,rok 3 ,malah cuma dikirim rok 4,pelanggan saya kecewa!!!!!",1
"pengiriman cepat, bahan juga enak dingin kurirnya udh langganan juga",5
"baus banget, gak ragu deh belanja disini, dijamin realpict, seller jugaramah, sampenya gak smape seminggu, pokoknya mantullll",5
Pesanan sampai dengan slamat sesuai dengan pesanan harga segitu mah lumayan buat pake harian karir nya ramah trima kasih Lazada smoga semakin jaya ,5
"baju nya Mantulllll dan saya senang nnt saya mau pesan lagi y kk....n untuk kurir nya baik n rama.thanks lazada
",5
maaf baru ulas bajunya bagus realpict! tapi ada lubang di bawah ketiak tapi ga apa bisa di jahit kurirnya ramah juga ga nyesel beli di sini deh saya sudah pesan 2 lagi,5
baju nya bagus muat dengan bb aku 89kilo masih longgar juga lumayan adem dengan harga segitu..next beli lagi ach thanks ya lazada,5
"pokonya mantuL banget nih toko,,sesuai yang di ingin kan,, amanah Lagi wkwk.. makasih agan n kurir nya juga...😅🤗",5
awalnya ga suka karna bagi saya gede karna saya kecil hanya tinggi 155.. tapi suami saya suka yasudah jadi suka deh,5
"Barangnya sudah sampai,bahannya tipis + kasar,ya sesuailah sama harganya... kurir judes,makasih lazada",3
"Alhamdulillah pketny udah sampe brang ny real pick psan 3 warna nya sesuai pesanan makasih seller makasih Lazada👍👍
",5
"paketnya udah nyampei,,,mksih lazada,makasih mas kurirnya,udah 3x belanja d sini alhamdulillah,,,👍👍👍",5
"maaf sist bru smpat ulas baju ny bgus sesuai dngan hrga realpix smua ny..mksih sist,bng kurir juga lazada",4
Alhamdulillah  memuaskan realpict.... Sesuai pesanan warnanya jg bb agus pengiriman cepat kurirnya ramah  makasih lazada,5
sangat puas amanah seller kurir baik mkasih lazada,5
"buat gamis realpict, tp rok nya kurang panjang, mesen warna coksu tp datengnya bukan coksu kya difoto",5
"trma kasih lazada brngkt dh sampai TPI agak kecewa bju nya robek   yg di kirim lain kali di teliti dulu dong
",3
"alhamdulilah baju nya udh sampe walaupuna datang nya agak lama juga,,tapi baju nya bagus cuma kagedeean aja",5
Mksh lazada sangat puass bngt..warna nya sesuai dan baju nya teball...mksh juga untuk kurir nya yang ramah,5
Alhamdulillah paket sudah sampai hanya kecewa warnanya salah 1 minta kuning d kirim navi tp barang bagus tp costumer ga mau karena pesan kuning ,3
"seperti biasanya, brg datang sesuai pesenan, toko yg amanah, tp syg yg warna hijau bagian bawah depan blm k jahit,, tlg besok"" kl mau kirim brg cek dl y brgx,, ",5
"6 barang datang semuanya,makasih banyak",5
bagus ibu saya suka,5
ok barang sampai semua hanya beda satu warna pesan cream di ganti coklat muda...gak apa yang penting lengkap dan bagus...thanks,4
"gamis nya mantap lah, makasih buatsemua nya.",5
"Mantul sukak banget,pak kurirnya baik",4
terima kasih barangnya bagus kirimnya gak lama makasih puas,4
real pict..bagus bahanya,5
ada harga ada rupa. lumayan,4
gamisnya bagus meski kegedean gpp aku suka.,4
mantaaaap...,5
Oke bgt sih untuk harga sgitu,5
alhamdulillah gamis Plisket nya bagus banget saya suka 😊😍😘warna abu tua nya bahan nya tebal,5
cantik bnget puas deh sesuai dgn harga,5
pesen abu2 seperti d gambar yg dikirim cokelat...bahan tipis ,1
kurang panjang,5
gamis nya cantik,5
"Alhamdulillah toko ini selalu amanah brg dtg sesuai pesenan g ad yg kurang n g slh warna,, trmksh seller, lazada n p kurir",5
"Alhamdulillah brg pesenan yg ke2 ud kmi terimah dlm kondisi baik, sesuai pesenan,, tetap amanah y biar jd langganan,, mksh buat seller, lazada n kurir,,",5
"syukak,
passs",5
real pict 😍😍😍😍,5
"alhamdulillah barang da smpe meski telat,  dan barang lengkap g kurang satupun",5
mantul kak👍,5
baguuuuuiuuuuuuuuuuuuuuuuuuus bangeeeeeeeeeet ,5
sesuai dengan harganya... bagus,5
Kecewa banget warna yg sy pesan gk sama😖,1
"Kecewa banget. Baju nya kegedean, bahannya tipis lg",2
tidak sesuai pesan coksu datang warna milo,1
"kemasan.nya rapi
 thanks lazada",5
Brang sampai dengan selamat dipacking rapih dan bagus terimakasih lazada,5
"Bagus baju nya walapun salah warna mm saya ttp suka.
terima kasih lazada, toko, dan abang kurir",5
