review,rating
"saya pesen warna maroon ko yang datang warna pink, lain kali yang teliti yah kalo emng gak ada warna yg saya pesen bilang aja",5
tidak sesuay pesanan...kecewa berat,1
barang bagus dan cepat,5
enak bgt tipis & nyaman,5
brg bagus cuma warnanya kalau bisa kasih lebih terang.... tapi intinya ok,5
Mkasihh..barangnya uda nyampe  bhannya bagus ssuai ...kurirnya juga ramah,5
bgus sesuai ,5
Bgus sesuai gambar ,5
Keren tp aku pikir semua nya jaring ternyata gak ya,5
thank lazada...mantap..real pic,5
"

""",5
mantul,5
Bgs bngt..,5
