review,rating
"barang sdh di terima,kwalitas biasa sja.
bekas potongannya kok di bakar.
trus lain warna yg di pesan lain warna yg datang.
pokoknya kecewa.

",5
"brg real pict,bhnnya mantap...tp sy pesan warna hijau tp yg dtg warna coklat..pengiriman cepat & kurirnya ramah",5
"pengiriman cepat ..
pengen yang warna army .
tapi gk apa2 lah .
kualitas bagus tali tebal dan kuatt .
",5
"paket udah datang juragan, pengiriman super lama, pesen warna hijau army yg dateng warna krem haha,,,, tapi gpp lah,,, resiko belanja onlen",5
paket sdh saya terima dengan baik dan sesuai dengan deskripsi dan sy sangat puas. terima kasih Lazada dan terima kasih seller yg merespon dengan cepat.,5
"Utk pengiriman cpt sampenyaa hnya 2hr, respon penjual ramah dan sopan, utk pengemasannya rapi, produk baguss udh dicoba ringan yaa dan harganya murah di toko sini, bagus dong cewek makenya jd gayanya keren hehe😆",5
"bagusss bgt bener bener real pict,,  bahan juga tebal sipp lah pokok'e ndak bkalan nyesel belinya ............",5
alhamdulillah paket ane sdh dtng dgn selamat..ikat pinggangang bagus sesuai dgn gambar n rell pick..makasih seller n lazada n kurir,5
"""Alhamdulillah..,barang sdh d terima & langsung d buka..,ternyata bagus banget..,bahan sangat kokoh & realpict..,sesuai keinginan..,pokok'x recommended banget belanja d sni...,trma ksih buat seller & lazada..,s'moga tambah jaya...""💪😘",5
alhamdulillah barang sdh sampai.. bungkusnya rapih.. tapi kenapa warna nya beda.. saya pesan hijau army.. knp yg dtg hitam ,3
"paket nya sudah smpai kmren, sesuai dengan harapan pakingan rapih.. dan tidak ad cacat nya.. buat seller mksh sma toko nya.. good job👍👍",5
"Maaf ya , takut saya buta warna, yg saya pesan klo ga salah Warna hijau, mark miluota, klo ini Warna apa yah..., Tpi ga apa apa, kedepan nya harus lebih teliti lagi ya gan, buat banyak pelanggan. Selamat menjalankan ibadah puasa.",5
"barang baru sampai,, hampir 8 hari baru sampai... di minta warna hijau army di kirim coklat susu... tapi tak ape lah... thanks mimin,,,bagus kata istri bagus juga kata saya😁😁😁",5
"kepala gespernya beda dengan yang pertama saya beli.lebih bagus yang lama,tapi sabuknya yg sekarang lebih tebal.",5
"Barang sdh diterima,packing rapi, paket terlalu lama datangnya, barang tdk sesuai dgn yg diminta..sangat kecewa...👎👎👎",1
"perasaan aq pesan yg army,ko malah hitam sih yg dtng
kan jdi males,klo tau gini mening belanja d toko sebelah
",5
sangat kecewa pesen hijau army malah yang dateng warna krem. masih untung saya kasih bintang 1 ,1
barang tidak sesuai pesanan,5
