review,rating
"tak akan pernah bosan belanja di focallure pesenan untuk  ke 2 kali nyaaa , 😁😁😁 thanks focallure dan Lazada😘😘😘😘",5
yea aq suka banget sama produk ini ,5
Sukaaa... Pengiriman juga cepat.. ,5
"mantap.....
aku suka....
barang ori..
",5
"real pict bgt 😍mksi lazada dan kurir, pengiriman cepat👍",5
"pengiriman super cepet, kurir nya ramah, barangnya sampe dgn baik trs pas dicoba juga full coverage bngt! 🥰",5
"Alhamdulillah paket udh mendarat,  dan sangat memuaskan banget 😍 tunggu order selanjutnya ya  dan sukses selalu ya😘💞💞💪",5
suka bgttt parahhh brang sesuai pemesanan wajar sih lama dr luar soalny tp ini udh termasui cepet sihhh sukaaa bgttt👌👌,5
barang ORI sukak bgt sama warna2 nya bagus bgt😍tp ko di komentar orang2 pada dpt bonus ya tp aku engga dpt bonus sama sekali🙁🙁,5
"Focallure mah gprlu dikasih ulasan lagi atuh, barangnya semua bnr2 recomended, dan packingnya pun beda kya toko2 lain",5
❤❤❤❤💟🤧,5
"thanks LAZADA .. untuk kesekian kalinya blnja di lazada memuaskan.. brang sampai dengan selamat tanpa cacat sedikitpun  dan sampai nya juga lumayan cpt dr estimasi :) 
kurirnya ramah .. dan barang yg sampai sesuai pesanan saya :) tetap dijaga ke amanahannya seller :) realpict",5
ini make up dari focallure pokonya best banget bagus nex order lagi deh uuuuu sejatuh cinta ini aku   thankyou min dan kurir❤💕😍😘💯,5
"Masha Allah sampe sebelum lebaran 
Terharuuu 😭
Pengiriman lumayan cepet sih cuma kendala di kurir sempet gagal kirim tapi finally nyampe ke tangan juga
Dan dapet gift juga thanks Focalur.. thanks lazada 💕",5
"Produknya bagus bgt asli original, packagingnya aman karena dilapisi bubble wrap, cuma harus sabar nunggu karna dari luar negeri. Tapi puas bgt pas liat barangnya. Overall jatuh hati bgt sama produk ini. Thank you ya 😊😊",5
Suka sihh pas di oles rada kaget ama warna yg keknya salah tp pas di blend suka sihh passs. Tapi sayang masa cman kotak kemasan biasa ama plastik doank ga pke bubble wrap. Sempet kaget untung okok aja barangnya,5
sangat puas walaupun menunggu agak lama 😊,5
"Beneran bagus deh, makasi yaa❤️",5
"Gilaa.. baguss bangett itemnyaa realll bangett, pengiriman lumayan 2 mingguan, tapii sukaa bat sma hasilnya😍😍😍,, RECOMMENDED POKOKNYAA!! TENGKYUUU",5
"asli ini keren banget ini ,pengiriman cukup lama tapi packing aman banget sampe beberapa lapis .. kerennn 😍",5
"sukak bangtt, pengiriman cepat dan pesanan semua lengkap, kurir udah langganan. terima kasih lazada♥️♥️♥️♥️♥️",5
"paket udah sampe,,, suka sama pengemasannya, belum dicoba sih barangnya, mudah2an cocok, makasihhhh ",5
"sebenarnya lama bgt y pengiriman nya tapi g ngelewatin limit hari nya kerennnn , walaupun lama terbayar betenya pas paket nya sampe",5
