review,rating
alhamdulillah paket sya udh nyampe belanja di lazada puas mksh toko dan kuril ny amanah,4
bagus barang nya sesuai harga kurir nya baik ramah makasih lanzada,5
"dikardusin aman dr benturan dunia...
dikirim sesuai request warna ...terima kasih yak kamu olsop yg amanah dan sesuai yg bikin pengen order lagi cepet dan murce gaysss
next order lagi😋 #recomended",5
"like it,good😍",5
pengiriman cepat..barang ok...memuaskan...sayang nya pesen biru tp merah yg dikirim...mkasih lazada n toko nya..kurir udah langganan n ramah..,5
Brg udh smp.. Mksih lazada... ,5
pengiriman lumayan cepat,4
It's ok walau yg dtng merah pdhl sy pesan biru .. GX mslh yg pnting brng mulus,5
kecewa karna pesen warna biru yang datang warna merah kecewa banget,2
psen yg merah yg DTG mlh biru lg,5
brgnya bagus...,5
alhamdulillah paket sdh sampe sesuai pesanan,5
barang y sesuai gambar pengirim y juga cepat seler y juga ramah,5
makasih barang mendarat dgn selamat,5
trimakasih lazada barang nya udh nyampe dan barang bagus paking nya rapih,5
Minta biru dikirim merah ,3
kuat,5
