review,rating
"mantap lah ban seken meskipun ada bekas lobang tambalan 2 , makasih lazada & seller , kurir ya ramah",5
"terimakasih Global sparepart barang sudah sampai,respon cepat, realpict  masih tebal juga semoga awet. terimakasih juga LEX ID kurire ramah. thx lazada 👍🙏",5
"barang udah, sampai brngnya bagus ada tambalan satu lobang sich,
cuma susah ngepasin ke pelek
karna lingkaran bannya udah agak kers",5
bagus barangnya ...ga kecewa makasih lazaadaaaaaa untuk kesekian kalinya belanja ga pernah zonkkk ...pertahankan terus yaaaa 😚😚😚😚😚,5
barang good kualitas sangat baik dengan harga murah ..di perbaiki lgi buat pengirimannya supaya toko nya makin laris ,4
"sangat puas, sesuai pesanan, pertahankan, sy akan pesan lg terima kasih 
",5
"sangat puas, sesuai pesanan, pertahankan, sy akan pesan lg terima kasih 
",5
Terima aksih,5
"makasih lazada...barang sudah di terima,",5
kecewa ban y kegedean ,2
ban nya cukup lumayan sesuai dengan harga nya,5
barangnya tipis..bekas fulkanisir....ada bekas bocor di tambel.....,5
mksh lazada ban nya sudah saya terima dan sesuai gambar...,5
Asli realpick loh,5
terimakasih lazada 👍👍👍,5
cepat sampai,5
mantaap masih tebal kaya baru ban nya,5
ok lah ,5
bocor bang,5
Lmyn,5
