review,rating
"waslap nya jga bgus, bahan nya lumayan lembut .. pkoknya ga nyesel blnja dsnii.. thanks...",5
syukaaaaa bagus ,5
"barang bagus, dengan hrg segitu cukup puas. tp ada 1 pesenan yg ga ada (sikat gigi bayi) di invoice ny ada tp pas sy buka ga ada. udah hubungi seller tp ribet bgt krn harus follow ig ny dlu..
untuk packing kurang puas deh krn cuma pake kresek doang😊",5
barang kosong refurd,5
lumayan malah pesen 2,2
bahan bagus memuaskan,5
Bahan tipis ,4
"Waslapnya tipis, yaa sesuai hargalaaaah",5
"sesuai gambr.. trmksh seller, lazada dn kurir",5
hasilnya sangat memuaskan kurir ramah..😊😊,5
kecewa sekali,1
Pengiriman cepat dan sesuai dengan iklan,5
"bahan bagus, alhamdulillah di kasih yg jari ",5
Ternyata sizenya kecil.. ,4
bahannya kurang memuaskan sbnrnya tp okelah untuk sehari2 dan dg harga murah. trima kasih. ,3
"bahannya lembut, makasih dikasih yg pola tangan",5
best choices,5
"pengiriman cukup lama ,barang sesuai pesanan",3
Barang baguss...sukaaa...smoga berkah,5
"waslapnya kecil, tp gpp makasih seller... ",5
lumayan lembut,5
bahan nya Tipis tp gpp bagus koq buat nnti mandiin si debay semoga Awet,5
"bahannya halus, bagus, cuman ditangan kekecilan",5
maaf bru kasih ulasan brang nya dh dteng terimakasih lazada,5
saya cuma dapat 3 ,3
bahan lumayan..pengiriman cepat..,5
mantulll,5
👍,5
lumayan sesuai semua produk nya dgn iklan..smoga bermanfaat,5
Barang yg dtg sesuai gambar,5
bahannya tipis dan tyt kecil ukurannya utk ukuran washlap,3
barang sesuai hrga..,5
barang oke.sesui dgn harga nya..,5
Memuaskan 👌👌👌,4
Harga dan kualitas sebanding. Worthed,5
Lumayan bagus ,3
Bahan nya enak suka,5
"good
",5
wow,5
barang ok,5
lucu,5
bagus,4
Lumayan,5
Tipis,2
