review,rating
"terima kasih banyak saya puas dengan barang yang saya mintak...😊😊 terus jaga kwalitas barang anda.

",5
"maksih rajamurah fashion.pesenanku sudah dteng minggu siang.maaf yaa baru sempet kasih ulasan.cpet smpenya..sesuai yg dipesan.trimaksih
",4
barang nya real fic dan bagus kurir ramah dan cepet pengiriman nya .. makasih .. semoga selalu seperti ini .. ,5
"aku puas banget beli di lazada.
barangnya bagus..
kurirnya ramah.",5
"Real pic,gmbr sesuai yg aq pesan mksh lazada&reseler,slalu puas blnja dilazada cpt jg smpai y,kurir udah langanan ,ramah👍👍",5
"bagusssss bangeeettt barang bukan anak Abal.. kualitas top . gak nyesel deh.  harga murah , barang gak murahan
. free onkir lagii😍😍",5
"Terimakasih paketnya sdh smpe, sesuai gambar, kurirnya biar bkn yg biasanya tpi ramah, aku lgi jmput sklh smpe dismper kesklh",5
Asli bagus real pict bgt,5
saya suka. mantap lazada,5
barang bagus ,5
"good,,real pict.... thank rajamurah fashion,,thanks lazada n ninja...",5
sesuai dengan gambar terima kasih,5
"bagus banget aku suka pas di hp nya,makasih lazada,kurirnya ramah pokok nya puas bangett",5
"aku kira warnanya abu2 ternyata putih,,tapi aku suka real pict",5
casenya bener2 bagusss🥰,5
Bagus banget casing nya licin lagi terima kasih ,5
barang bagus bnget dan tidak mengecewakan. real pict :)),5
Sesuai pesanan mkch lazada,5
Bagus bangeettt,5
Bagus ...thank you ,5
"Gooood,pesanan sesuai gambar,penggantar sopan.pasti belanja lg,",5
okelah..sesuai dgn harga,5
"terima kasih barang sesuai deskripsi,  sampai dengan selamat",5
istri saya suka,5
brang udah nyampe mksh lazada and. kurir,5
bagus... real pict...saya puas,5
puas banget,5
Bagus sesuai pesanan,5
bagus barangnya...😍😍😍,5
"Bagus suka bnget
",5
"ga muat d hp aq   JD g kepake
",5
Real fict ... ,4
"Wow keren,,,,,aku suka",5
"bagus,.aku suka banget....puas belanja di lazada....makasih lazada n seller.,..",5
Barang mendarat dengan mulus dan aman ,5
barang nya bgs tmksh lazada,5
lumayan bagus tp TDK kenceng msh longgar,3
keras ga pas di hp,1
bagus kakk .. pengirimannya seminggu .. tapi ya oke lahh barang sampai dengan amannn,5
"sangat buruk,bahan keras,dan tidak nyaman gitang2pas di pasang,",1
"

",5
"mantap
",5
Trimakasi ,5
puas,5
"sukak🥰
",5
real pic,5
Bagus,5
👍👍,5
bagus,5
Bagus juga,5
