review,rating
"allahmdullilah pket ny mndarat dgn cpat,suami sya suka mksh lazda trima ksh toko dn pnjual ny smga mkin sukses
",5
sip ...🖒tokonya bagus responnya... bakal jadi langgan,5
"puas bnget 😁
",5
"bagus barang sudah sampai.
",5
"terima kasih atas pelayanan'nya.
",5
"thanks lazada pesanan saya sudah sampai sesuai waktu yang ditentukan,barangnya juga bagus good luck😍😍",5
mantapp,5
selamat Samapi tujuan sippp...tapi yg gambar America gak bisa terlalu melar ...terimakasih semua,5
sip,4
"kurang memuaskan ya karna aku pesenya yg ini datengnya yg itu
",3
josss,5
pengiriman nya sangat cepat dan barangnya bagus,5
bagus okh cuma kecil mantap lh,4
bahannya tipis banget ,5
"keren bahan nya lembut
ga nyesel lah",5
mantul,5
