review,rating
mantap barang nya.. sesuai dengan pesanannya... kurirnya juga sangat ramah paking nya pun juga rapih.. terimakasih🙏🙏,5
makasih lazada barang'a realpic kurir'a jg ramah 😊 ,5
"untuk kseluruhan barang ok banget,,,,cuma syg pendek,,,ga nyampe dada,,,,,tanks LAZADA,,,,,mantul",5
korset nya sesua yg digambar bagus bngt gx nyesel saya pesen disni 😊 abang kurir nya pun ramah lgi,5
xxxL tp kecil,3
"okelah lumayan tbal, istriku snang, ma acih lazada dn tokony amanah",5
Makasih... barang ny realpict,5
bagus prosesnya cepat👍,4
realpik.  sesuai pesanan..  pengiriman cepat juga..  mksih seller dn lazda.  maksih juga abg kurir dh langganan ,5
"barang bagus, harga juga ok",5
"barang mendarat dengan aman,bahan bagus..mksh",5
mantulllll,5
👍👍,5
"mantuuuulll....bhn bagus..tpi sayang kurang jumbo.

msh engap...hahhhhh..hahhhhh🤭😅😅😅🙏",5
baranya bagus..terima kasih lazada & bng kurir y jga baik,3
"bagus tp kurang lebar GK pas ke atas ,tp bagus sangat bagus",5
Bagus,3
