review,rating
"cantikkkkk,ak buat dikantorku😂😂😂,,,,biar bentah berbunga_bunga,masak jd Heppy,,,makasih seller &lazada",5
maaf saya ubah pnilaian trnyata stlh dpsng wllpaper yg ini tipis gak setebel yg pengiriman ke dua dan lem tidak kuat melekat..bnyak yg terkelupas,2
"untung x ini dpt yg dasar putih bukan krem,jd warna msh nyambung ama yg dulu walaupun agak pudar embosnya,its ok lah",5
"yg pngen warna ungu jgn beli yg variasi ungu,beli aja yg bunga ungu dasar putih,niat mau beli buat kurangan dulu mlh dpt pink gini,katanya warna bunga sama cuman warna dasar aja yg beda,buta warna kali ya..dituker pun gak bisa,rugiii",1
Orderan kedua beda warna.....ini yg dtg pink pdhl sblm pesan sdh konfirmasi ke penjual nya..klo gini jd blentang blentong ga sama,2
"dikirimnya pink, bukan ungu. wagelaseh. beda kan, itu sih bunga pink, bukan ungu. kalo ungu, sama seperti yg ungu polos
",3
"Bagus sesuai gambar, kurir nya langganan aku, sopan, ramah. Makasih lazada. Makasih juga toko T2COM
Aku syukaa sekaliii",5
"Mantp bgt blnja d toko ini dua x pesn bagus semua, abang kurirnya juga ramah meskipun buakn yg biasa top bgt deh, ttp amanh ya sama pelnggan mksh lazada ",5
"Tipis...mudah robek..harus hati"" bgt masangnya...saya pesan yg bunga ungu...knp yg datang warna pink...mau dikembalikan ribet..",5
kereen sesuai gambar..terima kasih lazada,5
"sesuai keiginan,barang mantap..",5
"pesenan yg kedua sangat mengecewakan ,, pesen warna ungu yg Dateng malah pink .. ",5
"barang sesuai... MANTAP...👍👍
makasih...
benar2 amanah...🤗",5
saya pesen yg ungu dtgnya warna pink pdhl sblm nya sudah konfirmasi dulu ke tokonya..,2
q pesennya warna ungu kok ini di kirim ada yg warna pink?? kan jadi g sama??? bisa retur g ini????,1
"barang bagus, pengiriman cepat, kurir ramah. thnx",5
barang datang sesuai pesanan trimakasih seller dan lazada,5
"blm di pasang,orderan kmrn pun blm juga,smoga semuanya oke",5
"barang sesuai gambar,  good",5
Alhamdulillah barang sesuai & bagus mksh lazada,5
Bagusss realpict. kerennnn!!!!!,5
makasih seller...cepet diprosesnya...barang sdh smpe..PUAS deeeh,5
Bgus bhan jg tbal pkoy sesuai pic dh cmn pngiriman lamaaaa abaikan yg lg tdr😀,5
bagus hasilnya makasih yaa..,5
"bagus.. foto nya real hehe, walau berantakan, keliatan jadi rumah mewah",5
warnanya kurang sesuai 1 pink 1 ungu,5
"terimakasih kasih Lazada , barangnya bagus😊, pengiriman nya cepat..

",5
Alhamdulillah motivenya mewah banget tapi tetep manis,5
yang datang kok bukan ungu malah orens,2
Matul bos mantap,5
Agak tipiiis kertasnya plus ga smp 10 m kali yah...biasanya 1roll cukup u sebidang kamar kecil,2
Saya suka motif nya,5
"bagus.produk original pengiriman sangat cepat sekali
good 👍🏻👍🏻",5
Puas banget,5
"Dari 3 roll, ada 1 roll warna e beda. ",3
bagus sesuai keinginan,5
barang sdh sampe..seller super cepat responnya..trims all,5
bavus seusai pesanan trimakasih,5
"sudah yg ke 2 x order puas, customerqu pun senang, tks lazada semoga makin oke",5
sangat bagusss . cust sy sangat suka dan pasti sy bakal order lagii,5
good job.... mksh lazada,5
Bagusss,5
puas.pengirimannya cepat.respon seler juga cepat,3
produk TOP BGT 😙,5
"good
",5
bagus,5
GOOD👍👍,4
Gg nempel ,1
sip lah,5
kerennnn,5
puas,5
