review,rating
"emang kemasannya gini ya.......sashet gitu bknnya yg ada dus nya.....biasanya ada dusnya lengkap ma ada sisirnya jg.....tp ini ga ada sisirnya....tp ya sdhlah mungkin ini kemasan baru......

",3
bgs bgt trimakasi  lazda  warna ok ,5
"ya mantap kali sudah sampai. pengemasan aman pake bubble wrap, harga termasuk murah jdi ak merasa senang aww mlu bgett",5
Good ,5
barang oke banget amanah trimksih lazada seller and kurirnya aku suka sm warnanya 🤩,5
barang oke👍,5
barang oke banget,5
"packing nya rapih,pket lmayan cpt dteng nya,abaaang kurir ny jg ramah mksih ya abang kurir",5
bagus..,5
👌,5
br pake.hsilny memuaskan,5
