review,rating
mf baru ksih ulasan skrg.. barang dh di tngan dan brfungsi trs suara ny jg cukup keras.. kurir ny jg ramah krn dh lngganan thnkz lazada dan seller smoga jaya trs.,5
"barang masih baru dan terbungkus rapi. Sayang, suaranya hampir sama dengan suara musik hp. bedanya cuma ngebass. ",5
"lumayan lah ya,walau harus disolder dulu karena kabel nya ada yang putus satu .",5
"Respon baikkk
Mantapp ...",5
makasie lazada dan kurirnya cucok ,5
Sangat puas belanja di Lazada..kurirnya jg ramah n udh sangat akrab..krn sy pelanggan n sering belanja di lazada..thanks banget lazada.. ,5
bagus,5
"Barangnya bagus,, packingnya rapih,, pengirimannya cepat banget+kurirnya baik dan ramah👌👌",5
"bagus
dapat formulir pengembalian lagi ",5
barang cepat sampe nya gak ada cacat berpungsi dengan baik mantuuuuul mantap betul daah👌,5
Nice,5
👍👍,5
brang dtang lngsung tak cbain..&cukup puas.. lumayan lah.  thanks lazada👍👍,5
"bgus👍👍👍😁, berfungsi dgn baik",5
good Real Pict Recommended pokoknya,5
speaker nya kurang bagus ,3
real pict...sesuai harapan...packing bagus...kurir langganan ramah,5
"jelek, suaranya kecil bgt",1
Barang sesuai dngan pesanan,5
suara bagus. good lah.,5
barang nya bagus puas banget rurir ea ramah,5
"mantap lahh berfungsi dengan baik,suaranya juga bagus,thx lazada",5
Puasss deh....Q syuka sekali,5
samlekom good mamanx,5
"barangnya bagus luar biasa keren
",5
barang berfungsi dgn baik,5
Suaranya ngk adaa. kecil bgt,3
kenapa ya ko speaker nya bunyi nya sedikit ga besar?,5
barang bagus..pengiriman cepet bangett,5
baru d pakai sekali lngsung mati... agak kecawa saya,5
Nice,5
puas bngt,5
lumayan,3
mantul,5
Mantul,5
Ok ,5
