review,rating
mkasii lazada barangx sudah sampe walaupun agak sedikit membosankan krna trllu lama tapii akuu suka brangx sesuai pesanan🙂🙂,5
k cewah bgt gi mn sih ms dalem kapas buat tipi bgi mn sih ah....gi mn sih kan sy bli bkn minta klo jualan yg amnah 😡,1
"Warna sesuai pesanan🤗 packing rapih, cuma sobek plastik itemnya untung karpet dalamnya diplastikin lg klo ga bisa kotor😁 bahan lumayan tebal, sempat takut sih liat ulasan org bahannya ada yg tipis tapi ternyata pas datang bagus, sesuai harapan.. Terimakasih🙏🏻",5
"kurang puas saya kira ukuran nya besar seprti yg di gambar muat buat org 3 baring ,rupa ny kecil 😢😭
kecewa bnar rasa nya..",5
"Alhamdulillah sesuai harapan untuk harga segitu...

",5
"mon maap nih, ini karpet apa keset? ga sesuai sm yg d foto. tipisss gada empuk2nyaa, dalemnya juga bukan busa. not recomended!!",2
"terimakasih ...puas bnget barang'y sesuai dengn psanan smga Lazada & Tokonya sukses.
smga tetap bisa mempertahankan kualitas dan sesusai barang yg d pesan terimakasih ",5
bagus 💯 dan sesuai dengan gambar semoga sukses selalu retseller dan rugi bagi yg ngak pesan dan ordernya mantap barangnya ,5
"barang lumayan sesuai pemintaan. cuma dalrmannya steropom bukan busa dan trllu tipis. lumayan lah buat penghangat tubuh anak"" dengan hrg segitu",3
"Cuman 1, dikirimnya lama _- pesen tgl 18 dikirim tgl 31. Untung pake COD, kebayang klo pake cash yaķut keadian waktu itu, duit melayang barang tak sampai.",5
"mksh karpet nya dh smpy,bagus lembut banget,walo pun sdkt telat nyampenya.abg kurir nya baik,sopan,mksh lazada..",5
Alhamdulillah... Terimaksih lazada barang sudah sampai dengan sempurna cocok dengan wrn yang di pilih. Dan kurir nya baik sekali sudah langganan.. (Terimakasih AR20STORE ⭐⭐⭐⭐⭐) semoga suxes dan selalu lancar 🙏,5
pket nya udah nympe . dan bang kurir nya rmah sopan aku suka ke bang kurir nya . tpi pket nympe nya lma banget krain ga bkalan d krim lmyan lah ,3
ga sesuai gmbr sih bulunya pendek2 licin busanya ga empuk khawatirnya dipake panas tapi lumayan sesuai dgn harganya,3
"saya sangat kecewa sekali dengan karpet bulu nya, saya kira besar kasurnya tau2nya kecil trs g ada busanya lg. itu mah apaan selembar tipis bgtu udah kaya plastik, itu bukan busa nama nya. udah gitu panas ditidurin nya, pokok nya saya bener2 kecewa bgt beda dengan yg saya beli pertama yg warna hijau.",1
"bulunya lembut, lumayan untuk harga dibawah 100rb, dalamnya agak keras tp gpp bs diganti, pengiriman agak lama, so far oke lah.. ",5
"paket sudah saya terima sendiri

respon penjual lama kirimnya

paking lumayan rapi

kurir baik sopan ramah

terima kasih Lazada",5
"proses lama tanpa konfirmasi, setelah nunggu lama kecewa banged isinya bukan spon jadi berasa kayak tikar. untuk yg mau order mending g usah",1
