review,rating
barang smp cepet banget dan sesuai gambar...suka banget warnanya sama coraknya. mana discount. bulu kuasnya lembut banget. gak nyesel pokoknya beli.. sukses terus dan laris dagangannya. ttp beri ygvterbaik untuk cu. ,5
"kecewa isinya 23 bukan 24 kesel, warna real dpt merah cm krng 1 kuas tolong donk sblm d kirim d check dlu klw krng 1 gini kapok belinya ga amanah.
pengiriman cepat, abng kurir yg biasa anter ramah untuk seller krng amanah maaf sya ksh bntang 2 ya klw d kirim kuas 1 lagi sya kah bintang 5 vi bukan sya yg nangung ongkir krn kesalahan sellee",2
"yupppss barang nya nyampe dengan. selamat dan penjualnya amanah banget , respon ny juga cepat thank lazada 😘😘",5
"Murah pas dapet diskon, ongkir gratis masih dapet potongan lagi,lazada the best.... kualitas barang keceh,kuasnya se abrek...ternyata ada tas nya....aduh sukak pol, terus tau2 dah nyampe aja, ninja keren...",5
terimakasih barangnya sudah sampai...cepat sekali..barang sesuai pesanan.terimakasih tokonya amanah.,5
"aku suka banget sama brush makeup ya 😍 lembut banget, ga rontok, pokoknya bagus banget,,, untuk pengirimannya sangat cepat, thanks ya lazada.",5
"real pict,, sukaa bangettt 🤗🤗",5
"Baguus🥰 
kuas nya lembut pas lagi ada 24 
makasih lazada🥰🥰🥰😍😍🤩🤩",5
kurang satu barangnya,5
bgus bgt ga nyesel brush nya juga lembut d jamin g nyesel beli nya,5
good sekali ,5
"Ada harga, ada kualitas.. kuliatas so so, yg penting masih ok untuk dipakai..",4
👍👍👍👍👍👍👍👍👍👍,5
biasa aja sih...tapi dengan harga segitu yah lumayan lah,5
puwas sekali maksih...   ,5
"Gak sabar nunggu, akhirnya datang juga nih barang 😁 benar benar 24 pcs kuas yg lembut, semuanya bagus rapi dan dilindungi lagi pake plastik untuk setiap pcs kuasnya, packingnya rapi dan pake bubble jadi ga khawatir rusak, good makasih lazada dan seller 😘",5
"saya pesan 4paket dan tertulis diresi juga 4paket, tapi yg datang isi dalam nya hanya 1paket. Saya sudah coba kirim pm via lazada tapi jawaban nya gak nyambung, malah dibilang barangnya ready silahkan chat ke no hp. bukannya membantu solusi",1
kuasnya bagus.  cm diketerangan ada tulisan dikuasnya.  ternyata tdk.  polos aja.  jd aku kasih bintang 4 aja,4
kecewa kenapa aku pesan warna merah yang dateng warna pink dan kuas kurang gimana ini sih mengecewakan banget,2
barangnya bagus cepet banget sampe nya tapii 2 brushnya beda warna kak mungkin kurangnya itu ajaaa terimakasih ...,4
"pengiriman cepat.
Kurir ramah.
brush Lembut.
cuma sayang nya tidak ada tulisannya merk & kegunaan'nya di tangkai brush.( tidak sesuai picture ).
",5
"sesuai pict, lumayan bagus, lengkap, tp kuasnya g ada tulisan nya, btw gpp deh lumayan buat belajar make up 🤣",5
kecewa ga sesuai gambar...yg dtg ga ada tulisan nya d brush nya. pdhl sengaja bl d sini krn yg lain bl ada tulisan nya d brush nya tp dpt nya yg ga ada tulisan nya. ,3
"keren... kuasnya lembut, isi pas 24pcs ga ada yg kurang, suka banget... ga nyesel deh, tks ya lazada",5
"Saya pesan warna merah,katanya ready merah yang datang kok warna pink...kecewa...kan di gambar nya juga warna merah",2
"Alhamdulillah udah Dateng dri kmrn, pengiriman lumayan ,kuas nya bagus sama seperti digambar,lengkap,dan ada bacaan nyaa tapi beda warna yang datang pink tpi gpp saya sukak, trimakasih",5
keren habis kuas besar bulu lembut bgt dompet'y keren bagus banget T.O.P B.G.T......dijamin ga bkalan nyesel 😍😙🤗,5
"Alhamdulillah lengkap dan bulu nya halus cuman pengiriman mahal dan kaget ternyata tambahan ongkir -, - di akun lazada nya ga ada tulisan ongkir.  Sukses terus buat dagangan nya ",5
"order saya 2 pcs,bs COD,tp salah satu dr paketnya kurang satu kuasnya,cm ad plastiknya doang isinya mn???Tolong solusi dan teliti lg buat sellernya krn saya kurang puas blanja x ini.",4
"packing rapi😍kuasnya lengkap,cuman dikuasnya ga ada tulisan nya dan pengirimannya lama,tapi puas ko atas barang nya makasih lazada 😘",5
keren pokoknya mantul habis ga ngecewain makasih lazada dan penjual 😙😙😙😙😙,5
ga nyesal belanja di toko ini_bulunya halus bget,5
"Next mau lagi, biarkan bintang yang menjelaskan..",5
nice bngets... untuk gmbar.y polos... kirain ada motif buaya.y :v.... bgus bets dah pokok.y ,5
"kereeenn,, tempat.ny bagus, brush.ny lengkap, real pict 😍😎",5
Cepat ..rapih ...kurir ya sopan .trimakasih lazada,5
bagusssssssssssssssss,5
sesuai pesanan 👍,5
"maaf baru kasih ulasan
barang nya meluncur dengn selamat
meski g ada tulisan yg pentin isinya lengkap 24pcs",5
"Recomen bgtt,mksi seller dn lazada, gpp gk ada tulisan di koas y, yg penting koas ya halus dn lengkap. ",5
"paket dah sampai. i'm happy belanja disini kualitasnya bagus harganya terjangkau lagi🖒
terima kasiihhhhh",5
"mantul eyy..bagus banget. suka sama kuas.a lembut pengiriman.a juga gah lama"" banget. rekomend ni sma ini ... bagus bnerr",5
"Keren, sesuai gambar
",5
Kenapa pesen warna merah datang pink. Anehhh ,3
"Ganyesel😍,barangnya bagus lembut,packing rapih, pengiriman Cepet sekali saya baru pesan kemarin besoknya sudah sampai❤ pokonya the best banget 😘😍❤❤",5
"Suka bangettt 
😙😙😙😙",5
bagusss sangat mkasi ka ,5
"lupa ga difoto, barangnya realpict pokonya aku syuukaaa❤️",5
rating yg berbicara 😍,5
saya kecewa pesen y warna merah datang y warna pink anda itu niat jual kaga sih? dasar setres saya nyesel dengan batang anda. ,1
"em saya pesennya warna merah kenapa datang nya warna pink dalemnya sobek jaitannya lagi 😭
baru kali ini saya belanja di lazada kecewa",5
Alhamdulillah paketan udah nyampai barang realpict.. Kurir ramah lumayan lama sih pengirimannya tp saya sukak dg barangnya terimakasih lazada terimakasih seller 😍😍😍,5
Jualan yg bner dong...masa kuasnya ga ad 3 yg gede2...ini ga sengaja ato sengaja...sblm dikirim apa g diperiksa dulu..kcewa sekali,1
"barang bagus... tp pengiriman lama banget
",4
suka bgt halus dan lbut ,5
"dua kuas warna merah, satunya warna pink. ok lah",5
pengiriman nya cepeet..baguss lengkap.. ,5
"ini, padahal saya pesan yg warna merah, udh chet juga maunya yg merah, katanya ready.. tapi kok dikirimnya warna pink?? untung aja orang yg pesan mau... ",5
"realpict, bulunya lembut bingiit😍.. suka bangeet.
tapi kenapa ya dikirimnya gak sesuai request warna? minta warna merah, dikirimnya pink. tapi gpp lah, i like juga",4
"Brush nya memuaskan.. Saya suka.. Yg salah sedikit aja, yaitu wrnanya.. Krn alasan saya beli ini krn wrnanya merah.. Tapi its oke lah... Ngk ngaruh jga sama hasil make up.. 😁😁😁😁.. Btw thanks yaaa... ",5
yg d psn red yg dtang pink psn 5 lg gk sesuai dgn gambar alias no recomended & slow respon jg!!!,2
"aku pesannya warna merah mbak, tapi knp yg datang warna pink. itupun bulu2nya ada yg Uda copot pas di pegang, sedikit kecewa pesanan kali ini. saya sudah senang belanja di lazada, tlg jgn bikin kecewa pelanggannya mbak. maaf, ",5
"beda dengan yg dipesan, pesannya kirai. sama warna merahbkarena tidak ada pilihan warna, yg datang beda",5
pesen nya sih warna merah hehehehe cuma yg dateng wsrna pink. tp gpp lah kan butuh brush nya bukan warna nya. cuma lebih teliti lg ya gan 🙏🙏🙏,5
"bagus bngtttttt gilaaa ini si puassss bngt,,,,cma ada bbrpa yg wrna bukunya coklat tp gk pp yg pnting koasnya merah puas bngtt dch,,,mksihhh lazada",5
kirain ada merek nya sesuai Poto ternyata ngga ada 🤔,4
kren parah cucooooo pengiriman cepaaat ,5
"maf ka kalau jualan itu yg amanah saya sangat kecewa , barangnya gk ada 2",1
"mf telat ngasi ulasan,a baru ngisi kuota lgi so,al,a iya paketan rapih dan jg ramah kurir,a jg kenal mksi pak kurir ",5
kuas bagus lembut sesuai foto dan juga cepat tidak ada lecet dan tidak ada yang kurang packing nya juga rapi kurir nya baik puas 😗😗😊😊,5
"maaf terlambat ngasih ulasan,, barangx bagus cuman tempatx rusak,, TPI kurirx baik dan sopan banget bintang 4 aja lah ",5
"saya puas dengan kuasnya lembut dan warna kesuKAANKU banget..tks lazada dan kurirnya
cuma po nya agak lama yah
",5
"cukup puas sesuai di gambar.
pngirmn cpt...krn lazada smua proses cpt..
aku suka blnja di lazada. sukses tuk reseller and lazada nya..mksih",5
maksi lazada kuasnya sangat memuaskan dan kurirnya sangat ramah proses pengirimanya juga cepat...suka pokoknya belanja di lazada,5
kecewa tdk sama ,5
"Alhamdulillah...sangat puas dengan barang dan pengirimanx.🖒🖒🖒
Maaf agak telat beri coment nya ☺😀",5
paket sdh sampai sdh saya terima sangt bagus saya puas tpi ada yg kurang stu kuas....buat lazada mksh bisa mengatasi semua solusi semua kebutuhan....untuk mas kurir sangat baik dn ramah ,5
"barang sudah sampai sesuai dengan deskripsi, tapi sayangnya tidak ada nama keterangan buat brush nya.",5
"suka....sekali sesuai selera..
barang cepat sampai👍kurir nya Ramah banget...nggak kapok deh belanja di ",5
"pertma kali beli lngsung kcwa gmn ktanya 24 set tp yg dtang kk 23 set
sya kcwa berat penjual kk gc jujur gmn in,,  tlong prbaik lagy ",5
"barang bagus, pengiriman cepat, pokoknya sukaaaaa deeeeh....makasih lazada....ini mau order lg Krn ada teman yg ingin",5
"Sory yach bintng 4 klu gak kurang kuasnya sih mau kasih bintng 5 karna kuasnya kurang satu cuma ada 23 berkrang satu dech.......


",4
"Tidak sesuai deskripsi,tidak ada bacaan di gagang nya",3
"+sesuai gambar bgt
+kualitas OK bgt, bulu kuas nya halus
-pengiriman agak lama ya.

overall SANGAT MEMUASKAN. 
Thank you",5
alhamdulillah makasih banyak lazada 😘 😘 😘 😘 barang nya sudah sampai nilaitambahan buat kurir nya 👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿,5
"Baru kali ini belanja di lazada kecewa.  Beli 2 brang,  tapi yang datang cuma 1 brg.  Mohon untuk pangembalian dana. ",2
"Alhamudillah paketan sdh sampai... Pengiriman cepet bangetvpacking jga rapih pakek bubble wrap sehingga barang aman,, pokoknya puas blnj di sni thx lazada",5
Bagus brushnya lengkap juga ,5
"cantik kuasnya terima kasih lazada
",5
pesenan ke 2 kalinya,5
"sangat puas sam brang ,warna sesuai dan isiy lengkap",4
realpict lumayan  buat harga segitu kurirnya ramah  Banget pas abis  buka puasa dtgny ,5
pesan warna merah yg dtg warna pink... ,5
