review,rating
"pembelian kedua saya , yg pertama buat saya yg kedua ini buat adik saya di kamar hehe spek ini bagus buat ngegame lancar , beli disini aman terpercaya dan kirim pake box kayu dan after sales nya memuaskan ",5
"pack nya aman pakai box kayu ,dan pc nya bagus banget tinggal pakai langsung ngacir dipake main game2 ps4 resident evil 7 , battlefield 1 , pes 2019 ,rise of tomb raider dll langsung main hehe grafik bagus langsung betah , baru semua partnya dan dapat diskon harga Keyboard gaming + mouse gaming merk rexus yg keren , mantab bener , thanks exelcom dan lazada thanks juga diskon keyboard+mousenya ml ",5
"mantap lah hehe, walapun agak rewel tetep dilayani
:v",5
"untuk keyboard, mouse & kabel HDMI yg ketinggalan sudah ,
dikirimkan mas?",4
barang di terima dgn baik. semuanya normal 👍👍👍 terima kasih axelcom 👍👍👍,5
Kok ram nya cuma 6gb ya,5
"pc sudah datang,walopun kabel powernya ada yg patah gpp yg penting gua juga punya dirumah,tks kak",4
"bagus si cuma blom saya coba ke monitor gk dapet kabel VGA nya wkwkwk, tahnks min",4
brg mantap pak.,5
barang mantap gan terimakasih👍👍👍👍,5
"mantaaaappp. sesuai spek, packing bagus",5
"pengirimannya cepat, tapi blm saya cek, terima kasih seller..",5
"mantap, btw cara ganti warna led cpu gmna ",5
barang bagus dan paking rapi semua best produk,5
