review,rating
barang penyok dan bengkok tolong di peking yg bnr dan baik walaupun udh di babel warp ttp jg gc mempan loh,1
barang kuterima dengan baik.. dengan hati yang gembira,5
Bagus sesuai pesanan tapi sayang ada bagian yang penyok,4
"Pengirimannya cpt,rapih,dan warnanya sesuai pessanan,terima kasih kak.",5
"produknya bagus cuma ada pengok bos,..",4
"Penyok ,gimana sih ..... Baru ini kecewan belanja di lazada ....",1
"sesuai pesanan lengkap bagus batang gorden nya
kurirnya juga langsung tau rmh saya
belum sempat dipasang karena masih sibuk 
makasih lazada",4
"sangat kecewa, barang sudah datang tapi kondisinya bengkok/penyok karena tertimpa atau apalah, harap keamanan pengiriman lebih diperhatikan agar tidak terjadi hal2 seperti ini. untuk pengiriman lumayan cepat. semoga lebih baik lagi.",3
aduh kecewa bngt sma lazada ... baru jg di buka barangnya penyok ...ampe suami saya marah marh. lain kali tolng di cek donk sblum barang diantar,1
"Barang real pic.Cepat spe,kurir amanah & ramah.good Lazada.Tingkatkan terus Toko ini semoga jd langganan. Is The Best",5
"besi gordennya bagus.. cocok..pas utk warna gordennya.. bru nyampe langsung di pasang sm suami🤗🤗puas bget blanja disini.. smoga sya berlangganan y.. 
utuk abg kurir ny baik n ramah😊",5
"barang kurang panjang ,jd g saya pasang ga pas sm jendela d kira 100cm ternyata besi potongan semua. kanan n kiri d potong 😂 😂",1
"Packing rapi, barang sesuai.. Recomended beli d toko ini dehh, slalu amanah, kurir juga ramah, makasih lazada n seller sukses yaa 😍😁",5
"Peking rapih barang bagus gk ada yang cacat 
Cumn proses nya yang lama Tapi Mau pesen lagi karena bagus banget gk kecewa mas kulir nya udh langanan bangett",5
Barangny penyok... ,1
"alhamdulillah barang bagus sesuia dngn pesanan,gambar, pengiriman cepat, kemsan rapi, mksh lazad,kurir,seller...pkoknya the best..",5
paking lumayan lah ...wlwpun gk rapih bnget...blom dbuka plastikx mudh2an aja bgus smua ...kurirx baik ...mksh y udh d anter barang pesenanx ...😊🙏 ,3
"barang udah di terima,, cuma natang dan tutupnya ngga di samaiin warnanya, tpi nggpp,, walaupun pengiriman agak lama,, nanti tingkatkan lagi layanan pengiriman lebih cepat, mksh toko dan ladzada",5
lagi dipasang besinya bagus banget aku suka dan pengiriman cepat dan memuaskan tidak ada yg penyok😊😊,5
"paket nya bru datang 
bagus warna nya sukkaaaa 
trima kasih seller
 trima kasih LAZADA
NEXK order lagi ya ka",5
"Alhamdulillah pket dh sya trima..,tiang Gorden sesuai Gambar tpi sdkit kecewa ada lecet d bagian ujung tiangny krng puaaaaasssss tlng d cek ulang kmbli lain x klo mu krim khusus ny buat seller nih biar tdk mengecewakan Costumer ny ... Kurir Ninja Id ramah. Mksih sblumny Ia...",2
Packing sangat rapih kardus juga bublewrap sehingga batang gorden datang tanpa ada yg penyok. Puas. Makasih seller,5
sesuai yang jualnya amnh bnget,5
pas semua bagus rapi di kemas nya terima kasih ,5
"bagusssss , pengiriman aga lama , next order kembali",5
brg sesuai psenan mks ,5
"mantaaap pengiriman super kilat, lebih cepat dari estimasi.... ",5
bagus sesuai pesanan...barang nya jg mulus...terimakasih,5
paking rapih.....kualitas bagus....pokonya puas deh belanja di sini ..makasih lazada🤩🤩,5
barang udh smpe...real pict...terima kasih lazada dan seller..kurirnya jg ramah👍👍👍,5
"barang oke g ada yg cacat,pengemasan rapi pengiriman lumayan cepat pokoknya mantulll ",5
bagus tiangnya keren pokoknya good ❤️❤️👌👌👌,5
"Mf ya baru ngasi ulasan, bgus besi Gordon y, tp blm sy buka 👍",5
bgus komplit👍👍👌,5
sdah dteng barang nya....smoga awet ya,5
"bagus sesuai harga dan pengiriman jg cepat kurirnya jg baik.... good job.
",4
recomended bngt... trimakasih gan barang sudah di terima... kurirnya ramah jg,5
alhamdulillah barang udah sampe hasil sangatt memuaskan gak pernah nyesel deuh pesen dilazada,5
"barang bagus,,, cuma pengiriman kurang cepat,,agak lama nunggu",5
"mantul,barang sesuai dg pesanan😍",5
