review,rating
"pengirimannya luaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaamma banget, dari musim hujan ke musim kemarau. payungnya dah gak digunakan lagi",1
wow bagus tapi aku kegat dan aneh lihat payung warna merah sama bisa kok pasti lazada asal lanjut warna bebas anjir ya ampun yaudah terimakasih lazada kurang baik 😵😫😥🙄👌👍,3
Alhamdulillah udh d trima ........... mksih Lazada!udh 3x pesan d Lazada...... pelayanan nya Alhamdulillah smpe skrg ok trs! semoga slalu profesional y!,5
Payung nya bagus..hrganya jg murmer..sellernya jg baik..dichat lngsng dibls..kurirnya jg ramah bged..mksh ya lazada..suka blnja di toko ini..,5
"mantap bagus bnget payung nya kualitas oke bngt,kurrny ramah murh tp gk murahan,sukses buat lazada n tokonyo semoga sllu amanh,makasih y",5
"dateng barang iya telat ga sesuai dgn perkiran, barang ya bagus ga cacat makasih lazda sya suka
,kurir udh langganan",4
Alhamdulillah paket sudah sampe udh 2x order payung nya puas meskipun sarung payungnya beda it's ok tidak kecewa trimakasih seller lazada dan mas kurir Lex ID,5
"Karna random warnanya dapet merah 22 nya, 1 merah terang 1 nya merah maroon. Terimakasih lazada. Payungnya bagus. Lebih cepat pengiriman dr yg dijadwalkan ",5
Alhamdulillah paket udh sampe puaaas banget payung nya bagus tebel gagangnya doang pendek tpi gpp dengan harga murah itu sangat memuaskan thx seller thx Lazada dn mas kurir,5
"Alhamdulillah paket datang lebih cepat, payung nya pun tanpa cacat. Maaf ga bisa kasih foto karena payung nya sudah di ambil yang mesen nya",5
alhamdulilah payungnya bagus cmn pengirimanya aj aga lama...thank lazada dan seller thank jg bwt abang kurir😊,5
aduuh ini sesuai sih.tapi ko cacat ya kaya bekas kegunting gitu.shrusnya sblum di kirim di cek dulu,3
Payung y wow sangat memuaskan sekali warna y pun aku suka cantik payung amanah pertahanan kan toko y y kk nanti bakal aku jadiin langganan maaf kk baru smpat kasih ulasan lgi kehabisan paket ..... trimksih Lazada jg buat semuanya trimksih.....,5
"jangan pernah mau beli di toko ini,asli kecewa parah beli payung dikirimnya kertas doang,46ribu melayang dong udh gtu tokonya gamau tanggung jawab. ",5
ini menurut saya jelas penipuan karena barang yg di kirim ga sesuai sama sekali sama yg di tampilkan😠😠,1
sangat menyenangkn,5
mksh paketnya udh sampe...lumayan sesuai dgn harga segitu sih..,5
"Lumayan bagus payung nya, pengiriman nya jg cepet.. Thank ya lazada dan kurir nya.. ",5
"bagus si, tapi pegangannya pecah. jadi nggak ada pegangannya 😥😥",2
