review,rating
wlau nunggu lama akhirnya dtg jg... bgitu dtg lngsung eksekusi tabur di lantai dapur cm selang 1 jam buktikan sndiri,5
tewas tikusnya. cuma 15 menit doang kira2. itu pun gak dimakan semua racunnya.,5
"Mantap Racunnya
",5
Mantap racun tikusnya ampuh...coba dulu 1 bungkus langsung tikusnya ada yang mati,5
Mantul tikus langsung mati .....terimakasihhhhhjh,5
"Mantap racunnya. Siang sampe, malam pasang, pagi ada korban",5
"maaf ya baru ngasih penilaian, cz mau nyobain dulu dan hasilnya mantuull bgtt, langsung panen.. pngiriman cepat, kmren gk ketemu kurirnya cz nitip tetangga..  ",5
Baru sebungkus udah dapet 5 ekor..mantap,5
"paket maendarat kemarin , racun langsung di tabur & tepat sasaran , amazing , goodd job seller ",5
pesanannya mendarat dngan sempurna. tikus langsung KO... g upload fto tikusnya... takut kena pasal pembunuhan tikus berencana,5
sudah mendarat dengan selamat rapiih...,5
racun tikusnya sdh sampe.. tp blm di buka krn mo di bw pulkam.. semoga ampuh dn tikus tikus pd musnah.. terimakasih lazada,5
bagus ,5
"mantap..setelah berhari2 dipusingin dengan tikus yg berak diteras,kasih sedikit racun ditempat biasa tikus lewati,eh setelah makan racun langsung mati ditempat..",5
Mantap... tikusnya matiiiiii.... jd lega rasanya rmh bersih tanpa tikus... tq produk kualitas mantap harga sangat murahhh,5
"nyebar pas malem tapi pagi nyari2 ga ada tikus yg mati.. pas siang 2 tikus celeng mabok.. kirain ga ampuh ternyata ampuh dan tikus d rumah saya banyak,bakal sering2 order nih d sini",5
"joss...pasang beberapa jam sung dapat 1.mampus lu,gregetan bgt aq sama tu tikus.yg lain g kedengeran brisik lagi,mudah2an sudah pada kabur/mati👍👍",4
"pesanan sampai lgsung d coba..
bru pd mabok doang tikus ny..blm pd mati
mudah2n aj bsok klenger.. klo ok ntr order lg
mksih seller dan kurir ny..",5
"pertama buka kok kayak beras dikasih warna..apa emang beras dipakein obat racun tikus 😂 tabur 1 bungkus dpt 1 tikus gk mati,tp pingsan doang..untungnya ketauan.. yg didapur blm 1kena nih,msh mnunggu 😅",4
"tikusnya udah gk pernah keliatan lagi, gk tau matinya dmana, mudah2n gk di tempat yg bikin bau ke rumah, terima kasih seller dan kurirnya, trm ksh lazada
",3
mantul manjur bin mujarab di pasang mlm pagi udah mati 2  Terus racun pinter ini Tks matinya cari tempat yg terang jdi gk usah cari2 ,5
pesen 2 ko yg dateng cuma 1 doang ! parah !,1
mksh paket dah sampe..real pick.. toko'a amanah Abang kurir'a ramah dan sdh sering anter paket buat sy..,5
sumpah ini racun tikus ampuh banget pake cuma 1 bungkus mati semuanya sekarang udah bebas dr tikus 🥰,5
bagus dan ampuh banget. saya recommended. bener mati curut dirumah saya. tp saya takut buat buang.... hehehehe. saya suruh anak kecil buat buang....heheheheh,5
"Maaf kak baru kasih ulasan, soalnya di coba dulu, dan ternyata,, wow 🤩😲 daebak👏hasilnya memuaskan, setelah di coba, beneran tikusnya pada mati langsung di tempat,, beneran gk kecewa pesen di toko kakak😇,, makasih banyak kak,, dan untuk kurir nya udh jdi langganan😁☺,, pokoknya ter the best🤩👍deh",5
"mantaabbb baru coba 1 bungkus udh dpt 3 ekor,,, kaya nya bisa dicoba bwt mantan.. 😂😂😂",5
"REAL pick,,,Lazada the best poko e 😘

NINJA XPRESS,,,NO 1 SUMPAH ☝ BENAR² CEPAT DI BANDINGKAN JNE  slalu telat,,,slalu lebih saking estimasi,,,,tapi NINJA XPRESS wow banget,,,estimasi tgl 18,,,,hari ini SAMPAI 👌😊👍

sukses buat lazada & abang kurir 💪💪💪",5
Hebat mantappppppp.....sudah terbukti baru 3 jam dapat musnahkan tikus 4 ekor. trims Lazada n Seller ,5
sy pikr isi'a bnyak trnyata cm sdikit pii gpp brg ttp bgus tikus lgsg mati ditmpat bos😊,5
Mantapppzzz gan tikus² pada modaarr di tempat thanks seller thanks Lazada thanks Abang kurir bintang lima pokok ny mah,5
lamaa bgt smpee ny 2mngguan..moga ampuh y blom dbuka c😁😁.kurir lazada orng ny pda bae..aq sk ngsi uang lbih kl ad pket..pas lg ga ad drmh dtalangin m mrk 😋..mksh smua nyah.,5
mantappppppp....sekali tebar 6 ekor k akhirat👍👍👍👍👍👍👍,5
"mantap nih, hasil tokcer, pengiriman cepat, Sabtu order Minggu langsung datang, kurir juga ramah, kasih informasi dulu kalo mau datang, kebetulan saya ga d rumah, makasih semua nya, mudah2an sitikus ga balik2 lagi deh",5
oc makasih... walaupun agak terlambat di pengiriman....saya ttp puas dah,5
"saya pesan lima dikasih tiga. Kalau memang ga ada seharusnya bilang di chat atau kasih kompensasi. Saya beli karena harganya relatif murah. Tapi ya sudahlah, saya butuh krn ada tikus. Sejauh ini belum melihat tikusnya mati tapi efektif usir tikusnya",2
Pengiriman paket cepet dan pesanan dlm keadaan baik tdk ada yg cacat..semoga racunnya bisa bermanfaat untuk si tikusnya😄😄,5
"ini bnr2 ampuh,,,top pokokne  👍👍",5
tikusnya mati 3,5
puaaaas banget makasih lazada,5
