review,rating
"maaf terlambat beritau ulasan Nya
barang nya sesuai pesanan dan barang nya juga tidak ada yang lecet 
makasih LAZADA ",5
"Barang bagus kurirnya rama tpi sayangnya ada yg rusak,, tpi ngak papakok mungkin terjatuh atau bagai manakah🙏",3
"Ini jujur ya! barangnya bagus kualitasnya ok real juga pengiriman aman dan cuma sangat disayangkan rantai jam nya gede bgt jadi hrus potong rantai dulu,Happy shopping😊",5
"paketnya sudah sampai, kecewa kaca depan jam nya retak!!!.  kurir nya baik dan ramah soalnya udah langganan",1
"mending jangan di kirim kalo jam nya mati mah,,percuma ga bisa pake ,,lain kali kalo mau jualan yang bener dong,,kecewa banget dah",1
menyenangkan,5
bagus bagett alahamdulah ,5
uda sampek bagus la,5
barangnya baguss ok,5
"sumpah bagus baget,,  terima kasih...!!!!  

ladaza",5
"barang keren, harga worth, penjual ramah respon cepat recomendid seller pokoknya ",5
"pesan emas, itam dan putih, malah hitamnya dikirim 2,udah gitu yang emas minus, gak ada jarumnya",1
real pict mantappp..,5
Okelah sesuai harga,5
"barangnya mantap gan, sukses terus",5
barang ok..kurir ramah..pengiriman cepat..thanks tokok..lazada,5
Saya mesen warna hitam polos yg dateng silver hitam hadehh,5
"mantap👍trosskkn lzada
",5
"m'f y ko jm saya blm nympe tngan ,d sini brng udh d terima,dri kmren sya nugguin jm y ,blm dtng"".
D Cek mlh brng y udh d trima,pdhl brngy blm saya terima,gmna cih ....",5
"cepat sekali...
semoga barangnya awet....",4
barang udah sampai 3 hari yg lalu kondisi sangat oke kualitas barang yg dikirim sesuai dengan yg di gambar oke banget deh pokoknya. terimakasih lazada dan seller mudah mudah han toko ada makin jaya. jaga kepercayaan peanggan. dan untuk kurir oke lah makasih .,5
kalu bungkus yg rapi dong pecah satu orang beli pake duit bukan pake daun saya belanja di lazada ini hampir ratusan juta jd jgn mainkan sy...,5
Maaf ya hehe baru kasih ulasan terima kasih ya lazada barng nya realpict bapa saya syng suka sama jam nya hehe🤗😍,5
"Mantap jam nyaa inyalloh lain kali order lgi
Tapi pengiriman nyaa aga percepet yaa jangan lelet soalnyaa ga sabar pengen pake jam 😁🙏",5
bagus,5
mantap sesuai gambar,5
"Jam nya keren .. gk kecewa 😊😊
mksih Lazada",5
Alhamdulillah barang sesuai pesenan sya makasih lazada dan abng kurirnya juga ramah..sukses selalu ,5
bagus banget,5
jamnyaaa reallllpickkkkkk dehhhhh,5
"bagus .cuma kegedean
",5
Makasih lazada barang nya sesuai gambar. ,5
sesuai dengan pesanan ,5
"terima kasih..
barangnya sesuai dengan gambarnya",5
barangnyah lumayan trimakasi lazada,5
mantep goks,5
jam nya bagus Thnks lazada.Meskipun pengiriman lama.,5
"good sangat sehingga rantai jam kepanjangan,dan ga ada batrenya tokoh tolol!!",1
jam tangan yh bagus sesuay di gambar murah kualitas ok ,5
jam nya sesuai pesanan mantap bagus terimakasih lazada kurirnya sopan baik ,5
Jam nya sesuai lazada keren,5
sangat bagus,5
Barang nya bagus sesuai pick wlpn k besaran tpi saya suka ,2
"barangnya baru nga kecewa
 itu",5
mantap barangnya sampai lah makasih lazada,5
bagus pengiriman cepat kurir ramah ,5
barang sesuai pesanan mantap,5
rial pic mantap,5
alhamdulilah brangnya bagus banget yks lazafa & kurirny  sukses terus ya,5
"jam  tangan diameternya kurang,,,,
",4
jmnya bgus dan berfungsi. cmn pngirinnya aja aga lama dikira gk bkln dtg...,5
ka saya pesen 3 yang gold 1 yg silver 2 ko yg datang cuma 2 yaa?saya minta d kirim satu lagi karna saya udah bayar seharga 3 jam.,5
"yang dikirim kok jam rolex wanita gan? trus gmn nih, ya jls kekecilan dong.. kan pesanan sy jam rolex pria. tolg feedbacknya yah.. tks",5
