review,rating
"Alhamdulillah barang dah sampe.
lebih cepat dari perkira an.
peking rapih barang aman dan bagus.
abang kurir nya ramah banget.
sangat memuaskan.
makasi LAZADA.
moga toko ini makin maju bisnis nya dan laris trus.
makasi juga buat abang kurir nya yng tlah menjaga amanah nya dengan baik😊😉
",5
"mesinnya belum dicoba semoga Bagus... peking nya ya gitu ajah... untuk yang lainnya oke kurir ramah... terimakasih
",5
"tank pary mach..
barang nyh udah stay dan siap di pake..
knpa yah spon nyh gak di kasih 1/2 gitu soal nyh cepet ngamuk longgar terus",5
akirnya datang juga.sepuluh hari menunggu.lamaaa sekali.udah itu kardus nya rusak.tolong dong diperhatikan bungkusnya.karna kurir bukan ngantar satu barang melainkan banyak barang.udah pasti ditumpuk.tolong diperhatikan.untung aja paketnya tidak rusak.alhamdulillah bagus tajam.ok lah,3
"barang ok ,minus nya cuma dus nya penyok tapi barang ok ok aja lahhh thanks lazada, semoga barang nya awet dan sukses terus buat lazada dan seller",5
"barang nya bagus,sesuilah dengan harga nya.",5
alhamdulillah barang sudah sampai dengan slamat,5
paketanya udah sampai ....mintak warna hitam tapi di kirim warna biru tapi gpp ....alhamdulillah semoga bisa awet ,5
lumayan..  utk buat cukurin rambut.  tp gk bisa lama2 pakainya karena cepat panas.  tp y sesuai lah dgn harga,5
"bagusss berfungsi dngn baik
",5
Barang nya oke facking nya jelek kurir ramah ,5
Semoga saja awet thanks ya,5
Hapikingnya awet bos maksh,5
"Ane puas gan,brang nya mantap.",5
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍banget,5
Pengiriman cepat. Warna sesuai dgn gambar. Good service. Thank you seller dan pertahankan terus servicenya ya.,5
Pengiriman cepat. Warna sesuai dgn gambar. Good service. Thank you seller dan pertahankan terus servicenya ya.,5
"produk cepat panas, suara lebih bising,",5
"bagus dah di coba.. cuma mesin nya cepet panas
",5
barang sudah mendarat dengan selamat packing rapi kurir nya baik dan ramah makasih Lazada 👍,5
"minta warna hitam dikasih merah, tapi gpp lah nice",5
mantap pokonya mah,5
barang nya abal kaya bekas,5
ko ga ada kardus nya sih,5
"barang sudah diterima sesuai pesanan, lengkap dan berfungsi dengan baik 👍. terimakasih 🙏",5
"Barangnya bagus datang lgsg kita pake, mudh2n awet biar pakenya lama. Terimakasih Lazada 🙏",4
"barang sudah kami terima
barang ok keren pokonya",5
kecewa dengan barang nya kardus nya gx ori dikirim nya pkei kardus potongan ,3
puas belanja di sini pengiriman cepat dtng oke lazada,5
paket sdh terima utuh,5
cepat sampai barang sesuai pesanan packing biasa.,4
kurirnya ramah.. ,5
"Terimakasih, puas banget.",5
bagus sesuai gambar.,4
"pengiriman cepat packing rapi, barang belum dibuka mudah2a awet.. mksih .. semga mkin sukses",4
"Barang bagus, sesuai ekspektasi, pengiriman  cepat...recommended seller..semoga awet",5
ok,5
Tumpul...,2
"puas
",4
nice,5
