review,rating
"Produk cukup bagus, harga sangat kompetitif, bahannya cukup tebal+adem.
cuma ada beberapa jahitan yang kurang bagus & pengiriman cukup lama. 
semoga kedepannya bisa lebih baik lagi. 
trimksh. ",5
"Suka bangat sama jaketnya, bahannya tebal dan nyaman bangat di pake, pokonya aku puas bangat sama barangnya, kurirnya juga baik bangat👍",5
paketnya udah sampe..... jaketnya bagus 👍,5
bahan ok kualitas ok.. cmn saya pesen xl yg datang xxl jadi agak kegedean,4
"jaket nya bagus. saya suka 😍
tanks lazada. .",5
"barang udh sampai,,bagus bnget kk ,,sesuai pic..
aku suka banget kk belanja di sini..thank you😘😘
packingan nya juga rapih banget ..
",5
"bersyukur banget cocok dan sesuai dgn pesanan,walaupun awalnya BT banget krn pesan lama banget baru selesai dan pengiriman lama,
namun semua kesal jadi sirna krn barangnya oke banget sis n bro, harga juga gak mahal
sesuai 

makasih.
",5
"paketnya udah sampe, barangnya realpick dan warnanya jg sesuai bagus pokoknya 👍
buat seller dan kurirnya makasih ☺️
maaf baru kasih ulasan",5
mkch brng nya sdh smpe dr kmarin2 maaf br ksih ulasan..saya sngat suka sekali jaket nya pas di badan pokok sesuai pesanan tanks lazada dan kurirnya sngat ramah ,5
Bagusss bangettt!! Nggak kecewa sama sekali😍🥰,4
"pengiriman lama syeikali,, mungkin karna deket2 lebaran dan pengiriman sedang overload kali yaahhh..
cuma begitu ya, gak bisa di cek pengantarannya sampe mana,, jadi kepikiran karna buat kado kan..",5
"Alhamdulillah,,,, barangnya dah nyampe sesuai pesanan, pngiriman nya cepat bnget cuma 2hari,,, makasih seller& lazada😘😘😘😘",5
bintang yg menilai👍,5
Terima kasih banyak barang udah diterima,5
Terima kasih,4
"cantiknya dan real pic dan pengiriman ny jg cpt, kurir yg antr jga yg biasa antr paket k rmh
",5
"Makasih brngnya dah nyampe, bagus sesuai gambar saya suka. Tokonya amanah sellernya juga ramah👍👍",5
saya kecewa barang yg saya pesan gk sesuai dengan yg saya psen,5
"jaketnya nampol , ngk nyessel belli jaket dengan harga se murah itu , bagusnya nampol kerren ",5
ukuran XL nya ternyata agak kecil... tapi lumayan ,3
"Top markotop bagus banget, aku recommended toko ini warna army nya bagus banget masa:))",5
"Terimakasih barang sesuai ekspetasi saya bagus, sesuai pesanan, dtang sesuai yg di jadwal kan, gx nyesel order di sini terimakasih.... 😍😊",5
"terima kasih barang sesuai gambar, kakak saya suka banget rekomended pokoknya",5
Alhamdulilah paket sampai dgn cepat .. jaket nya real pic bgt senang bgt ... Seler nya respon dng cpat baik jga .. kurirnya langganan makasih bang kurir mkasih jga lazada ,5
"baguss ko, cuman gak rapih aja jaitanya pas d sleting nya, jdi susah dilepas dan pengiriman lamaaaaaaa bgt
",3
Bahannya tebel ok lah jaketnya bagus ,5
bagus banget ,5
Bagus tebal bgt cukup hahah sy BB 78 kg hahah,5
"mantul bgt.. recomended, gak nakal nyesel pokoknya.. ",5
"barang udah di terima ,bagus ....cuman lama pengirimanya ...",4
bnr2 realpict bhan tebal pokoknyya rekomended bnget,5
barangnya bagus banget walaupun pengirimannya lama tapi barang sangat  memuaskan😍😍,5
sip.. walaupun proses pengiriman barang lamaa,4
bagus bgt..bahan tebel.pokonya top😍👍,5
barangnya bagus dan memuaskan terimakasih lazada..,4
aaaaa suka bgt. . realpict bgt sukakkk bgt pkoknya,5
barangnya sdh sampe jaketnya sukaaa😘😘recomended bangetz penjualnya amanah 😉,5
👍👍👍bagus jaket nya terimakasih ,5
"wah gak nyesel ,bner"" sesuai thank smoga nnti bisa order lagii ",5
terimakasih lazada 2hari sudah sampai,5
mantap,5
"puas sagat puas dan baguss semoga awet

",4
"bagus sesuai oke pokoknya
",5
bagus dan tebal,5
bagus barang nya walo nyampe nya lama tpi sedkkit kkecilan,5
"Paketan Rapi, Pesanan sesuai.
Barangnya bagus sekaliiiiii...
Recomended.

makasih ya...",5
"Barangnya bagus, tapi sayangnya salah kirim warna, aku minta Marun, dikirim Navy",5
"Terima kasih, barangnya memuaskan 😊",5
bagus realpic bhn bagusss 😍😍,5
bagus jaket ny tebal cmankcwa dari warna nya kurang medok....,5
"barang ok, pengiriman 2 mgg (sby)",4
