review,rating
"Product bagus.. Minimalist modern.. Kita rakit sendiri.. ada baiknya jika setiap part dikasih nomer sesuai dengan buku panduan, untuk memudahkan pemasangan.. overall kita puas.. recommend, thanks!",5
"packing bagus. pengiriman relatif cepat, mgkn karena sama² jatim. jumlah sekrup dan part juga sesuai. rekomended seller. terimakasih seller. sukses terus untuk seller dan lazada.
maaf tdk ada foto waktu perakitan.",5
"Kualitas produk baik, masukan saja sebaiknya beri nomor pada semua bagian lemari agar memudahkan perakitan ",5
makasih Lazada Paket Lemari nya Sudah Sampai Lemarinya Lumayan Bagus Lah Wlupun Agak Kecewa Krna Yg Sy Pesan SM yg datang beda Dan yg Lebih parahnya lagi Sy Harus Merakit Sendiri kalau Tau Kemaren Gak Ada yg Rakit Sy gk mesan Bukannya Kemaren sy Lihat Di koment barang datang sekalian Di rakit???Tolong Lebih di Perjelaskn lagi Dong ,5
"mantap, barang sesuai dan lengkap tapi pas mau pasang cermin, cerminya pecah😅",5
"susah ngrakitnya,bagian belakang triplek tipis",5
bagus banget lemari nya puas banget saya beli di sini 😘😘😘😘,5
mantab euy 👍,5
Kualitas lumayan bagus. Sebanding dengan harganya,4
"lumayan pas dpat harga 560,  pengiriman pas dengan estimasinyaa.",4
"Keren bagus,barang dtng mulus,mau pesen lg ach....puas belanja disini",5
kurang suka sama sisi belakang lebar tripleknya kurang,4
"lemarinya bagus real pict,cm ngerakitnya susah ga ngerti
",5
dacota bagus seller ramah dijawab detail,5
"kaca ada cacat berupa garis letak ditengah, horisontal, agak tajam bila diraba. kenapa ya?",4
barangnya sangat bagus.saya suka sekali.TOP,5
makasih lemarinya bagus. cuman pemasangannya ribet banget.,5
"mantap barang keren ga sia"" moga kedepannya untuk jasa pengiriman lebih teratur dan cepat terimakasih",5
"Bagus, hanya untuk pemasangan kaca bingung takut pecah karena hanya diclip saja.",5
mksh seller...brg nya bgs bgt....sy ska lain x mw pesen lg...mksh jg buat lazada,5
"Barang bagus, barang saya terima 1 minggu, lumayan kokoh 👍",5
pengirimanny lamaaa..ng d rakit pula sama kurirny..tolong pelayananny d tingkatkan lagi..klo begini bikin kapok yg beli..,2
Bagus,5
"Mantul 
",5
👍,5
👍👍,5
bagus ,5
