review,rating
"kainnya bagus, lebar thanks yaaa",5
"puas bgd sama motif dan warnanya...
sempet ragu takut g sesuai dengan keinginan...
tapi alkhamdulillah seneng bgd sama pesenannya...
g mengecewakan..perlaknya juga lebar dan g kaku...warnany pun oke...
puas bgd belanja disini...",5
thanks lazada.. bahan dan size nya sesuai deskripsi.. tp motifnya ada yg kurang pas dg permintaan satu motifnya sama smua.. tp gpp lah kurirnya baik..,5
bagutt,5
Keseluruhan barang oke ..tp sedikit kecewa yg saya pesan tdk sesuai..pdhl sebelum nya sya sdh chat dlu...tolong diperhatikan.,5
"pernelnya bagus bahan lembut 
trimakasih loh ",5
"bagus, suka bnget",5
"pengrmn ok, brng yg d krim tdk sesuai",5
Sejujurnya kirian kain ny lembut..ehh ternyata biasa nya.yaa lumayan lah...intinya duit g akan boyong yaa..yaa sesaui lah sama harga..🤗,3
"bedong ny ok
 makasih lazada dan buat mas kurir ny juga,, 
",5
"barang bagus, sesuai dengan harga, owner ramah banget dan respon nya cepat 🤩🤩🤩
recommended banget 😍",5
"bagus barangnya sesuai amanah tokonya ,semoga berkah",5
"barangnya bagus sesuai gambar tapi pengemasannya aja yg agak lama,,,tapi selebihnya ok lah.makasih kak",5
psan ny yang boy eh datang,5
pesennya yg boy datengnya buat baby girl😂,5
"kacau...tdk sesuai pesanan
",5
"Barang original, sampai agak lama. Mgkn krn PSBB. Barang komplit. ",5
"barang sesuai, real pict. lembut bahannya. terimakasih. ",5
"barang ok, pengiriman juga ok, kurir ok makasih lazada",5
suka,5
"saya beli bedong sama topi bayi, topi bayinya mana?",1
barang bagus sesuai harga.. recommended seller 👍,5
thank's lazada selalu puasss,5
mantap bahan bagus lebar lagih mksih .ga kapok blnja disini ,5
reseller tercintaaaahhh 😍😍😍😍😍😍,5
"untuk ukuran tidak sesuai,kualitas barang bagus",4
bagus banget walaupun lama pengiriman nya,5
mantul banget👍👍👍,5
"sangat memuaskan dan sesuai pesanan, kainx lembut ",5
"bahanya bagus lembut,, cuma motifnya ajh yg gk sesuai sma pesenan",4
bagus banget. tebal dan panjang 😙😚,5
pengiriman lama bgt😥produk ok,4
bagus. pengiriman cepat,5
paletannya udah nyampe...alhamdulillah tidak mengecewakan😁,5
bagus barang nya,5
kurang lembut.....,5
bedong ny bhan ny lmbut kyk kpas cumn emg ga meral tpi bgus,5
Mantaps.. Luar biasa ,5
top markotop😍😍,5
"Kecewa sekali,pesan nya 2 item kok yg dikirim cuma 1 item.
Sedangkan pembayaran total 2 item.",5
bahan kurang lembut. motif lucu. overall oke,5
Recomend barang bagus bangettt👍👍👍,5
Bahan lembut.....,5
"Thankyou, love it ❤️❤️",4
ternyata tipis.handuk nya tipis juga ...tp lumayan lembut lah.,4
"Bahannya adem,lebar,nggak ada yg cacat barangnya, seneng nggak nyesel",5
Sesuai motif...bahan nya adem...,5
kainnya halus sukaaaa bangetttt 😍,5
good,5
keren,5
👌,5
ok bgs bgt,5
good,5
