review,rating
minta nya kropi yang di kirim malah hello kity tolong dong kak di cek bagian pengemasan nya  ,5
tidak sesuai gambar,1
GX jjr yg jual yh pesen mah yg manah dikirim yg mnh harus yh klo GX ada bilang dulu jngn maen kirim ajh ,2
"barang bagus, pengiriman cepat, 2 hari sampai, mantab👍",5
Alhamdulillah paket nya udh sampai dan bagus bajunya gratis masker makasih mba👍🥰 pengiriman nya lwat 1 hari dari estimasi,5
pesan notif keropi dikirim motif lain,3
psennya hijau di kirimnya kuning. tp tak apa lah. ,5
bagus barangnya sukak sekali warna dan jenisnya kainnya juga sangat adem... 🥰😊 Tuhan memberkati usaha dan tokonya ya..,5
"masa yang dateng piyama retro...tapi gpp deh..
cmn tadi org nya kembaliannya kurang 2 rb...tapi its ok",4
tdk sesuai yg digmbr,1
kecewa pesen keropi yang Dateng minion,5
"pesan apa datang apa,mau koropi knp dkirim doraemon,pelanggan pd lari kalo gini",3
kecewa bget ngrimx gk sesuai gambar......tp y udh lah mungkin  lom jodohx😢😢,5
Bagus bnget bahan nya ga luntur ,5
Salah warna,1
warna & gmbar gx sesuai yg d pesan,3
saya pesan apa yg Dateng apa..ga sama yg kita pesan..baru kli ini barang Nye jls bgt,1
gk sesuai kecewa,5
gmna sih ini saya mesen keropi kok yg dtg kek gn ,2
"Tidak sesuai yg di inginkan
Bahan tipis",2
Saya pesen keroppi yg dtng doraemon,2
"gambarnya beda sama yg digmbr wlaupun sama"" keropi

",3
kecewa pesan apa datang apa,5
barang nya ok dan kurir nya ramah,5
"pesen nya motif keropi yg datang doraemon, tapi gak apa"" doraemon bagus juga ",5
harga menyesuaikan kualitas 😁,2
motif datang beda,3
saya pesen yg ijo keroppi knpa yg dateng nya Minions ,5
barang sesuai pesanan tp proses pengirimannya suuuupeeeeeeeerr laaamaaaaaa gk sesuai estimasi,5
"top pokokx,,sering2 deh order di toko ini",5
Ok,5
"sesuai pics ,👍",4
baju nya manjslita bgt,5
ko dua kali kirim cmn beda warna gmn nie,5
yg dikirim salah,1
Bju nya bgus aku suka bngat,5
pesan keropi yg di kirim motif lain !!,2
sangat bagus ,5
ma'af baru kasi ulasan ..barang nya bagus ..seneng deh 😍😍,5
Kecewa padahal pesen yg ini malah yg dtg beda ga sesuai baru kali kecewa belanja dilazada.,2
pesen motif apa yg datang apaa,5
g sesuai yg d psan yg di krim bukan yg di fto v motif yg lain ny v gpp deh bagus jg ,5
"lumayan bagus,mksih",5
"keren, next order lgi keren pokoknya",5
makin cinta boleh??,5
agak kecewa minta clna pendek yg datang panjang..untk bhan ok..,4
Semua realpict ...,5
Kecewa saya pesen nya keropi dateng lain,5
sngt sesuai,5
bahan tipis,5
makasih Lazada.baju piyama sudah sampai.gambar dan ukuran sudah pas.Kurir nya juga ramah baik.,5
ok lah buat harga segitu mah,4
bagus,5
mantul,5
bagus ,5
Baju ny bhan ny sprti sarung batal saya bhan ny ,3
MANTAP,5
bgussss,5
bgus,5
