review,rating
"Adududuh masyaallah real pict,langsung care ajah aku, mkasih loh mbaa😍😍😍😍😍😍next time aku pesen lagii🤗😚😍🙏",5
"udh nympe pengirimannya cepat bgt kurir langganan, dan barang sesuai bagus bgt deh pokoknya recomended",5
"sesuai harga pashmina nya lucu gitu, tapi amat disayangkan acaranya sudah terlewat pashmina nya baru sampe ngahaha",5
"Bgus sesuai pessenan,,, pengirimnx agak lama sih,,, tp alhmdulillah meluncur degn selmt tnpa sedikit pun ad cacat x,,,, buat mz kurir,,, udh lgganan top mrkotop pkokx,, ",5
ahhhhh kecewa pengirimannya lamaaa terus pas dateng warna nya semuaaa samaaa😣 tapi bahanya sukaa bangett 😍tebell lembut uwwuu bet pokonyaaa bigglups lahh❤️,5
"aku suka warnanya sesuai pesanan 😘 bahannya halus bangttt ga nyesel saya belanja Disni bahkan saya nyesel cuma beli 2 doang 😁 terimakasih seller. semoga maju terus dan selalu amanah.

dan kurirnya ramah bangt thks lazada",5
"aaaaa sukaa lucu bgt , warna coksu bagus bgt njir wkwk

bahannya jg adem luvv bgt ,next order lg uwu",5
"Alhamdulillah paketan da sampai puas banget jilbabny bagus, kurirnya da langganan baik dan sopan.makasih lazada

",5
"maaf baru kasi ulasan, barang nya bagus real pict bahan nya juga bagus ga nyesel pesen di toko ini makasi lazada🤗🥰🥰",5
Okee kerudungnya bagusss Sesuai Warna yg saya pesan😊Maaf di pelastik kerudungnya Ada kucing saya Lgsung msuk plastik😂,5
"berlubang 2 lagi,padahal saya suka bahanya niatnya mau beli lagi tapi terlanjur kecewa,jadi kan yang rugi tokonya karena nggak amanah,menurut saya harga nggak masalah yang penting barangnya bagus",5
bagus beneran ini mh asli warnanya sesuai ekspetasi pertama beli dan pas lagi flash sale uuu thx👌🔥,5
kualitas ok,5
suka pengiriman nya cepet,5
"aku suka 😍 nk order lg
",5
. oke makasih sesuai dengan pesanan🙏,5
"baguss,realpict,gak nyesel beli disni",5
real pict❤️❤️,5
saya suka bgt sesuai dgn warna yg saya inginkan jga.🤗,5
bagus cuma pengiriman nya aja lama:(,5
pesanan sampai k rmh😉.Mksh Yaa Lazada&Seller,5
"maap baru beri ulasan. Bagus kok,bahannya lumayan tebel dan di pake juga enak. nanti pesen lagi yaa",5
bagus kerudungnya aku suka nyaman dibentuk next order lgi😍,5
"bagus banget sesuai pesanan,  aku pesan 3 army, tinggal 1 lagi, soalnya udh terjual 2,  awalnya sempat ragu beli online pasmina itu, karna udah beli di toko sebelah,  heh malah salah kirim warna, dan coba beli disini heh pas banget sukakkkk ternyata sesuai pesanan puassssssss",5
"realpick ,bahan nya bagus,,pengeiriman cepat,kurir nya pun ramah..
makasih lazada",5
realpict dan sesuai dengan pesanan😍😍,5
sangat puas harga dan barangnya😇,5
lucu suka realpict miminnya baik Abang kurirnya juga udah langganan.. top deh pokoknya 👍😊,5
Mantap euy real pict pesan hitam datang hitam uwuuuuuu😍😍😍😍,5
Ini saya pesen hijab yang kedua kali di toko inii.. Barang nya selalu amanahhh😍realpict banget pokonya💛,5
"suka poko nya,,kurir nya juga ramah",5
pesanan yg ke 2 kli nya.. 👍,5
"bagus bangett, pashmina nya juga panjang baguss, suka😍 recommend banget si ini",5
Bagusss. tapi agak bingung warna orchidnya ko lebih kek dark grey ya kirain bakal sama kayak difoto,4
sesuai pesanan,5
"Baguuss bgt, terimakasih lazada",5
"kainnya bagus bnget, tebal, jdi jilbabnya gampang diatur ",5
Sebagus ituuuuu warnanyaa😍😍😍 gk nyesel pokonya😊😊😊thanks😊,5
terimakasih baranya real pick trs kurir nya ramah thanks lazada :),5
"makasih kak saya suka skli jilbabnya kainnya lembut trus panjang jg, dan warna yang di pesan sesuai semua pokokx mau order lagi",5
"Bagus banget sumpah puassss belanja disini,  harga nya murah banget tp kualitas nya oke bangettt",5
"Jilbabnya bagus banget, pertama kali order dan hasilnua memuaskan. Pertahankan kualitas yaaa",5
bagus kok makasih😊,5
BAGUSS BGT fix langganan!,5
"bagus bangett mksih lazada...
",5
bagusss bgt realpict.. mantap,5
sukaaaaaaa bagusss,5
Mksh lazada pktnya dh smpe sezuay pesanan sy.. Sukses deh buat kurirnya jg,5
"krudung nya bgus , bahan nya lembut tpi sayang ada yg riject sdkt selebih nya bgus si ☺",4
"bagus adem bahannya

",4
"sesuai pesanan saya suka makasih lazada,,kurirnya juga ramah☺️🥰",5
kerudungnya baguss aku suka sesuai dengan harga.,4
"maaf Bru kasih ulasan, brg nya sesuai bgd, real fix abis tq seller, kurir ,& lazada 👍🤗",5
"bagus real pick suka 
",5
"Real pick bgtttttt
kurir ramah
tanks lazada👍👍👍👍👍",5
RealPictSukaaSyekali😻,5
thank's good lazada banguss banget sukaa suka 👍,5
"maaf bru ngasih ulasan,,,kerudung nya sesuai ssma yg di gambar.makasih lazada sma abng kurir nya .pokok nya T.O.P buat kalian🙏🙏🙏🙏👍👍👍",5
