review,rating
disappointed color is not appropriate,1
Barang mulus n top lah,5
akhir ny tiba jg walau 3 minggu menunggu,5
"secara keseluruhan saya lumayan puas, meski ada sedikit penyok tp it's ok... besok besok harusnya pakai dus. terima kasih seller, lazada n kurirnya... Semoga kedepannya bisa kerjasama lagi... ",5
"top markotop
",5
luar biasa bgus dn dipertahankn💪,4
sedikit kecewa... pesan merah hitam yg datang merah putih... tidak pas dihati jadinya,3
"lama datangnya tp Alhamdulillah 🤲 bagus, sesuai pesanan 👍",5
"bagus barang nya , nyampe ditempat tanpa cacat, trmsk ",5
barang bagus sesuai harganya.,5
mantap barang sesuai pesanan trmks lazada,5
"barangnya bagus,hanya pengirimannya sangat lamaaaa",5
"Order Biru dateng nya kok putih, Seller nya otak Mecin, Dungu ",5
lumayanlah,4
Barang bagus ,3
rancak bana lah tu je nyeh,1
pesan ungu..yg datang kuning,3
Barang sdh diterima pengiriman cepat sesuai dgn estimasi ,5
"barang bagus, ga ada cacat... 👍👍",5
pengriman lama banget......trims lazada,3
barang diterima dalam kondisi baik,5
"pengiriman lama 17 hari baru nyampe,pesan warna biru di kasih warna hitam ",3
pesan warna biru...dikirim warna merah,3
"barang dah sampai sesuai pesenan mksh lazada
",5
Mantap .. n mulus  helmnya .. puasss,5
ok,5
ok,5
ok,5
ok,5
ok,5
ok sip lah,5
bagus,5
mantul,5
