review,rating
"maaf baru kasih ulasan ,celana nya bagus banget aku suka warna nya tapi agak ke kain ya trnyata tapi gak pp tetp puas kurir nya juga ramah ",5
barangnya udah smpai kmaren tpi lupa buat ksih ulasannya nahh jdi sepanya tu cntik bnget suka deh bahanya tebal ngk kecewa deh mksih yahh,5
sya sdh lma blnja dilazada.tapi kli ini sya sangt kecewa skli pesenan tidk sesuai jaitanya kurang rapi .tlong sblm dikirim dicek.jngn mengecewakan pembli  .biar tokonya slu bnyk langganan 😏,5
"pketnya udh dteng 
bagus ko
 cuma kirain aq ukuran 31 yg kecil v ini trnyta gde bgt muatnya dri mmh aq ini mh🤦🏽‍♀️🤦🏽‍♀️",5
sesuai suka,5
"baguuuss celananya castamer ku suka,, mkasih lazada,, abg kurir nya udh langganan",5
"warnax tidak sesuai ,
",5
"realpict , terima kasih 😊",5
sudah sampai kemarin sore aku suka bgt murah tpi bahan bagus pengiriman juga cepat pokonya ga nyesel ,5
"Celananya keren, lucu, tapi agak sempit di bagian paha dan pinggang nya, tapi tetep puas kok, kurir nya jg udah langganan, mksh lazada",5
Tolong dongg yang punya toko klo mau jualann yang bner. Dan tliti sya pesann ukuran 34 mlh d kasih sais xl  dann celna nya bah tikus sya sangat kecwa ,5
mas ko ini celana nya msih bnyk benang nya Iyah trs bwt sleting nya jga agak rusak dikit mas gimna sih mas k,2
"barangnya reapict banget, suka pas banget di aku, pengiriman juga cepet banget, kurirnya juga ramah, udah langganan, makasih lazada🥰",5
bagusss suka bngt bahan tebal. ,5
"Bagusss,,,,sesuai gambar👍",5
suka banget😍 Rellfect lagi😇  Kurir nya udah langganan😊,5
"Alhamdulillah barangnya udah nyampe,celananya enak banget dipakenya lembutt:)makasihh",5
"bagus,tebel",5
Barang bagus  pacing rapi  tp yg ukuran  34 kecil sy biasa pake no 33 tp  g apa- apa mks  seller lazada ninja express kuring nya baik lg,5
"Terimah kasih lazada 😚
pokoknya bagus bnget celana nya ",5
celana nya realpict  keren laa ga nyesel beli d toko ini nexs order lagi. pengirimanya cepat kurir nya juga ramah🤗,5
mksih lazada celana real pick bngd😊,5
lumayan lah bgs tpi agak nopeng d aku solnya aku tinggi😂,5
Celanya lumayan tapi untuk ukuran 30 buat badan 50kg kegedean,3
Celananya  bagus saya suka 👍👍👍,5
barangnya realpict.. kapan2 order lagi yaa ,4
baguss banget😻,5
"kecewa saya karna cuman beli satu hemmm padahal barang nya bagus banget . tadian saya pesan 2 tuh kalau tau barang nya . trimakasih ga nyesel belanja disini next saya akan order lagi , dan kurirnya ramah ",5
brngnya oke aku suka,5
"Bagus, kurirnya ramah",5
paketnya udah datang. kaiinnya tebal. jahitannya rapi. ,5
celananya pas dan memuaskan,5
kecewa saya minta no 30 yang dikirim 29 mana g cukup lagi kecil ,5
celana ny bagus dan memuaskan sukses terus LAZADA ,5
kecewaaaaaàa😭😭😭😭😭😭😭😭😭😭,2
"baguss banget, tapi ternyata gamuat saya salah pesen size 🥰",5
realfict bngt suka😍,5
Celana nya diaku kegedean bngt:(,4
"sesuai dgn pict, thx u lazada😍",4
Barang bagus,5
Bagus aslinya dgn hrga segitu,5
keren celana nya ,5
sesuai gamabar,4
jeansnya bagus tebel jahitannya juga rapi,5
"alhamdulillah sesuai harapan. .terima kasih 
semoga maju terus buat tokonya..",5
Knpa yang Dateng warna lain dan bukan boyfriend asuuuuuu!,5
"Celana nya kekecilan di saya ga muat, but bahan dan modelnya bagusss 👍",5
"Res sleting nya rusak,celananya ke gedean pokoknya kecewa banget🤧😭",2
"celanax keren,aku suka😊😊",5
bagusss sesuai sama yg di gambar 👍🏻👍🏻👍🏻,5
celana nya pendek sebelah😭,5
Barang bagus saya suka,5
beda sma difoto ukurannya kurang panjang ,2
"brngx udah smpe.
cucok bingits..
aku suka...☺️☺️☺️",1
cakepp ,5
Bantul👍,5
goodd,5
"kenapa gak sma yg didalam gambar sih,kecewa😎",5
"bagus celana nya 
bahan nya tebal, harga terjangkau",5
Baru dipakai ko kancing nya copot yah,3
"untuk bahannya halus, tebal cuma agak kebesaran di aku tapi gpp lah bagus ",5
Realpic tapi gede bangt dah kirain kecil kurik dah langganan pengiriman setandar,5
terimaksih lazada kurirnya juga alhamdulillah  ramah. ,5
lazada top lah..👍👍,5
Pesan 2 size 31 XL yg satu nya malah size 31 XXL sedikit kecewa,3
BB Bahan nya tidak bagus,5
"gak sempat poto ,,barang nya bagus ,bahan nya tebal ,,om kurir nya ramah",5
"puas banget
",5
"ukuran 31 kecil banget 
",1
Celananya gak sesuawai..saya sangat kecewa,5
"Bagus barangnya
",5
barangnya bagus sesuai yang di inginkan alhamdulilah gak ngecewain😊😉,5
"Lumayanlah untuk harga segitu mah, yg penting ukuran pas dan anak pun suka",3
"saize 28 nya gede bngt, ",5
ko ga ada sabuknya ya,5
bagus banget celana nya ..😍😍,5
"barangnya realpict,bagus bangetttttttttssss",5
celana sesuai gambar mksih lazada,5
syuka banget. .....makasihh udah amanah sama produknya🥰🥰🥰,5
"oke clana nya bgus, realpict",5
pokonya jangan ragu belanja ditoko ini amanah banget sama barangnya top markotop,5
realpick,5
bagus bosq,5
bhannya bgus👍🏼,5
celana ny besar sekali padahal udh ambil UK 27 tapi ttp kebesaran,4
ok,5
real pict,5
bgusss,5
gdd,5
mantul,5
mantul,5
