review,rating
hasil gambarnya tdk maksimal mau tdk sesuai harapan ingin ya warna merah keluarnya warn maroon .....pengiriman ok kurir langganan ,3
Trimakasih barang sudah kami trima dan sesuai pesanan. Trimakasih lazada dan audrey store serta mas kurir yg baik.... ,5
"lumayan bagus,sayang indikator tinta x",5
"Pengiriman cepat, barang aman original, kurir ramah dan catridge nya langsung dipake, terimakasih ya mantaaap",5
"Barang diterima kondisi rapi ,segel aman terimakasih
",5
siiipppp mantuuuullll,5
"mantap, barang sesuai pesanan terimakasih",5
sudah dipasang dan berfungdi dengan baik. terima kasih,5
Makasih lazada dan seller,5
"penipuan... baru dipake, tinta warna Buram hasilnya.. identifikasi tinta Dari aplikasi Canon tinggal sedikit. sangat tidak recommended. tertipu harga murah.",1
Esanam telah diterima dan pengiriman cepat dan juga bisa cod. Terima kasih Seller,5
udh rekondisi tp lumyn lah ,3
"barang ok, cuma pengiriman agak telat",5
"Ok mantap, pengiriman cepat ",5
"ok barang sesuai dengan permintaan dan cocok untuk printer canon pixma MP287
makasih .",5
bagus,5
Ok banget,4
