review,rating
gimana sih tidak sesuai gambar kalau orang jualan tuh yg jujur sih jangan bohongin konsumen gak amanah banget ,1
"Paket nya udah sampai kak,,,  bagus pas dengan harga segitu makasih  lazada sukses selalu buat mas kurir nya ramah dan sopan👍👍 di tunggu oder selanjutnya ya kak 🙏🙏 ",5
"sya mnta wrna hitam ,yg dtng wrna pink.",5
barang bagus sesuai pesanan,5
"brang dh zmpe,,,sya kira kecil bentuk na gx thu na gde",3
"bgs bangt skak sm warnnya uu
maksiii😍💗",5
"dompetnya lumayan bagus, trim lazada",5
bagus n kurirx jg baik,5
kecewa aku minta warna hitam eh yg Dateng warna pink kecewa,5
model sesuai warna sesuai tpi ukuran dan dalemannya g memuaskan sama sekali bahkan mengecewakan,5
"barang sudah sampai,tapi sangat mengecewakan,mentang"" harga nya murah",1
bagus dompetnya,5
bagus thank you lazadaaa,5
"Sedikit kecewa,,mau warna hitam dikirim warna pink",5
"mantap bararang bagus sesuai pesanan, pengiriman cepat",5
dompetnya bagus top markotop,5
brngnya gede gk sesuai sam difoto sama yang dikomentar terus dlmnya gk dijait rapih,4
bagus banget,5
mantap dompet'a biar pun ke gedean....,5
bagus hanya terlalu besar aja dompetnya ,5
dompetx bagus aku suka,5
❤️❤️,5
topdah,5
bagus,5
Jekek,2
😍😍😍😍,5
"ok
",5
