review,rating
yg d pesan kamera yg dtng lampu biasa lagi dan rusak klau mau cari uang yg halal bos jngn mau nipu pengiriman lama ujung2 nya brng tdk sesuai yg d pesan 😠😠😠,1
apa apaan ini pesan camera kok yg di kirim speaker  saya minta pertanggung jawabanya dari pihak berwajib lazada,5
"pengiriman paket lambat and dah gitu dari pihak penjual salah kirimkan barang pokok nya saya kecewa habisssss,,,",1
"niat jualan apa nipu nih bos,ane semen kamera kenapa yg dateng malah dikirim pod,tolong pertanggung jawabannya
gw harap jangn ada yg beli ditoko ini",1
"bang barang nyaa terlalu. kw banget saya kira barang nya gk terlalu jelek. ternyata barang nya tak seperti yang di iklan, jauh dari yang di iklan. ",1
👍👍👍👍👍👍itu aja😁,5
"Barang udh dtg, paking agak kurang baik, penyok kotak dalam nya, dtg yg  cepat jika utk wilayah Kaltim-kab. Mahakam ulu,prbatasn indo-sia(indonesia - malaisiya.. ",3
вαgυѕ вαηgєт мαкαѕιн ℓαzα∂α ¢υмαη ѕαуα мαѕιн вιηgυηg gιмαηα ¢αяα кє мєηυ ηуα αтαυ ємαηg gк α∂α мєηυ gιтυ? ,4
baterai camera dayanya tidak bisa tahan lebih dari 3 menit,5
Gak Bisa Tersambung Dengan Hp😔,5
"di postingan tertulis kogan WiFi pas sudah sampai dan sudah di unboxing di tanya ini WiFi atau bukan? untuk memastikan sesuai posting tapi si penjual malah bilang bukan WiFi dan saya merasa di rugikann.. klo non WiFi jujur saja non WiFi biar bisa beli di toko lainn.. klo memang punya itikad baik bisa di kembalikan atau di tukar dengan yg WiFi lebih baik di kembalikan atau di tukar kembali.. atau saya ke toko langsung juga gpp yg penting keinginan saya ga sia"".. saya nambahin uang sewajarnyapun gpp yg penting lain kli situ lebih jujur dalam menjual sesuatu.. bukan masalah nominal uangnya.. tapi kejujurannya dalam berjualan.. saya tunggu respon baiknya..",1
"assalamualaikum.
kirain pakai wifi gak taunya ini non wifi 
",3
"barang yg dikirim salah kak saya minta dikirim ulang ya kak tolong...dan gabisa dikirim ulang dan tidak mau tanggung jawab
",5
"Kurang puas barang nya bagus tapi sayang batre nya cuman tahan 20 menit , lain kali de cek dulu barang yg kurang bagus jangan di kirim juga, untuk kurir ,ramah makasih buat kurir aja",5
mendarat dengan selamat. tks lazada untuk kurir ny isthebes. sampe bela belain ujan2 nan. poko ny mantapp..,5
"Kameranya kualitas rendah. Buat malam bner"" g bsa keluar gambar. Cmn cahaya"" lampu aja.  Ya sesuai harga lah. Cmn barangnya mulus lengkap. Makasih...",3
saya cukup kecewa yg datang bukan kamera tapi yg dtg speker bukan kamera,5
Wih mantul bagus barang nya good lah ,5
ga ada wifinya,5
trimakasih sudah sya terima..,5
Untuk Pajangan sih bagussss👍,3
"tak seperti harapan
",5
beli kamera yg dikirim v,1
gimna sih saya pesan kamera. yang Dateng Vape ,5
"Saya beli kamera vlog knapa yang Dateng rokok peps gimana sih jualan nyah
",1
tidak sesuai orderan!!!tolong blok aja yang punya toko ini merugikan semua orang!!,1
"Barangnya sesuai, dicoba ready smua, thk's lazada, seller maupun kurinya",5
WiFi nya bohong kenyataan nya ga ada,1
pakek barang g lengkap kurang rangkaian fleksibel ,3
"lumayan bagus barangnya
kurirnya juga ramah banget",5
"lumayan,  
pas dengan harganya",3
barang sudah sampe yang lain nya komplit cuman camera nya sangat jlek sekali 👎,5
bagus bangat barang nya ,5
ga ada wifinya. kirain ada. ,5
kok gak bisa wifi,5
"mantap barang ril banget, vekinng rapih ,, terima kasih lazada",5
"Barang sesuai dgn harga, barang berfungsi dgn baik, terimakasih pelapak",5
mantulllll barang nya,3
"Nyesel Katanya Bisa buat Wifi ternya enggak,pelayanan nya kurang bagus,chat nya jarang di bls",2
is the bese..👍👍👍👍👍👍👍,5
"barang tidak sesuai, wifi tidak bisa diaktifkan",5
barang gak ada tutup batrenya dan kualitas  bad,1
paket mendarat dgn mulus..kurirnya jg ramah tepat kerumah antarnya,5
"bagus banget
",5
Mantap,5
kamera nua bagus tapi masih binggung cara make nya 😂😂😂😂,5
