review,rating
gimana sih pesenan yang datang ko tidak sesuai.. saya kan pesennya kerangka nya bukan hiasan lampu nya .. jualan itu kudu amanah jujur pamali lah .. minta pertanggung jawabannya aja😒🤬,1
ngerasa ketipuu sama toko ini bbrpa kali belnja di lazada bru kali ini yang gagal udahh patahh besi nya kecil lagi ,1
"lain kali kalau jualan deskripsi yanh jelas, harus seusai sama di foto ini datang cuma besi 1 biji, seller gila gw cari tau dimana toko lu ",1
kecewa dengan brngx. sudah bengkok tdk lengkap lagi,2
Paket ny bengkok... usahain paket nya di pack dengn bubble wrap ya. Kurirny baik. Pengiriman ny lumayan cepat,5
"barang jlek. lampu tidak ada colokan! alasannya mereka tidak jual! ngapai dijual kalo kya gitu. ditanya apa nama nya, malam no respon. kaga niat jualan!
",5
"Tidak sesuai gambar ternyata...
Barangnya jadi kurang bermanfa'at.

Saya pengen beli item seperti gambar diatas yang warna putih, gimana?",2
"barang oke bgt,pengiriman y pun cepatt",5
tanks ya paket sudah sampai cuma ko bengkok ya warnanya sih sesuai cuma kendalanya bengkok doang klo bisa di cek lagi ya barang klo mau di kirim oke .,5
Kalo cuma kaya gitu doang gajadi order .,5
kirain sm prentil2nya ternyata yg ditempel doang tp yoweslah makasih ya,3
tidak sesuai dengan gambar ,5
bagus bgt barangnya. tidak ada yg lecet ataupun bengkok 👍👍,5
Hshzhzhajnsjshzvshsbsjsvsgssjsevzhs shs shsb makasih ,5
"udah sampai thx
",5
"di seskripsi ada 3 unit yanh 2 kerangjang kecil ya ,yg sampe papan doang. dichat ngk balas",1
lumayan lah,5
alhamdulillah keren 👍,5
barang yg di terima tanpa rak... hanya 1 pcs besi kotak2 ...hmmm... lumayan kecewa !tq,1
Pesen nya item dateng nya putih tapi gpp 👍,5
suka bagus bgt🥺🤩🤩🤩🤩🤩🤩,5
sesuai pesanan...terimakasih lazada,5
"barangnya sudah nyampe..trimakasi lazada
",5
"Real pict,,besi tebal,,pengemasan baik dg bubblewrap,,tks seller & lazada",5
Barangnya bagus ,5
Sesuai gambar.kuat bahannya.,5
Barang tidak sesuai anjir ,1
"Alhamdulillah barang udah sampai dengan selamat tanpa ada cacat
terimakasih",5
dikira gantungannya yg di tembok yg lebar taunya papan besi kecil ,2
wah dikira dapat rak dinding  multifungsi nya ternyata cm assesoris nya ,5
barang yg dateng sesuai gbr.. makasih lazada...,5
Pengiriman nya cepetttt,5
bagussss bngtttttttt,5
"kirain 3pcs tau nya cm 1pcs

",5
kerennnn,5
"barang ok
",5
