review,rating
"barang bagus realpict packing rapih banget pake bublewarp, responnya juga cepat juga ramah.. terimakasih lazada, seller, kurir.. ",5
mendarat dgn selamat,5
"wahai kawan ibu,bapak,adik,kakak....jgn lupa belanja di toko ini kagak nyesel DECH, cepat kita punya pesanan tiba... top bintang 8 saya kasih. lazada thanks,... kurirmah sudah pasti ramah,dah kenal",5
su mendarat Beta pung paket... jos lazada kurir sucses for you,5
bagus brng nya,5
"Kurir melebihkan biaya harga cod yg hanya 46rb tertulis dipaket, menjadi 66rb totalan..",5
"Pngiriman lumayan cpat. 
Peking rapih.  Mkasih lazada",5
makasii lazada suka barangnya😍😍,3
barang baru datang lumayan lah pas sesuwai harganya,4
"barang udah di terima
kurir nya baru naik jabatan haah",5
"ok barang sampai dengan selamat makasih lazada dan seller cm tmptnya aja si yang penyok"" tp gpp, 
kurir ramah krna memang dia dia terus ",5
baquss akuu syukaa..mkshhh amanah banqett😘😍😍😍,5
"Trimakasih lazada barang mendarat dengan baik
Packing rapi walaupun rada penyok 
Tapi ko isi dari hit matnya kurang 2 lempeng ya? 
Boxnya juga kaya abis dibuka 🤔
",3
Sesuai,5
Mantull,5
suka sekali ok lah good ,5
pengiriman cepat respon penjual baik banget dah,5
