review,rating
"mantap,sesuay pesanan,pengiriman cepat,udh dites normal cuma belum dipakai untuk pengerjaan mudah2an tahan dan awet.makasih lazada",5
Mantullll barang mndarat dngan aman.. kurir ramah udh langganan.. untuk seler & lazada...trimakasih,5
"Sudah diterima,sesuai dgn fotonya. Sudah saya rakit dan di test ternyata oke buat kerja power tool saya .Semoga awet gak cepat jebol kayak yg pertama beli di toko sebelah yg mutunya abal-abal. Trims buat seller, Lazada dan kurir. ",5
"Recommended seller ; barang sudah dipasang ke stop kontak, berfungsi dengan baik, thank's",5
jos lazada tunggu paket 3 lagi kapan sampai,4
"pelayanan ok, harga sangat ok, produk berjalan dgn baik.",5
sesuai pesanan dan sdah di coba hasilnya baik... ,5
"brg sudah sampai, blm dicoba",5
"dah lama datang nya,barang dites tidak hidup untuk pemasangan nya dah sesuai dgn yg tertera dipcb IN -OUT mohon solusinya",5
"ok terima kasih KARYAJAYA.ID barang uda sampe peking rapih, belom saya coba tapi saya yakin pasti mantap 👍",5
"Alhamdulillah paket Dimer nya udah sampe, tp lom di coba, mudah2an berfungsi dengan baik Dan awet, Makasih buat Lazada N Seler nya,, klo kurir mah udah biasa,, OK, makasih semua nya, semoga sukses selalu Amiin, ",5
Alhamdulillah barangnya dah diterima dgn senang hati. Cepat akurat tidak mengecewakan. Ini order yg kedua n barangnya berfungsi dgn baik. Makasih Lazada n KARYAJAYA.id semoga sukses n jaya terus,5
"Baru aja nyampe ditangan dgn slamat sentausa, mudah2an berfungsi dgn baik. makasih Lazada n Seller Karyaabadi.id. semoga sukes n jaya terus",5
"brg'x blm d.buka, mksih brg'x sdh smpai mski pun agak lambat sdikit.
mdh²n k.dpn'x bsa d.tepati waktu'x dan mdh²n brg'x brfungsi & awet",4
"barang uda di terima belum di coba, mogah awet makasih smuanya, kurir, lazada, penjualnya",5
Alhamdulillah barangnya sudah mendarat...dan sesuai deskripsi..mudah2an bisa dipakai..kecil2 cabe rawit nich..,5
"barang sudah saya terima dalam keadaan mulus.
paking ok, kurir ramah dan baik hati. thanks seller & Lazada..",5
"mantap sesuai pesanan, semoga berfungsi dengan baik,...
",5
"Barang datang cepat,sesuai pesanan tp blm di coba..kurir sopan.terima kasih Lazada
",5
barang diterima blm di coba ,5
"Belum dicoba. Moga berfungsi dgn baik. 
",5
mantap barangnya sesuai,5
"barang bgs hasil memuaskan

",5
lumayan lah dengan harga segitu..,3
"barang sesuai deskripsi, tp blm dicoba",5
"maaf belum ambil gambar,sdh dites semoga awet
",5
"cepat atau lambat tak masalah asal amanah, paket sesuai dengan pesanan, trm ksh..",5
barang sesuai..penjual respon baik..terimakasih.,5
"barang sesuai,tp belum di coba.mantap",5
barang dah ketrima tp blom di coba...thank lazada,4
mantap om bagus.,5
oke udah di rakit moga awet,5
Pengiriman cukup lama tapi the best lahh  ..,4
kemasan bagus setelah di coba..barang mantab dan selernya juga ramah..makasih lazada..,5
ok sesuai pesanana ,5
barang sudah sampai  tp belum  di coba mudah mudahan bagus dan awet. kurir ramah terima kasih lazada.,4
"toko ini mantap memang barang sdah datang secepat kilat,  mohon maaf ulasan lambat krn jarang pegang hp terimakasih semoga tambah jaya",5
"Respon cepat. Packing bagus. Barang sesuai gambar.
Belum di coba. Semoga berfungsi baik.
Trimakasi lazada",5
"berfungsi dngan baik,moga awet thnak's",5
barang sesuai pesanan. mantap,5
mantapp.. berfungsi dengan baik.. pakingnya bagus karna pke kotak.. mantull dehh,5
"barangnya udh sampai dgn bik gan
",5
produk bagus sesuai. terimakasih.,5
"paket sdh sampai trims bnyak, kurirnya baik dan sopan trims lazada dan jne xprees

",5
"sesuai dgn pesanan,siipp...
👌",5
"makasih, barangya bagus, pengepakannya  tida mengecewakan.

",5
"bagus, mantap, barang sesuai pict, berfungsi sangat baik",5
"Ok barang sudah mendarat dengan aman, tp blm di coba semoga awet. ",5
"paketan mantab berfungsi,,,paking joss,,kurirnya joss.thanks lazada",5
terimakasih. sesuai order..barang sdh diterima dalam keadaan baik. sdh saya coba,4
"recomended guys real.sukses seller,kurir sopan lebih cepat dari estimasi.makasih LAZADA...",5
muantap deh puas TRIms semua,5
"barang bagus dan berfungsi, langsung di modifikasi
",5
Puas berpungsi dgn baik,4
"mks paket udah nyampek lebih cpt tp blm sy cb mudahan bagus sy puas dg pengirimanx


",5
mantap berfungsi dengan baik terima kasih,5
Produk sesuai iklannya... Pengiriman cepat.. murah...,5
mantap...,5
mntp,5
mantul,5
"telah Terima  dgn baik,  ma ksh Lazada 

.",5
berfungsi dengan baik,5
Mantap berfungsi... ,5
"Belanja di lazada memang mantul,cepat,tepat waktu dan kurir nya ramah, terimakasih lazada.",5
"Barang Uda sampe pku & bisa dipakai sesuai pesanan, trims",5
👍👍👍,5
"barang sesuai dgn pesanan,paking rapih,kurir nya ok.terimakasih semuanya.",5
"super duper lah tau nya...sesuai yang di harapkan
terimakasih🙏",5
barang sesuai gambar tp blum di tes ,5
bintang aja lh yg berbicara,5
"berfungsi dgn baik terimakasih,,, mudah2an awet",5
sudah dicoba lancar... thxs semoga awet.,5
mantap sesuai ,5
Barang👍👍kurir👍👍👍,5
matap ,4
"pengiriman cepat, barang sesuai gambar. packing mantap... ",5
Barang sdh diterima dg baik real pict. Packing aman kurir ok. Thx seller and lazada,5
ok sip...,4
real pict,5
Bagussss,5
منتاف👍👍,5
iyayaaa,5
mantap,5
