review,rating
"pesanan dan bonus nya sdh sampai... cuma blm sempat diaplikasikan... semoga nanti hasilnya memuaskan... terima kasih lazada, seller, dan oom kurir",5
Paket dan pengiriman bagus,5
"Terima kasih lazada,,",5
mantappppppp....,5
sangat kecewa tidak sesuai vifio dan gambar.. barangya usi isinya encer.. boro2 buat lecet.. buat menkilap aja ga bisa.. bener2 kecewa brlanja dilajada,5
kualitas okeeeeeeee bangetttttt langsung clingggg,5
"Respon seller mantap, proses pengiriman cepat dan kualitas barang mantul, recommended seller.",5
hasil lmyan memuaskan,5
"Paket sudah sampai dengan selamat, packing rapi mantap... respon cepat pengiriman juga cepatttt",5
lumayanlah,3
mantaf,5
"baret nya tetap sih..  meski gak dalam, cuma ya lebih mengkilat aja",5
"barang ngga sesuai baret ,lecet aja ngga ilang..kecewa",5
udah di trima..tp belum dicoba..,4
"saya udah terima, tp blm dipergunakan",5
ga sesuai harapan,3
