review,rating
"Barang realpict sesuai pesanan,bahannya juga bagus tebal, makasih kurir, seller & lazada 👍👍",5
bagus tasnya bahanya bagus ,5
unyu tasnya😍👍👍,5
tas y bagus bgt..anak aku suka😁,5
"recommended
",5
realpict . mksi,5
mantùul ... bagus bgt makasiiih ,5
"Pokonya kereen buanget,kurir nya pun ramah ,trimakasih lazada smoga jdi langganan belanja d toko ini",5
Bagus real pict barang nya kurir nya juga ramah,5
Biar bintang yang berbicara. Dan kurirNya ramah dan sabar tadi ditinggal buat nuker uang. Karna kata kurirnya baru keluar gak ada kembalian..  Baik dan ramah the best pkokNya. ,5
alhamdulilah pesanan nya sudah sampai..makasih lazada dan seller..barang alhamdulilah bagus..anak saya suka.,5
Bagus tasnya..pengiriman jga cepat...mksh lazada,5
"Barang realpict sesuai pesanan, puas deh anak jg senang.. Mksh lazada & toko",5
manatap sesuai  yg d pesen tq,5
"Mksh brgny bgs,bhn ny bgs",5
bgus bngt tasnybtrima ksih lazada,5
bagus bgt..tebal,5
ok sesuai pesanan,5
Alhamdulillah real pict 🤗🤗,5
"Sesuai pesanan, respons cepat thx",5
"sesuai pesanan,, terima kasih.. cm kurirnya gak ramah..",5
trimaksih brgnya udh nympe  tasnya bgus bnget sya suka😘😘,5
Bagus👍👍👍,5
"barang ok,tpi ukuran nya kurang besar😫",5
Bagusss banget.....rapih pulaaa bungkusannya..🤗,5
💯%,5
