review,rating
sangat puas dech pknx...bgus sesuai gmbar...n gk sy suka kurirrnx..membulatkan hrga tnp persetujuan sy...it agk kecewa sy...soal baju bgus bngtt...total hrga tagihan 91.500.di bulatkn jdi 100rb...tnp bilang dulu..,5
"baju ny bagus , kainya lmbt , sprtny dpkai tdk pns mksh lazada , untuk kurirnya trmksh malam"" ngtrin pkt ",5
kurir nya baik dan ramah kualitas baju yg aku pesen sesuai harga lah .oke tidak mengecewakan.,5
Barangnya sudah sampai semoga tidak mengecewakan wkwk,5
barang nya dah datang .tapi agak sedikit kecewa karena gak sesuai keinginan saya pesen kuning tapi malah datang navi ,3
"paketnya dah diantar dgn baik.. mksh bang kurir yg ramah.. bajunya bagus, bahannya bagus, keren.. mksh lazada.. 🙏",5
"orderan yg kedua kalinya, dua2nya punya cust. puas bgt brg dtg sesuai pesanan dan ga ada yg cacat. plus dpt masker lg. mksh seller semoga selalu amanah ya 👍",5
real pict pisaaaann..brg ga ad yg cacat alhamdulillah mdh2n cust ku suka. mksh seller. kurirnya langganan👍,5
puas dengan layanannya...tks lazada dan seller...suka dengan bajunya,5
bagus bajunya gede banget aku suka ..karena badan ku genduttttttt....mksh lazada dan bang kurir nya ...,5
agak kecewa pesen kuning kok datangnya navi,3
"Gmn sih aku pesan warna kuning dtg ya biru dongker,,,aku kecewa bgt",5
aaaa suka banget bajunyaa sama seperti digambarr bukan buat aku si tapi buat si mamah😁😁yang jelas memuaskan banget belanja disini makasi lazadaa makasi mas kurir tadi udah kerumah sore akunya gaada ehh abis magrib kesini lagii terimakasih semoga amanahh 😊😊🙏🙏,5
Baguss bangettt😍,5
Bahannya bagus suka bgt😍,5
"MAkasih lazada paketnya dh nyampai pemgirimannya cepat,,tuniknya mantep sesuai dengan gambar",5
manntuuuullll 👍👍👍,5
Barang sudah mendarat dngn selamat puas bngt barang oke😍,5
sangat puas,5
"bajunya bagus bangetz bahannya tebel.. makasih, maaf gak sempet foto langsung diantar ke custamer",5
"Bahan nya bagus  tp kegedean d aku. 
Pngrimn  cepat,  mksh  bt kurir nya jg",5
bagus bahannya sesuai pesanan.kurirnya ramah.mksh lazada.,5
