review,rating
tAs murahan ini mah bang kmahalan dngan hrga segitu mah ..pantesnya tas 35 an atau 30 kmahalan tas bAjakan tas nya tipis tlinya aplagi tipis bnget klo bea berat jga putus ni tas ,2
q kecewa tasnya sltingnya ko pts.klo ngirim di cek dl jng asl ngirim.,2
barang bagus mumet🤣🤣🤣🤣,5
paket nya dah nyampe makasih lazada kurirnya juga baik makasih bang kurir,5
Barang lumayan bagus sesuai gambar.pengiriman lebih cepat dari sebelumnya.makasih,5
Lumayan...sesuai harga,3
"mengecewakan sekali order navy datang merah,sampe2 dibungkusan alamat tertera navy padahal dalamnya merah...buta warna tuh yg bungkus + nulis.kapok...jangan pernah beli ditempat ini lagi",1
"dr pertama pesan barang""lazada
sampe saat inih gk pernah ngecewai. mksih lazada",5
tas nya sdh sampai .pekingan bagus. kurir jg bersahabat.. makasih lazada,5
"sangat mengecewakan..bahan,jaitan,warna,model sangat berbeda dengan gambar..jelek sekali..",1
gmna sy blm nrima paket tp d pmneritahuanny paket sdh d trima.. gmna in... sy mntak tnggung jwbny,5
"Barangnya SDH nympi sesuai dengan pesanan,trmksh lazada n kuriernya smga mkn succes sllu.",5
"maaf ya....sedikit kecewa,dipakai sekali aja talinya dah mau putus,...",3
"Jelek bgt,cakepan kantong plastik Alfamart",1
"sangat kecewa,belum dipakai talinya dah mau copot

 ",5
warna nya bagus sekali,5
Tasnya tipis agak kecewa tp sesuailah dengan harga klw bisa amanah .,5
brng ny dh dteng tnks lzda,5
