review,rating
"bagus untuk desain 
   dan tombol semua berfungsi,
tapi ko layar led di dalam geser kaya abis jatoh atau ga tau knapa 

       tapi lumayan lah bisa di pake, rusak dikit menenurutku aga problem si
   tapi ya udah lah makasih lazada",2
mantap jiwa,5
kecewa😩😩😩😭😭😭,1
Perhatikan baterai nya,1
"Sangat kecewa, barang sampai tidak bisa di pakai",1
Mantab sesuai pesanan barang bagus pengiriman tepat waktu,5
Mengecewakan.,1
"Barangnya banyak lecet, packingnya nggak rapi asal jadi aja, pokoknya kecewa banget",1
"barangnya sudah sampai, bagus sesuai gambar, terimakasih Lazada",5
"nice,  cuman suaranya sedikit pecah. tapi ok lah",5
"lumayan lah...
imut""",2
blom d coba smoga awet,3
keren tai pengirimanyh lama,5
barang y sesuay psanan poko y mh top lh mksih lgzada.?,3
Pengiriman cepat dan ekonomis😊,4
mantap bagus ok banget..👍,4
dipake 5 menit langsung abis kecewa banget ,1
"barang nya banyak goresan
",1
Kecewa!!,1
keren lah ,5
