review,rating
walaupun brg nya kecil Pi hasilnya kuerenn.. ibarat cabe rawit tuh pedes mantap wkkkk 🤣😂 suka hasilnya cover rata muka nya..,5
mksiii lazada barang bya sudah datang✨,5
asli tidak mengecewakan barang nya realpic bngt aku suka😍,5
"sumpah uhhh gak kecewa banget, packing rapih pengiriman super cepat kurir ramah. trimakasih 🤗",5
oke........,5
pengiriman cepat sekaliii😍,5
Paket kemarin sudah d terima belum aku coba sih mudah2an aja cocok ,5
baru psen kmrin hari ini udh nympe😍 ini pesen yg ke2 kalinya sllu cepet pengirimannya😍 sllu d bkin puas trus sma toko ini😍 aku ksh bintang 5deh😁,5
sudah sampai .mksih lazada,5
"sumpah respond nya baik banget , pas awal dapet paket yang Dateng tuh cuma satu , terus aku chat kan sellernya , ga lama kemudian seller nya telfon dan mau kirim 1 lagi barangnya. makasih banyak",5
"sesuai pengiriman. oke deh.
moga cocok. soal nya tmn2 ku pda pake ini. pas aku minta cocok di muka. akirnya sya beli sendiri deh.",5
Alhamdulillahhh bagus banget  aku suka,5
Like,5
"orderan ke-2 ditoko ini, maaf ga sempet aku fotoin karna pesenan orang, barang sampe dengan selamat karna packing nya terniaat, thx 🖤",5
"pokonya ga bisa bilang apa"" produknya,n pengemasan nya sangat puas banget😍😘😘",5
"prodaknya smpai dngan slamat,,packingan rapi krn pke buble warp dan aman... terimaskhh seller krn toko ini juga cpat blas chat dan prodak yg diberikn sesuai orderan...pokoknya mantap ...",5
lumayan lah ya. makasih lazada,4
Puas sama barangnya ,5
barang udh sampai kemasan rapi pengiriman cepat kurir udh biasa antar ke rmh,5
packing rapi.proses cepat. ,5
Packing nya rapih dan ga kecewa banget sesuai keinginan banget🤩thanksyou online shop😊🤩🙏🏻,5
"bgus seperti yg saya harapkn.. mksi bonusnya 🤩 
kurirnya baru v ramah",5
keren deh pokok ny...tks seller ,5
Bguss bnget. Thanks yah,5
Bagus warna foundationnya nyatu sma kulit gk kcewa pkonya,5
Barangnya cepat smpai,5
"Sesuai pesanan, packing aman. Tks",5
inih yang kedua klinyah 😍😍😍luv luv deuhhh ter the best gk pernah kecwa ,5
bagus cepet top semoga amanah terus😁😁😁,5
"bagus banget, sesuai sama undertone aku, packing rapih, kurir langganan. thank you buat lazada dan seller juga pastinya.",5
fondation nyaa bedaa dgn yg biasa saya beli ada tgl exp BPOM nya... dan ini gk adaaa exp nya.. bau nya pun bedaa...,4
Focallure Fluid Foundation skin Evolution FA30 mantull deh the best thks seller langganan thks juga lazada sukses teruss,5
"masih di segel,blm di coba
barang di pesan semuanya ori
makasih untuk seller nya sudah amanah,semoga makin sukses😘",5
"barang nya sesuai gambar dan nomor gak nyesel belanja di sini pengiriman cepat cuma 3 hari sudah sampai
",5
"Sesuai ma pesanan,.. Tapi koq kecil ya,, tak kirain ukurannya 30 ml trnyata gk nyampe... 
Tapi gk papalah aq suka nyatu dimuka aq,, mksh😊😊",5
"sesuai dengan pesanan, toko amanah, penjual ramah bgt,kurir langanan, recomended belanja ditoko ini,puas belanja disini😘😍",5
