review,rating
sangat kecewa. bahan rijek/cacat. kerudung yg di kirim ga sesuai dgn pesanan saya. saya pesen warna hitam. malah di kirim warna biru.kesel bgt.chat seller tp ga ada tanggapan. kapok deh belanjq di toko ini,1
"Pesen warna hitam dikirim warna pink  nggak tau warna 
 kayak nya orang nya yang jualan kalo nggak ada bilang aja nggak ada ",1
"barang sesuai hanya saja warna nya knpa jd pink, tapi gpp sya suka walau bahan agak tipis... .. kurir ramah....makasih laz , makin sukses ..",5
"paket udah sampai kemarin packing lumayan, pengiriman cepat, sayangnya warna tidak sesuai pesanan, udah chat pesan warna ungu tapi dikirimnya warna pink.",3
"Krudung nya bagus, aku suka banget,,,,jd aku pesen satu lagi dech, mau unggah gambar tapi kok ga bisa ya?",5
lumayan walau beda sm yg d gambar.,5
Suka banget bgs,5
pesen hitam yg dtg maroon tp bahan bagus sich bahannya.,5
sesuai sie. lumayan lah,5
jilbab.nya baguss sesuai sama yg di gambar.pokoknya gag ngecewain deh,5
bgus sesuai gmbr cumn agak tips bhanny,2
