review,rating
"modelnya sh bagus ,,,
 tp sedikit kecewa dusnya udah pd penyok dtmbah kalo suaranya full sember kaya barang bekas ,,
tp gpp lahh ,,
kurir baik ramahh 
untuk sellernya tolong dperhatikan lgi kalo mau kirim barang dcek dulu apakah barang layak apa engga 🙏🙏",5
"alhamdulillah barang mulus gak gagal. 
cocok ama yg di inginkan.. 
kurir nyapun sopan dan sabar. 
 hatur nuhun LAZADA",4
mkasih ea Lazada....brang udh smpe bgus and puas ,5
Orderan sdh sampai tadi siang tapi belum dibuka nunggu yg mesan barang datang 👍🏻,5
"brg bagus terima kasih
",5
paket dh nyampe telat ngasih ulasan brng bgus suara cukup gede tooopp deh pokoknya,5
barang sesuai dan cepat sampai,5
bagus.. suaranya juga lumayan dengan harga terjangkau,5
Bagus pengiriman nya juga cepat,5
"mantap barang oke
sory telat post",5
Mntap realpict,5
barang sangat bagus,5
"barang oke banget, pengiriman sehari nyampe,, good job lazada
",5
"mksh boss music ber basa
",5
ko ga mau nyala? ,5
makasih. bagus barang nya. pas warnanya.,5
"barang cepet datangnya ....barangnya bagus , suaranya pun Boleh .....",5
ok suara mantap ,5
oke bgus❣️,5
mntul,5
oke,4
mantul,5
"bagus
",5
