review,rating
kurang 2pcs😔,3
"kereeen, harga murah, cepat, ga ada caacaaaaat... tq ya sukses slalu tuk tokonya LARISMANIS",5
"Udh 2x beli ditoko ini, bener2 puas, pertahankan kk, semoga tetap amanah,😊👍👍👍",5
"Maaf baru beri Ulasan, barang sampe dengan mulus, Pengiriman cepat  kurir ramah,  makasih seller, & lazada  ",5
"m'f baru kasih ulasan,pokonya TOP bngt deh bwt toko ini,kasian abang kuri'a keujanan jg ttp nganter aja",5
"mkasih buat lazada pngriman cpet ga kcwa blanja di lazada n maaf buat kurir ya harus nunggu n makasih pko ya bintang 5 jga buat kurir ya.

",5
"Tokoini paling ga banyak omong, tp paling cepat diproses dan paling cepat sampai. TOP",5
Pengiriman cpt.. barang ok,5
datangnya gak lama tp barang nya mantap lah ,5
"mantap sesuai pesanan,pengiriman cepat,kurir sopan👍👍👍🙏",5
"Bagus gk diragukan, semoga jdi langganan nnti",5
kereeeeen... super murah dan nyaman di pakaii,5
barangnya dah nyampe.maaf baru kasih ulasan,5
mantap sesuai pesanan,5
smp dgn selamat thx,4
pempersnya sesuai pesanan bakal jd langganan ,5
"makasih Lazada,,top barang nyampe dengan utuh 🤗",5
mantul.....alhamdulillah amanah,5
pengiriman ok kurir ok,4
thankz lazada,5
"mantull,sesuai pesanan..terima kasih..tar pasti order lg",5
mantul real pick ada bonusnya ...,5
PENGIRIMAN LAMA,5
okkkk😍,5
sip,5
Mantap,5
Bagus,5
